objid,ra,dec
1237666300554772957,48.406530306806,-0.0880597189296522
1237660241387389650,49.9608624408,0.477877431130234
1237660241387389649,49.9614280458514,0.478537913263363
1237666301092561205,50.6052201083704,0.276155308306771
1237666299483193409,53.3791154511463,-0.933179423157934
1237666299483193413,53.3799451314874,-0.933276470771982
1237660241388044507,51.4490108855676,0.452428075350257
1237660241388044506,51.4490983222069,0.453422547260141
1237666300555362434,49.8584796809433,-0.158067776045698
1237666300019147190,51.2084592805766,-0.442948199576144
1237666300019147191,51.2091306994245,-0.443791113849178
1237660241386799724,48.6160943137305,0.511207810272631
1237660241386799721,48.6169080620352,0.510718331721923
1237666300017967857,48.6178883700194,-0.595620450212063
1237666300017967856,48.6179316437255,-0.596680025312118
1237666301092757602,51.0537925899026,0.239193001799817
1237666301092757605,51.0539345235106,0.24019483109409
1237666301091054224,47.0722033158025,0.230865416475315
1237666299484242328,55.74322782533,-0.964068714251055
1237666299484242329,55.7442824077191,-0.963811435076097
1237666300555362459,49.859542078938,-0.158317500581175
1237660241924260753,49.9657309554935,0.936071328498017
1237660241924260754,49.9668047853702,0.936314616379365
1237663784218853961,49.078526916103,0.136493079748436
1237663784218853962,49.0785764647885,0.137496526473371
1237663237127930285,49.0803370250722,-1.06779152940793
1237663237127930287,49.0811607916168,-1.06729161581027
1237666300016394727,44.9342227620349,-0.551663840682014
1237663783680213344,44.9346489534651,-0.340827577846403
1237666300016394728,44.9352098784078,-0.551937165774088
1237663783680213345,44.9352883215484,-0.341522121907465
1237660024524439712,47.306165506607,-1.1350351718322
1237660024524439715,47.3063530917923,-1.1359520606347
1237666299482341469,51.4526629222781,-0.901349097228243
1237666299482341474,51.4527999060952,-0.902321633782428
1237657587105333765,57.6227682133021,0.841908636036358
1237657587105333766,57.6233986225502,0.841354876427707
1237663783145505142,49.8637797871323,-0.713264854555575
1237663783145505141,49.8642478584313,-0.712502085803366
1237666300555428854,49.8651568570691,-0.19797447767221
1237666300555428853,49.8657267842472,-0.197210380977816
1237666300555559788,50.16765488109,-0.169352009551985
1237660239776842493,50.1680357885293,-0.679418234130546
1237666300555559789,50.1686059027555,-0.169331768935458
1237660239776908067,50.168945541898,-0.679767420553116
1237666299483193411,53.3821943368584,-0.933249495274128
1237666299483193410,53.3823510886853,-0.934253108702474
1237660240314434067,51.7195386775911,-0.274183149775574
1237660240314434068,51.7197762233054,-0.275044388622916
1237657587103236615,52.8124734170065,0.840199652701123
1237657587103236616,52.8132810278502,0.839983406430012
1237666301092561204,50.6058648275647,0.276948978458981
1237663239277773778,54.6006426696549,0.509685344178559
1237663239277773777,54.6014653368788,0.509010235574346
1237663237128913577,51.4569703955926,-1.0708007236126
1237663237128913578,51.4578261493352,-1.07022549320537
1237663783143997806,46.5225517352439,-0.682605337798878
1237663783143997805,46.522928222305,-0.683626357456683
1237660241388634172,52.8173922627642,0.567045794824947
1237660241388634174,52.8175563836056,0.568074917360197
1237678617437536273,44.9379488954264,0.662085097692326
1237678617437536308,44.9387385613423,0.662800103977047
1237666301092757591,51.056579344194,0.247908571739531
1237666301092757588,51.0573535425693,0.248669790553581
1237657069558169739,49.5317874885842,-0.93051891039292
1237660024524439899,47.3090620672059,-1.11194725908594
1237660024524439901,47.3091439563384,-1.11106698249504
1237663784218460276,48.1766872052064,0.0934861645795046
1237660241387389400,49.8730834480741,0.48427025604326
1237660241387389397,49.874046173966,0.484284349628383
1237660024524112794,46.5265902627842,-1.22782950598612
1237660024524112793,46.5266482653592,-1.22883829747109
1237663237131076091,56.3374352162656,-1.16302562507236
1237663784218460273,48.177165300264,0.0944332467706369
1237660335885975629,59.9987679922318,0.466656726306342
1237660335885975625,59.9991159405157,0.467652764199999
1237660241387389701,49.9747526567134,0.435997179353106
1237660241387389702,49.9749765065152,0.434951434267266
1237663237131076089,56.3385391752469,-1.16310338903322
1237660024524767688,47.9530829197029,-1.20700947022431
1237660024524767689,47.9535113754897,-1.20802917051029
1237660239776907636,50.1746549186664,-0.729367072826887
1237660239776907635,50.1751759168126,-0.730128699397438
1237660241385357718,45.264127277092,0.445029980755031
1237666300017771252,48.1811819776556,-0.55782290210724
1237666300017771250,48.1813932706053,-0.558861288441351
1237666300017771251,48.1824616176921,-0.558846482398782
1237666299481293403,49.092788966789,-0.866026515693323
1237666299481293404,49.0936289763315,-0.86653744495655
1237663784218591265,48.4310979395373,0.181443964475086
1237663784218591264,48.4319780339458,0.181140420926808
1237660241389158992,53.9939669679788,0.527999452330805
1237660241389158991,53.994762837757,0.528506076512099
1237663238203769394,53.9967585613018,-0.39479079733433
1237663238203769395,53.9977666009123,-0.39469491399705
1237666302164337482,46.1069397849128,1.17420196037629
1237666302164337484,46.1072832278528,1.17512379175939
1237660241385227113,45.0444857954568,0.452812618566316
1237660241385227114,45.0451614501436,0.453524568952297
1237660241923670748,48.6348218921367,0.97691377388109
1237660241923670747,48.6355067245727,0.977405476346026
1237663784218394845,47.9543454097518,0.153552891366085
1237663784218394838,47.9552244709379,0.15297260321762
1237666300554576519,47.9561065220258,-0.178245497872417
1237666300554576518,47.9570278484046,-0.1786532846231
1237666299482341952,51.4677425049829,-0.936093226416213
1237666299482341955,51.4679990304061,-0.937171152057781
1237660241385357717,45.2649398276739,0.444315714317452
1237666301090267562,45.2682311035197,0.224831126591696
1237660240312402381,47.0972678725773,-0.233437950750387
1237663239278297320,55.7636450433517,0.449347522291193
1237666300555755996,50.6281768705119,-0.121745544018938
1237666300555755997,50.6282803464795,-0.120728306666389
1237660240314630801,52.2299823451999,-0.374379258063864
1237660240314630800,52.2308653312862,-0.374699034896837
1237666299481686774,49.9860409903998,-0.938757961966438
1237666299481686773,49.9862506681643,-0.937746815677985
1237663782607847583,48.1908295304644,-1.20331395045612
1237663782607847586,48.1914287905962,-1.20411784915623
1237666301092037249,49.3318071477237,0.369406606266417
1237666301092037248,49.3320552430137,0.370489085475862
1237666299481817331,50.1817253432096,-1.0420516401205
1237666299481817343,50.1827833694953,-1.04214866676913
1237666301090267561,45.268969424284,0.225538334798467
1237663239278297304,55.7646464527127,0.449554954635599
1237663239278297302,55.7657356967118,0.449757220794884
1237663238741426918,55.7674528760339,0.0706637922908429
1237663238741426917,55.7679673518618,0.0713543287273511
1237660240312402382,47.0976302606667,-0.234466783935066
1237663784218001972,47.0986198727647,-0.000792244882320951
1237663784218001971,47.0991987673423,-9.76355523615466E-05
1237666301628711706,48.9547010378846,0.628887194794043
1237666301628711705,48.9554018497994,0.629616321033758
1237666300018098919,48.9565214761222,-0.507456613520133
1237666300554773397,48.4411504269153,-0.106828951618833
1237663782607847563,48.1944900752187,-1.20288489665945
1237663782607847562,48.1954800685146,-1.20266490677735
1237663782607847551,48.196470055637,-1.20233490808411
1237660241923670530,48.641620507064,1.00778959208875
1237660241923670529,48.6420193463912,1.00690554563726
1237660241925243272,52.2346411109641,0.910292675257109
1237660241925243271,52.2349550263797,0.911295084855958
1237666300554773396,48.4419952777164,-0.107073890639983
1237666302166172353,50.1918617439646,1.14244807466077
1237666302166172354,50.1922267334073,1.14159056422194
1237666300018098920,48.9575089518715,-0.506977281046393
1237666301091840897,48.9600963063382,0.301979699985697
1237666301091840896,48.9602453061461,0.300949097353784
1237663237128126677,49.5548544799582,-1.20120028280799
1237663237128126675,49.5558839693199,-1.2011705306487
1237660241386996835,49.1126991420571,0.49537181879394
1237660241386996836,49.1135765992822,0.495286379498729
1237666300555428552,49.9964962155461,-0.104683552582892
1237666301629694621,51.0813549322337,0.80014855428067
1237666301629694622,51.0817201578756,0.801073788646023
1237663783144850103,48.4467983916254,-0.738278403512186
1237663783144850104,48.4477479538264,-0.73815219448481
1237666300555558978,50.1922417266942,-0.169089838116913
1237666300555558939,50.1932990269228,-0.169371529705623
1237645943978918140,56.3532196851697,1.01924132347013
1237645943978918141,56.3535844644242,1.02013283819276
1237666301091381701,47.7750068125512,0.236885808322801
1237666301091381700,47.7753624624911,0.236010663277462
1237666301628252545,47.7764044916762,0.731864487205508
1237666301628252544,47.777297055375,0.732499885208516
1237657586029036486,51.7509322241036,-0.182748169804217
1237663784218198933,47.5756097275208,0.199623016334992
1237666300555034927,48.9657370792775,-0.0841120261396372
1237660239777760444,52.2413091554014,-0.694987789536958
1237660239777760445,52.242181333917,-0.695236022471719
