objid,ra,dec
1237657070625555730,34.9853091136168,-0.183588310965556
1237657070625555761,35.0222072189064,-0.19600073911232
1237657070625620294,35.0482499483632,-0.17573948438465
1237657070629290342,43.4400470427212,-0.0545446066391135
1237657070629290380,43.4585818883548,-0.0499352072727192
1237657070629290412,43.4799324023612,-0.122367386973008
1237657070629290477,43.5145541540232,-0.108969997015334
1237657070629290527,43.5433881508083,-0.112540617995436
1237657070629290593,43.4147894237225,-0.16873446248484
1237657070629290610,43.4324852020258,-0.207640016422913
1237657070629290636,43.4642964563375,-0.0261083371665557
1237657070629290680,43.4938098618813,-0.091162769317225
1237657070629290769,43.4443136676464,-0.0575111610625939
1237657070629290799,43.5109933566006,-0.0613180333338535
1237657070629290806,43.5210200404116,-0.146253638252562
1237657070629290844,43.560923675656,-0.129725353054139
1237657070629290860,43.469218157497,-0.134395895467496
1237657070629421132,43.7433532437826,-0.0270809768441393
1237657070629421403,43.7211723507036,-0.19375114171835
1237657070629421411,43.7416617707153,-0.196404344958817
1237657070629421510,43.7466106831545,-0.198177347418024
1237657070629421761,43.7327814512854,-0.00386737523802674
1237657070625751427,35.3651763335041,-0.0555567650505396
1237657070625751476,35.3846478451634,-0.101666617647499
1237657070625751511,35.4035868607857,-0.201955376673565
1237657070625751788,35.4217812185902,-0.065179881328319
1237657070625751882,35.3510208488934,-0.0274395366284557
1237657070625751883,35.3526519960357,-0.121406507420956
1237657070625751928,35.4092485385013,-0.00704250298874079
1237657070625751930,35.411967551428,-0.0101016670063907
1237657070625751933,35.4136945788828,-0.0449326854448758
1237657070628110361,40.7543726680755,-0.00152087614636607
1237657070628110697,40.7338626205385,-0.144033816297758
1237657070628110711,40.735458599385,-0.0537618993697097
1237657070628110727,40.7414651093732,-0.106885667902577
1237657070628110768,40.7572427060433,-0.104653336857457
1237657070628110772,40.7585479762166,-0.131434681811285
1237657070628110865,40.7994344037814,-0.0236219773535546
1237657070628110893,40.806038599941,-0.034724976134406
1237657070628110916,40.8125625607733,-0.0159755323889269
1237657070628110928,40.8150336374933,-0.15118902648347
1237657070628111003,40.8362018512977,-0.132896961629403
1237657070628111086,40.8634051909052,-0.0595051617686655
1237657070628111196,40.7948780543729,-0.20038114382218
1237657070628111205,40.8012282401787,-0.187010281814738
1237657070628111253,40.83216434279,-0.0777365649626064
1237657070628111351,40.7862579257268,-0.0614457584151406
1237657070628111431,40.8560601334582,-0.00963202894860804
1237657070628111487,40.7772638698297,-0.068574126298843
1237657070628111489,40.7873115539615,-0.00897105692090917
1237657070628175912,40.9478345054852,-0.151847999126797
1237657070628176199,40.8757189952147,-0.199277789113496
1237657070628176212,40.8817737843808,-0.0866477381458994
1237657070628176271,40.8959872005639,-0.125239946479
1237657070628176273,40.8970575923571,-0.00653643757370054
1237657070628176279,40.8988958187962,-0.185389812341418
1237657070628176322,40.9087845012536,-0.0806949051030418
