objid,ra,dec
1237663783138558621,34.0606765731654,-0.807820767970718
1237663783138558178,34.0607114710849,-0.790124341210523
1237663784212299807,34.0607688447012,0.154394309998432
1237666407920435257,34.0609545909162,-0.0929837549542594
1237663784749170739,34.0611991037451,0.55603157408664
1237663784749171404,34.062097446012,0.51144511658947
1237663783675428998,34.0622057393482,-0.304904062099946
1237666407920435693,34.0623523469973,-0.135417446634818
1237666408994177993,34.0624934643988,0.647001722734229
1237680001452081417,34.0633469821197,0.851693904006963
1237680001452082069,34.0638004714988,0.875642003111022
1237663784211317141,31.7890742090282,0.109306970339979
1237669771914706972,31.7895036168533,0.887514260474858
1237680001987642592,31.7898491725469,-0.990401310446525
1237680001987708178,31.7909793948353,-0.945447310798609
1237663783137575602,31.792151113135,-0.768183496796396
1237663783674446077,31.7924111460149,-0.358915984919285
1237663783674445971,31.792454912649,-0.40771824879204
1237663784212628119,34.7779076782153,0.0158891517248535
1237663782602014807,34.7784810501809,-1.09096088113561
1237663783675757481,34.7785411961091,-0.348389403247132
1237663784212628569,34.7786234739451,0.0437519535901471
1237666406847021121,34.7789941655308,-0.957539222809633
1237660027203355030,34.779112804809,0.892769061583688
1237666408994504784,34.7794263825138,0.793365530529829
1237663783138886229,34.7795278200494,-0.805549932840646
1237663783675757485,34.7796191402728,-0.309802667443231
1237663783138885975,34.7797491963903,-0.695827412570493
1237666408994505328,34.7800817266612,0.742260631595831
1237657070088618049,34.7802888776537,-0.437306012463771
1237663782602015463,34.7804228448936,-1.06687092363189
1237657070088618513,34.7809648552682,-0.618203089762817
1237663784749499335,34.781882162715,0.528443404228819
1237663784748319518,32.1327633524396,0.457525214580675
1237663782600835808,32.1335266319431,-1.17890487263536
1237663783674577066,32.1337515364523,-0.213357513241554
1237663784748320055,32.1346687984352,0.555449106040602
1237663784211448483,32.135198152402,0.167829656241906
1237657070089274204,36.3243800260323,-0.621838055526629
1237657587096027146,36.3244422080557,0.644554081793873
1237678437014896827,36.3248593598988,1.23453016144738
1237657587096027716,36.3248750042381,0.808345093364145
1237663784750154568,36.3253123775506,0.50590843282695
1237678617433735418,36.3256983974694,1.04850829176956
1237666407921418423,36.3260595315391,-0.115870802935483
1237663784213282861,36.3275451428993,0.0593191624492468
1237666408458289333,36.3277248297823,0.415088736433531
1237657587096027324,36.3279384083707,0.635815709875146
1237678617433277716,35.3413528258221,0.927673165145998
1237663783676018970,35.3414639296441,-0.28884571371675
1237663783139147783,35.3426805880655,-0.769185477186159
1237666408994766940,35.3428236026345,0.758518131745925
1237657070625751875,35.3432625476912,-0.185741045964011
1237657070625751372,35.343640927055,-0.078674376460416
1237663782602277274,35.3443844357881,-1.06516137466677
1237657071162622184,35.3448989162641,0.348417244988488
1237660026666681282,35.3448989571974,0.477474316905677
1237657071162621982,35.3449592559221,0.230899609556942
1237663783676346616,36.1245816416331,-0.421354051979192
1237666406847612074,36.1246421133272,-0.926720091485026
1237663783139475497,36.1246920724706,-0.836157079690969
1237657070089208404,36.1248601532521,-0.562281573538896
1237663784750089419,36.1252937834393,0.423632755032896
1237666407921353268,36.1254013409292,-0.00558066008568497
1237666406847611007,36.1260036531665,-0.88982221186339
1237666408458223666,36.1266773699971,0.265844144870468
1237663784213217403,36.1267673293443,0.082760454250437
1237663783139475986,36.1268697345043,-0.689647536300155
1237663784750088747,36.1269813561276,0.505057139735633
1237666406847611536,36.1274980199515,-0.978854348191427
1237663784213217846,36.1277700816814,0.116600037379522
1237663785284993805,31.6170917409015,0.845258014969925
1237663783674381352,31.618269371261,-0.224803519986194
1237680001987641882,31.6201874904823,-0.968250181894252
1237666407919386672,31.6205514498188,-0.135545262090166
1237663782600638514,31.6207828838206,-1.23953009910486
1237660027202961601,33.9822294660459,0.890148835246377
1237680099168026763,33.9823784196744,1.25845798083883
1237663784749105270,33.9829352679126,0.476587134556217
1237678617434062932,37.1251408069214,0.87236316575811
1237663238196429047,37.1261486903848,-0.20419380389883
1237663784213610814,37.1263359306088,0.0650763181479345
1237657070089602189,37.1265926634369,-0.478408719157986
1237666407921811820,37.1266225208897,-0.040109999867124
1237657070089601865,37.1268494235233,-0.474912177052169
1237678437014700783,35.9412524585986,1.243472780118
1237666408458158190,35.9423420004685,0.303514770619852
