objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237671128590713050,178.413576084593,3.79054011925263,DOUBLE,"[(51, 52)(45, 59)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237671141483085928,178.350803235245,4.23152001467133,NO_PEAK,"[]",DOUBLE,"[(50, 50)(60, 47)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237654605333921972,178.859012003125,4.80538932075538,DOUBLE,"[(47, 49)(54, 54)]",SINGLE,"[(47, 49)]",SINGLE,"[(51, 51)]",SINGLE,"[(50, 51)]"
1237654604259852374,178.071341110666,4.11120634287783,DOUBLE,"[(45, 47)(53, 52)]",DOUBLE,"[(51, 50)(40, 32)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237671141483020449,178.238573327416,4.14441437251216,NO_PEAK,"[]",DOUBLE,"[(50, 50)(56, 55)]",SINGLE,"[(51, 50)]",SINGLE,"[(50, 50)]"
1237654604259852404,178.097989674675,3.97439798038241,NO_PEAK,"[]",DOUBLE,"[(50, 50)(59, 54)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237660636530409638,150.919455464485,42.8202626525929,SINGLE,"[(46, 41)]",NO_PEAK,"[]",SINGLE,"[(49, 50)]",DOUBLE,"[(50, 50)(39, 56)]"
1237660635993407572,150.734362076233,42.4012426848488,NO_PEAK,"[]",DOUBLE,"[(51, 50)(50, 62)]",DOUBLE,"[(50, 50)(49, 62)]",SINGLE,"[(50, 50)]"
1237660635456471191,150.872165094774,41.9416507982993,NO_PEAK,"[]",DOUBLE,"[(50, 50)(38, 54)]",DOUBLE,"[(50, 49)(38, 53)]",DOUBLE,"[(50, 50)(38, 54)]"
1237660345012650110,151.075170697071,43.1739356400371,NO_PEAK,"[]",DOUBLE,"[(50, 49)(44, 52)]",DOUBLE,"[(50, 49)(42, 39)]",SINGLE,"[(50, 49)]"
1237660345012650078,151.0447085888,43.1519566226358,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(46, 61)]"
1237658299527659814,143.89666128321,5.83964808258512,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 51)(58, 46)]"
1237658299527659664,143.860380157673,5.76407432514472,NO_PEAK,"[]",DOUBLE,"[(50, 50)(41, 40)]",DOUBLE,"[(50, 50)(60, 56)]",NO_PEAK,"[]"
1237674462028366067,144.325268292395,6.3540450720851,SINGLE,"[(50, 50)]",SINGLE,"[(34, 39)]",SINGLE,"[(34, 39)]",DOUBLE,"[(35, 39)(51, 50)]"
1237674462028300562,144.237479687472,6.39113780749742,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 51)(60, 64)]",DOUBLE,"[(50, 50)(61, 64)]"
1237674461491364279,144.3654126723,5.94376115097401,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(31, 38)]",DOUBLE,"[(50, 50)(31, 37)]"
1237658298455097537,146.64228612046,5.11504930957163,NO_PEAK,"[]",DOUBLE,"[(50, 50)(46, 59)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237658423011180665,146.758330799372,5.45989021262819,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 49)(47, 62)]",DOUBLE,"[(50, 50)(46, 63)]"
1237658423548182691,147.012736288994,5.73287440835988,NO_PEAK,"[]",DOUBLE,"[(50, 50)(46, 63)]",SINGLE,"[(49, 50)]",DOUBLE,"[(50, 50)(55, 35)]"
1237654606393442483,146.213880083289,4.58528902411611,DOUBLE,"[(31, 11)(38, 15)]",DOUBLE,"[(31, 11)(37, 18)]",SINGLE,"[(31, 11)]",SINGLE,"[(31, 12)]"
