objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237674460955082857,145.677698658852,6.16447001711594,NO_PEAK,"[]",DOUBLE,"[(50, 50)(36, 48)]",SINGLE,"[(9, 31)]",SINGLE,"[(9, 31)]"
1237674460954952392,145.523918973558,6.04772006575793,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(43, 47)]"
1237658299528446195,145.700976937213,5.95989874114102,NO_PEAK,"[]",SINGLE,"[(58, 32)]",SINGLE,"[(58, 31)]",DOUBLE,"[(58, 32)(50, 50)]"
1237674460955148493,145.723749121898,6.33017960391809,NO_PEAK,"[]",SINGLE,"[(41, 40)]",DOUBLE,"[(42, 41)(50, 50)]",DOUBLE,"[(42, 40)(50, 50)]"
1237674460418212034,145.825567606417,5.91978165718358,NO_PEAK,"[]",DOUBLE,"[(42, 45)(49, 50)]",NO_PEAK,"[]",DOUBLE,"[(42, 46)(50, 50)]"
1237658299528511678,145.805746647408,5.94628898882681,NO_PEAK,"[]",SINGLE,"[(51, 50)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(44, 38)]"
1237658424621596884,146.191548917666,6.59466507081565,DOUBLE,"[(50, 50)(48, 41)]",DOUBLE,"[(50, 50)(49, 42)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237674460955279575,146.032235643512,6.51721689036868,NO_PEAK,"[]",DOUBLE,"[(50, 50)(37, 58)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237674460418343054,146.091072906338,6.07548074399512,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(85, 56)]"
1237674460418277655,145.991336094322,6.01220994050958,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(59, 41)]"
1237658424621596843,146.277741407191,6.60314990308063,NO_PEAK,"[]",DOUBLE,"[(42, 52)(50, 50)]",DOUBLE,"[(42, 53)(50, 50)]",DOUBLE,"[(42, 53)(50, 50)]"
1237658300065644889,146.385576194421,6.38912694489744,NO_PEAK,"[]",DOUBLE,"[(50, 50)(57, 54)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237658300065906848,146.934321361732,6.50173623842834,SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(36, 53)]",DOUBLE,"[(51, 50)(37, 53)]",DOUBLE,"[(50, 50)(36, 53)]"
1237658422475292912,149.00205853105,5.08187094178533,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(51, 50)(36, 48)]"
1237658298456080571,148.897975185697,5.38456681832747,SINGLE,"[(50, 50)]",DOUBLE,"[(50, 51)(62, 60)]",NO_PEAK,"[]",SINGLE,"[(38, 42)]"
1237658423012032668,148.749488544334,5.45129233971013,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(68, 30)]"
1237658298993082553,149.076947180019,5.74580953329424,SINGLE,"[(32, 22)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(65, 52)]",DOUBLE,"[(50, 50)(65, 52)]"
1237658423012163706,148.990076917078,5.51425961693881,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(63, 43)]"
1237658312943730871,197.339607495977,60.2059393002069,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(57, 55)]"
1237655108917526605,197.390627062568,60.016502562824,DOUBLE,"[(51, 52)(48, 46)]",DOUBLE,"[(50, 50)(50, 61)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237655108380721367,197.588751582283,59.5396584465399,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(58, 48)]"
1237655108380721307,197.543130502282,59.5061645165767,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(44, 60)]",NO_PEAK,"[]"
1237658313480601658,197.390513575173,60.5460980204751,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(30, 58)]"
1237655108380852351,198.155642713827,59.4604397609929,DOUBLE,"[(55, 48)(49, 50)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237655108917592211,197.764734430208,59.9177845751479,SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(54, 58)]",DOUBLE,"[(54, 58)(50, 50)]"
1237655108380917872,198.30576444473,59.5193187106463,DOUBLE,"[(48, 52)(50, 46)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237655108917723377,198.26351997892,59.8327778985127,NO_PEAK,"[]",SINGLE,"[(51, 50)]",DOUBLE,"[(50, 50)(69, 52)]",NO_PEAK,"[]"
1237655109454594086,198.304549326736,60.3138756173096,NO_PEAK,"[]",SINGLE,"[(49, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(39, 48)]"
1237658313480732844,198.078576952315,60.4564706691733,SINGLE,"[(19, 19)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(68, 50)]"
1237658312407384173,199.27249514412,59.442662860252,NO_PEAK,"[]",DOUBLE,"[(54, 39)(50, 50)]",DOUBLE,"[(50, 50)(54, 39)]",DOUBLE,"[(51, 50)(55, 40)]"
1237658312407384185,199.334394589639,59.5542539375376,NO_PEAK,"[]",DOUBLE,"[(50, 50)(39, 52)]",DOUBLE,"[(50, 50)(39, 53)]",DOUBLE,"[(50, 50)(39, 52)]"
1237658312944058429,198.79213558936,60.1169989518635,NO_PEAK,"[]",SINGLE,"[(69, 57)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(55, 33)]"
1237658313480863865,198.547641374262,60.3871030302975,NO_PEAK,"[]",DOUBLE,"[(49, 49)(40, 41)]",DOUBLE,"[(50, 50)(41, 41)]",DOUBLE,"[(50, 50)(41, 41)]"
1237655109455052861,200.275787441387,59.9919058601194,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 49)]",DOUBLE,"[(49, 50)(48, 44)]"
1237657607495156092,119.381957066198,32.4365888442255,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(42, 44)]"
1237674288608379015,119.37104585658,33.034626101758,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(53, 58)]",SINGLE,"[(50, 50)]"
1237657594610581875,119.243013165733,32.7030831521744,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(65, 44)]",DOUBLE,"[(50, 50)(65, 44)]"
1237657594610647438,119.449576589391,32.7048204405127,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 49)(53, 57)]",DOUBLE,"[(50, 50)(53, 57)]"
1237674288608313592,119.266324140211,33.0832988322698,SINGLE,"[(33, 38)]",DOUBLE,"[(50, 50)(33, 39)]",DOUBLE,"[(50, 50)(76, 97)]",DOUBLE,"[(50, 50)(76, 97)]"
1237674288071443043,119.442527015992,32.5762284936652,NO_PEAK,"[]",DOUBLE,"[(51, 50)(37, 57)]",DOUBLE,"[(50, 51)(37, 57)]",DOUBLE,"[(49, 51)(62, 45)]"
1237657594073645355,119.444973449484,32.3131067892414,NO_PEAK,"[]",DOUBLE,"[(49, 50)(63, 44)]",SINGLE,"[(50, 50)]",SINGLE,"[(49, 51)]"
1237674288071508601,119.548809723872,32.5984600868345,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(38, 54)]",DOUBLE,"[(50, 50)(38, 55)]"
1237674288608903563,120.818340721082,33.4430371201787,SINGLE,"[(51, 51)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 51)]",DOUBLE,"[(50, 50)(44, 63)]"
1237674289146102104,121.487780459929,33.8855528694556,NO_PEAK,"[]",SINGLE,"[(35, 48)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(36, 48)]"
1237674288608772435,120.465847424167,33.3288799823435,NO_PEAK,"[]",DOUBLE,"[(50, 50)(36, 60)]",DOUBLE,"[(50, 50)(48, 38)]",DOUBLE,"[(50, 50)(51, 61)]"
1237657594074104122,120.442500302529,33.1129678956509,SINGLE,"[(49, 49)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(49, 63)(50, 50)]"
1237674288608772169,120.449494511354,33.2152501590309,SINGLE,"[(55, 62)]",SINGLE,"[(50, 49)]",DOUBLE,"[(55, 62)(50, 50)]",NO_PEAK,"[]"
1237657594074169373,120.489662240442,33.1645358105415,NO_PEAK,"[]",DOUBLE,"[(49, 50)(75, 55)]",DOUBLE,"[(50, 49)(20, 42)]",DOUBLE,"[(50, 49)(19, 42)]"
1237674366457151819,121.248761778693,34.0162920760935,DOUBLE,"[(42, 59)(56, 40)]",DOUBLE,"[(49, 50)(41, 58)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237674366457151499,121.13224329636,34.1399529549459,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(48, 27)(57, 21)]",DOUBLE,"[(49, 27)(57, 22)]"
1237657594074038324,120.265692505374,32.9673259747728,SINGLE,"[(57, 51)]",DOUBLE,"[(58, 51)(50, 50)]",DOUBLE,"[(57, 51)(50, 50)]",DOUBLE,"[(57, 50)(50, 49)]"
1237674288071835884,120.348660456622,32.8837986148739,NO_PEAK,"[]",DOUBLE,"[(50, 50)(64, 48)]",DOUBLE,"[(50, 50)(40, 54)]",DOUBLE,"[(51, 50)(40, 54)]"
1237674288608706631,120.234724088877,33.2203941020397,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(49, 39)]",DOUBLE,"[(49, 38)(50, 49)]"
1237674288608772320,120.375020299333,33.3367179852203,NO_PEAK,"[]",DOUBLE,"[(50, 50)(45, 59)]",DOUBLE,"[(51, 50)(45, 60)]",DOUBLE,"[(50, 50)(43, 61)]"
1237657594611433755,120.886744078277,34.1854653459971,NO_PEAK,"[]",DOUBLE,"[(50, 49)(64, 47)]",DOUBLE,"[(50, 50)(23, 54)]",SINGLE,"[(50, 50)]"
1237674289145774421,120.670511947609,33.845579723181,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(41, 46)]",NO_PEAK,"[]"
1237657607495549360,120.078594429881,33.0633164961684,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(49, 20)]",DOUBLE,"[(58, 23)(48, 21)]"
1237657595148108184,120.016684416273,34.1481744216721,NO_PEAK,"[]",DOUBLE,"[(47, 58)(51, 50)]",DOUBLE,"[(50, 49)(47, 56)]",NO_PEAK,"[]"
1237659132212412454,227.790619718975,46.1717194048198,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(46, 35)]",NO_PEAK,"[]"
1237659132749414593,228.568406118107,46.339180456875,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 49)(36, 26)]"
1237659132749611173,229.086025311075,46.0283475061417,NO_PEAK,"[]",DOUBLE,"[(49, 50)(58, 51)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(45, 40)]"
1237659120401252407,229.390746850781,46.3301522667313,SINGLE,"[(34, 37)]",SINGLE,"[(33, 37)]",SINGLE,"[(33, 37)]",DOUBLE,"[(33, 37)(50, 50)]"
1237659133286416490,229.174598912036,46.6276956403224,NO_PEAK,"[]",DOUBLE,"[(50, 50)(51, 36)]",DOUBLE,"[(51, 36)(50, 50)]",DOUBLE,"[(52, 36)(50, 50)]"
1237659132749873176,229.797509196211,45.8511796565416,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(54, 73)]"
1237659161196953638,230.501203669754,46.2683060792904,SINGLE,"[(38, 48)]",DOUBLE,"[(38, 48)(51, 50)]",DOUBLE,"[(37, 48)(50, 50)]",DOUBLE,"[(38, 48)(50, 50)]"
1237659161196822724,230.226772018065,46.3293222050632,SINGLE,"[(28, 5)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(39, 58)(50, 50)]"
1237659161196953825,230.501655724272,46.2468010608772,DOUBLE,"[(47, 55)(57, 43)]",DOUBLE,"[(51, 50)(39, 54)]",SINGLE,"[(51, 50)]",DOUBLE,"[(50, 50)(67, 42)]"
1237659119865757846,232.485064570354,44.0439667220684,NO_PEAK,"[]",SINGLE,"[(50, 51)]",DOUBLE,"[(50, 50)(60, 49)]",DOUBLE,"[(50, 50)(59, 48)]"
1237659120402628826,232.934061709029,44.3139947286752,SINGLE,"[(48, 33)]",SINGLE,"[(49, 33)]",SINGLE,"[(50, 33)]",DOUBLE,"[(50, 50)(49, 33)]"
1237659120402628777,232.908462116363,44.3549350269485,NO_PEAK,"[]",DOUBLE,"[(50, 50)(40, 42)]",DOUBLE,"[(50, 50)(39, 41)]",DOUBLE,"[(50, 50)(40, 42)]"
1237659118792015933,231.916249776682,43.4053702889209,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(64, 59)]",DOUBLE,"[(64, 58)(49, 49)]"
1237659132750987417,232.518945238242,44.2489211823004,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(55, 62)(51, 50)]",DOUBLE,"[(55, 62)(50, 49)]"
1237659118791884850,231.620254113282,43.6248428126379,SINGLE,"[(54, 41)]",SINGLE,"[(55, 41)]",DOUBLE,"[(54, 41)(50, 50)]",DOUBLE,"[(54, 41)(50, 49)]"
1237659119328625052,231.618457577525,44.1038312872521,NO_PEAK,"[]",SINGLE,"[(58, 65)]",DOUBLE,"[(50, 50)(45, 48)]",NO_PEAK,"[]"
1237659119328625031,231.654719507725,44.1059939638661,NO_PEAK,"[]",SINGLE,"[(67, 32)]",SINGLE,"[(50, 50)]",DOUBLE,"[(49, 50)(41, 49)]"
1237658302204870880,159.594440985219,56.3390056354589,DOUBLE,"[(50, 50)(53, 35)]",DOUBLE,"[(50, 50)(54, 36)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237658302741807338,159.553094136784,56.8746122058426,SINGLE,"[(19, 28)]",SINGLE,"[(49, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(46, 56)]"
1237658302204477545,158.081717348278,56.0834846442155,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 14)(55, 17)]",NO_PEAK,"[]"
1237655107298066441,158.78601532676,56.5441337770356,NO_PEAK,"[]",DOUBLE,"[(41, 38)(50, 50)]",DOUBLE,"[(41, 38)(50, 50)]",DOUBLE,"[(41, 38)(50, 50)]"
1237657222559105194,157.754501001576,55.4613793943202,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(56, 32)]",DOUBLE,"[(50, 49)(56, 32)]"
1237655107834871813,158.245368196703,56.7481316559783,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(52, 7)]",NO_PEAK,"[]"
1237655106760606186,156.949774138501,55.6577177943101,SINGLE,"[(9, 21)]",NO_PEAK,"[]",DOUBLE,"[(51, 50)(58, 49)]",SINGLE,"[(13, 5)]"
1237655107297869844,158.030733192912,56.3613545262475,DOUBLE,"[(51, 14)(49, 18)]",DOUBLE,"[(49, 20)(50, 12)]",SINGLE,"[(50, 12)]",SINGLE,"[(51, 12)]"
1237655107834806420,158.132746109529,56.7135839632175,NO_PEAK,"[]",DOUBLE,"[(50, 50)(52, 64)]",DOUBLE,"[(50, 50)(52, 64)]",DOUBLE,"[(50, 50)(51, 63)]"
1237659162279477518,250.221955693642,32.8789849172804,NO_PEAK,"[]",SINGLE,"[(43, 37)]",DOUBLE,"[(50, 50)(43, 37)]",NO_PEAK,"[]"
1237659162816479948,250.815835470468,32.8130456700606,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(58, 54)]",DOUBLE,"[(50, 50)(58, 54)]"
1237659162816545170,250.822167366766,32.7753733331432,NO_PEAK,"[]",SINGLE,"[(50, 51)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(62, 52)]"
1237664106850287823,145.033660804098,12.3284405772939,DOUBLE,"[(50, 50)(54, 51)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237671122691162274,144.978696682496,12.4631118715029,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(36, 55)]"
1237671260129984743,145.089303323138,12.5733969124895,SINGLE,"[(50, 49)]",DOUBLE,"[(50, 49)(70, 55)]",DOUBLE,"[(50, 50)(38, 45)]",DOUBLE,"[(50, 50)(38, 45)]"
1237664106850156746,144.672190043198,12.3392894544231,DOUBLE,"[(54, 50)(62, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(53, 18)]",NO_PEAK,"[]"
