objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237651735774757174,220.689305847231,1.43830855723121,NO_PEAK,"[]",SINGLE,"[(44, 52)]",DOUBLE,"[(44, 52)(50, 50)]",NO_PEAK,"[]"
1237651736311628042,220.674714083205,1.9511229619653,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(48, 42)]",DOUBLE,"[(47, 43)(50, 51)]"
1237651736311496887,220.40172466722,1.92236129182775,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(42, 31)]",DOUBLE,"[(42, 30)(43, 36)]"
1237651752954168181,220.223027694841,1.31621746276682,SINGLE,"[(15, 39)]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(23, 25)(33, 25)]"
1237651735774560736,220.150391948627,1.46754317584182,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(24, 18)]",DOUBLE,"[(24, 18)(22, 24)]"
1237648722322063781,220.17214542708,0.774757109613064,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(38, 10)(40, 1)]"
1237648722321867109,219.736527939836,0.75761804359694,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(43, 59)]"
1237651752953905733,219.575945041084,1.36157454936922,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(44, 55)]",NO_PEAK,"[]"
1237648722321801850,219.544594013501,0.735924728152283,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(46, 58)(50, 49)]"
1237651735237427332,219.666355074767,1.06306399992079,NO_PEAK,"[]",SINGLE,"[(57, 59)]",SINGLE,"[(58, 59)]",DOUBLE,"[(57, 59)(50, 51)]"
1237674366455709733,117.328321814329,33.254773883871,NO_PEAK,"[]",SINGLE,"[(46, 59)]",SINGLE,"[(47, 59)]",DOUBLE,"[(46, 59)(50, 50)]"
1237674290218140010,116.696949212556,33.6961574723973,SINGLE,"[(75, 46)]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(56, 52)]"
1237665231595700419,243.904852223774,20.0335564560503,NO_PEAK,"[]",DOUBLE,"[(50, 50)(48, 39)]",DOUBLE,"[(50, 49)(49, 39)]",NO_PEAK,"[]"
1237667430629507294,137.863237402641,19.7626787925179,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(48, 57)]",DOUBLE,"[(50, 50)(48, 57)]"
1237667430629572702,137.919460003864,19.9568423331284,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(60, 42)]"
1237667253997076745,138.089667413742,21.4982539609832,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(54, 36)]",DOUBLE,"[(50, 50)(54, 36)]"
1237667210510860554,138.709362296958,20.9707152679745,DOUBLE,"[(47, 52)(52, 49)]",SINGLE,"[(52, 49)]",DOUBLE,"[(51, 50)(46, 52)]",SINGLE,"[(51, 49)]"
1237667209973793358,138.443353242016,20.5189452557155,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(46, 48)]"
1237667211584864414,139.125381246196,21.9251408292481,DOUBLE,"[(50, 50)(59, 55)]",DOUBLE,"[(50, 50)(58, 55)]",NO_PEAK,"[]",SINGLE,"[(6, 18)]"
1237667252923531465,138.918559128381,20.8643645388901,SINGLE,"[(34, 30)]",SINGLE,"[(50, 51)]",SINGLE,"[(50, 51)]",DOUBLE,"[(50, 50)(65, 68)]"
1237667252923728126,139.429723742949,20.8929958405061,SINGLE,"[(49, 49)]",DOUBLE,"[(50, 50)(30, 56)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 51)]"
