objid,bands,pid1,pid2
1237665536005898339,i,1237665536005898344,1237665536005898339
1237665535468896265,g,1237665535468896265,1237665535468896282
1237665536005702043,i,1237665536005702045,1237665536005702045
1237665536005505149,ugri,1237665536005505149,1237665536005505149
1237665535468699978,gr,1237665535468699976,1237665535468699978
1237665535468568879,i,1237665535468568879,1237665535468568885
1237665536005374127,r,1237665536005374127,1237665536005374127
1237665372260270327,gri,1237665372260270327,1237665372260270327
1237665534931894707,g,1237665534931894707,1237665534931894712
1237668350294229250,g,1237668350294229250,1237668350294229250
1237668333110165708,gri,1237668333110165708,1237668333110165708
1237668270841004340,i,1237668270841004339,1237668270841004340
1237668271377809877,ri,1237668271377809877,1237668271377809871
1237668270841004440,ri,1237668270841004439,1237668270841004440
1237668333110296789,ri,1237668333110296789,1237668333110296790
1237668333110296902,i,1237668333110296902,1237668333110296903
1237668272451420451,ri,1237668272451420451,1237668272451420451
1237668310555885884,r,1237668310555885883,1237668310555885884
1237668333110493581,gri,1237668333110493581,1237668333110493581
1237668333110362435,i,1237668333110362435,1237668333110362435
1237668272451617067,gri,1237668272451617067,1237668272451617067
1237668310556082206,gri,1237668310556082206,1237668310556082206
1237668271378071827,ri,1237668271378071827,1237668271378071827
1237668272451682517,ri,1237668272451682517,1237668272451682517
1237668310556344522,gri,1237668310556344522,1237668310556344523
1237668310556279056,gri,1237668310556279057,1237668310556279056
1237668335786655899,ri,1237668335786655899,1237668335786655899
1237668336861511907,g,1237668336861511907,1237668336861511907
1237668367999435222,r,1237668367999435222,1237668367999435223
1237665565545464424,g,1237665565545464424,1237665565545464424
1237668367999500514,gri,1237668367999500514,1237668367999500514
1237668336324575521,r,1237668336324575521,1237668336324575520
1237665566082269293,ri,1237665566082270517,1237665566082269293
1237668336861380670,gri,1237668336861380670,1237668336861380670
1237665566082138394,g,1237665566082138394,1237665566082138394
1237665565008462149,u,1237665565008462149,1237665565008462150
1237667782858572229,i,1237667782858572236,1237667782858572236
1237668367999172911,r,1237668367999172911,1237668367999172913
1237668367999173129,gri,1237668367999173128,1237668367999173129
1237665566082072862,r,1237665566082072862,1237665566082072862
1237665566082073022,gri,1237665566082073022,1237665566082073026
1237668367999107458,gri,1237668367999107458,1237668367999107466
1237665566082072938,u,1237665566082072938,1237665566082072941
1237668366925365389,ri,1237668366925365389,1237668366925365398
1237668367462170654,ri,1237668367462170654,1237668367462170655
1237668367462170736,i,1237668367462170737,1237668367462170736
1237667781239111929,i,1237667781239111929,1237667781239111929
1237667733987131610,g,1237667733987131610,1237667733987131610
1237668298755997971,g,1237668298755997971,1237668298755997971
1237667781776113805,gri,1237667781776113805,1237667781776113805
1237668298219061399,i,1237668298219061399,1237668298219061401
1237658424095801547,gri,1237658424095801547,1237658424095801548
1237661972253573243,gr,1237661972253573243,1237661972253573250
1237658424095867113,r,1237658424095867113,1237658424095867113
1237658425169870929,i,1237658425169870929,1237658425169870929
1237663546371932271,i,1237663546371932271,1237663546371932270
1237663529728999531,g,1237663529728999531,1237663529728999531
1237663546371932574,ri,1237663546371932574,1237663546371932575
1237663529729327312,r,1237663529729327312,1237663529729327315
1237663529729327322,ri,1237663529729327322,1237663529729327322
1237663530266132612,gri,1237663530266132612,1237663530266132612
1237663546371866881,ri,1237663546371866881,1237663546371866881
1237663530266001424,i,1237663530266001424,1237663530266001424
1237663546371801111,gri,1237663546371801111,1237663546371801111
1237663529728802974,ri,1237663529728802974,1237663529728802975
1237663547982610483,i,1237663547982610483,1237663547982611439
1237663530265542822,ri,1237663530265542822,1237663530265542823
1237663547445543046,ri,1237663547445543046,1237663547445543046
1237663546908541095,ri,1237663546908541095,1237663546908541095
1237663530802544802,ri,1237663530802544802,1237663530802544802
1237663547445674128,i,1237663547445674128,1237663547445674129
1237663547982479466,i,1237663547982479466,1237663547982479471
1237663531876745283,i,1237663531876745283,1237663531876745283
1237663915736760664,g,1237663915736760664,1237663915736760664
1237663549056811358,i,1237663549056811363,1237663549056811358
1237663531876941934,r,1237663531876941934,1237663531876941934
1237663548519875127,i,1237663548519875127,1237663548519875129
1237660241925439593,gri,1237660241925439591,1237660241925439593
1237663238740050007,r,1237663238740050018,1237663238740050018
1237649962457039013,ri,1237649962457039014,1237649962457039013
1237649962456908049,ri,1237649962456908049,1237649962456908049
1237649961920037202,g,1237649961920037202,1237649961920037202
1237649961919906063,i,1237649961919906281,1237649961919906280
1237652900234330339,g,1237652900234330339,1237652900234330339
1237652899697262603,ri,1237652899697262601,1237652899697262607
1237649962456449220,ri,1237649962456449220,1237649962456449220
1237661070873133188,g,1237661070873133188,1237661070873133190
1237661070336458848,ri,1237661070336458858,1237661070336458848
1237664290464858248,gri,1237664290464858250,1237664290464858250
1237664291538665596,i,1237664291538665596,1237664291538665597
1237664290465054818,r,1237664290465054818,1237664290465054822
1237661068189565080,g,1237661068189565080,1237661068189565080
1237661069263503465,u,1237661069263503465,1237661069263503465
1237661069263568978,g,1237661069263568978,1237661069263568978
1237664289391509673,ri,1237664289391509673,1237664289391509671
1237661068189368351,gri,1237661068189368347,1237661068189368347
1237664289391378554,u,1237664289391378554,1237664289391378554
1237664289391313101,gi,1237664289391313105,1237664289391313101
1237664289391444136,g,1237664289391444136,1237664289391444152
1237664289928511596,g,1237664289928511596,1237664289928511596
1237664289391313080,gri,1237664289391313080,1237664289391313080
1237661813885239404,ri,1237661813885239404,1237661813885239405
1237664289391181894,gri,1237664289391181894,1237664289391181893
1237664289391182057,ri,1237664289391182057,1237664289391182057
1237661068189106215,ri,1237661068189106215,1237661068189106215
1237664289391116484,g,1237664289391116484,1237664289391116486
1237661069262323820,ugr,1237661069262323820,1237661069262323820
1237661068726042745,g,1237661068726042745,1237661068726042745
1237662303506268320,gri,1237662303506268320,1237662303506268321
1237662301359898825,i,1237662301359898825,1237662301359898826
1237661958297223444,i,1237661958297223444,1237661958297223445
1237661957760352430,ri,1237661957760352430,1237661957760352430
1237661957760352299,ri,1237661957760352299,1237661957760352299
1237662301359767725,ugri,1237662301359767725,1237662301359767725
1237662301896573089,ugri,1237662301896573089,1237662301896573089
1237662300822765695,i,1237662300822765695,1237662300822765695
1237661958296174688,i,1237661958296174689,1237661958296174688
1237661958297026779,r,1237661958297026779,1237661958297026779
1237662301359571123,g,1237662301359571123,1237662301359571123
1237662301896376443,i,1237662301896376444,1237662301896376443
1237662301359440056,ri,1237662301359440056,1237662301359440056
1237662301896245466,i,1237662301896245466,1237662301896245467
1237661958296764435,ri,1237661958296764434,1237661958296764435
1237661957759959278,gi,1237661957759959278,1237661957759959278
1237662195059589231,i,1237662195059589231,1237662195059589231
1237661968500064328,gri,1237661968500064328,1237661968500064329
1237661968500260978,gr,1237661968500260978,1237661968500260983
1237662194522980472,i,1237662194522980472,1237662194522980474
1237661967426584760,i,1237661967426584760,1237661967426584760
1237661967426519178,g,1237661967426519178,1237661967426519180
1237662196133593177,g,1237662196133593177,1237662196133593177
1237661967963586678,ri,1237661967963586678,1237661967963586678
1237661967963390096,i,1237661967963390096,1237661967963390097
1237662195059982436,g,1237662195059982436,1237662195059982436
1237661355931205728,r,1237661355931205728,1237661355931205728
1237660634390986847,u,1237660634390986848,1237660634390986847
1237661355931205689,u,1237661355931205689,1237661355931205689
1237660634390921300,g,1237660634390921300,1237660634390921300
1237660635464728638,g,1237660635464728638,1237660635464728638
1237660634390724725,ri,1237660634390724725,1237660634390724726
1237661852537520205,g,1237661852537520205,1237661852537520206
1237660634387906612,ri,1237660634387906612,1237660634387906612
1237661950792171665,gri,1237661950792171665,1237661950792171665
1237661813349613872,i,1237661813349613872,1237661813349613872
1237661950255497747,r,1237661950255497747,1237661950255497747
1237658628622057564,g,1237658628622057564,1237658628622057564
1237661949182279789,g,1237661949182279789,1237661949182279789
1237658628621992008,i,1237658628621992008,1237658628621992008
1237661948645277782,i,1237661948645277782,1237661948645277790
1237662193447469225,gri,1237662193447469225,1237662193447469225
1237662193984274527,gri,1237662193984274813,1237662193984274813
1237661966887944385,i,1237661966887944385,1237661966887944386
1237662196132152015,i,1237662196132152015,1237662196132152017
1237662195595214979,u,1237662195595214979,1237662195595214979
1237662195058081962,ri,1237662195058081962,1237662195058081962
1237661967961686180,ri,1237661967961686182,1237661967961686182
1237661968498884724,i,1237661968498885242,1237661968498884724
1237662195595346037,i,1237662195595346037,1237662195595346039
1237662195595083941,i,1237662195595083941,1237662195595083949
1237662195595018430,g,1237662195595018430,1237662195595018431
1237661967961751779,i,1237661967961751780,1237661967961751780
1237661967424880748,i,1237661967424880748,1237661967424880766
1237661967961751674,ui,1237661967961751674,1237661967961751675
1237662195058147495,ri,1237662195058147495,1237662195058147501
1237662195595477186,i,1237662195595477186,1237662195595477186
1237662195595477090,i,1237662195595477090,1237662195595477091
1237661968499146906,r,1237661968499146906,1237661968499146906
1237661871325184037,ri,1237661871325184037,1237661871325184037
1237662195595477154,i,1237662195595477157,1237662195595477157
1237662195058606225,r,1237662195058606225,1237662195058606225
1237661967962013797,gi,1237661967962013797,1237661967962013797
1237661967962275925,gri,1237661967962275924,1237661967962275925
1237661967425339565,r,1237661967425339565,1237661967425339567
1237662195058737196,ri,1237662195058737195,1237662195058737196
1237662195058737244,gri,1237662195058737244,1237662195058737244
1237661383844167820,u,1237661383844167820,1237661383844167820
1237661383844233485,gr,1237661383844233485,1237661383844233485
1237661383844102395,u,1237661383844102395,1237661383844102395
1237661383844102419,gri,1237661383844102419,1237661383844102418
1237661383844102358,gri,1237661383844102358,1237661383844102359
1237664870286229660,gr,1237664870286229660,1237664870286229660
1237664869749555226,ri,1237664869749555226,1237664869749555226
1237664869749620762,u,1237664869749620784,1237664869749620784
1237661383844298958,i,1237661383844298958,1237661383844298958
1237661383844364543,r,1237661383844364543,1237661383844364546
1237661383307362515,i,1237661383307362515,1237661383307362516
1237661136881909958,gi,1237661136881909958,1237661136881909958
1237661382234276001,ugri,1237661382234276004,1237661382234276005
1237661382234472578,i,1237661382234472578,1237661382234472578
1237664871361019935,r,1237664871361019935,1237664871361019968
1237661382234407132,ri,1237661382234407132,1237661382234407134
1237664869750079658,u,1237664869750079658,1237664869750079658
1237664094515364027,gi,1237664094515364027,1237664094515364027
1237664871360823304,i,1237664871360823303,1237664871360823304
1237661382771146949,u,1237661382771146949,1237661382771146949
1237661137955586182,ri,1237661137955586182,1237661137955586182
1237661137955586124,gr,1237661137955586124,1237661137955586124
1237664870823624889,gi,1237664870823624889,1237664870823624889
1237661137418322117,i,1237661137418322117,1237661137418322122
1237662194538905892,ri,1237662194538905892,1237662194538905892
1237662306191868140,g,1237662306191868140,1237662306191868140
1237662194538971274,gr,1237662194538971274,1237662194538971276
1237662306728739170,r,1237662306728739170,1237662306728739171
1237662194538971406,r,1237662194538971406,1237662194538971406
1237662306191540405,u,1237662306191540405,1237662306191540406
1237662195075580014,gri,1237662195075580014,1237662195075580014
1237662305117732977,ug,1237662305117732977,1237662305117732986
1237662305654538461,g,1237662305654538461,1237662305654538462
1237662306191409471,i,1237662306191409471,1237662306191409473
1237662306191540340,u,1237662306191540340,1237662306191540343
1237662194001641528,u,1237662194001641596,1237662194001641528
1237662194538446857,ur,1237662194538446857,1237662194538446857
1237662194538447080,i,1237662194538447080,1237662194538447081
1237662194001510601,gr,1237662194001510601,1237662194001510606
1237662193464705166,r,1237662193464705166,1237662193464705165
1237662305654472896,gri,1237662305654472896,1237662305654472896
1237662305654211027,ri,1237662305654211027,1237662305654211028
1237662194001313964,gri,1237662194001313964,1237662194001313964
1237662194001248362,i,1237662194001248362,1237662194001248363
1237662305654407291,i,1237662305654407291,1237662305654407301
1237662664281817282,r,1237662664281817282,1237662664281817282
1237662664281424054,g,1237662664281424054,1237662664281424054
1237662306190885201,g,1237662306190885201,1237662306190885203
1237662305117601951,u,1237662305117601951,1237662305117601951
1237662664281686192,g,1237662664281686192,1237662664281686194
1237661433245335847,g,1237661433245335847,1237661433245335856
1237661360766713927,r,1237661360766714557,1237661360766714557
1237661433245270270,i,1237661433245270270,1237661433245270271
1237661433782140948,i,1237661433782140949,1237661433782140948
1237661434318946593,i,1237661434318946593,1237661434318946598
1237661433245270350,r,1237661433245270350,1237661433245270350
1237661360766451825,gri,1237661360766451825,1237661360766451825
1237661360766320726,r,1237661360766321268,1237661360766320776
1237661360766320721,r,1237661360766320721,1237661360766320739
1237661362376933627,ri,1237661362376933627,1237661362376933628
1237661362376999143,r,1237661362376999143,1237661362376999143
1237661434855489733,i,1237661434855489733,1237661434855489729
1237661361840062706,i,1237661361840063189,1237661361840063189
1237661361839997029,ri,1237661361839997029,1237661361839997029
1237661362377064592,ug,1237661362377064592,1237661362377064595
1237661435392622793,gr,1237661435392622793,1237661435392622792
1237661362377064516,i,1237661362377064516,1237661362377064516
1237661434855883018,ri,1237661434855883018,1237661434855883018
1237661434855817439,ri,1237661434855817448,1237661434855817448
1237661434855882902,gri,1237661434855882902,1237661434855882904
1237661362913935518,ri,1237661362913935518,1237661362913935520
1237661435393212440,r,1237661435393212445,1237661435393212445
1237662642268930249,ugri,1237662642268930249,1237662642268930249
1237662335720161766,gri,1237662335720161766,1237662335720161767
1237662336793640993,u,1237662336793640993,1237662336793640993
1237661464916263111,g,1237661464916263111,1237661464916263112
1237661463842652491,ri,1237661463842652491,1237661463842652491
1237661464916394004,r,1237661464916394009,1237661464916394004
1237662336793837729,ri,1237662336793837729,1237662336793837729
