objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237663204921967300,17.8652685076955,0.827986920155104,NO_PEAK,"[]",SINGLE,"[(49, 50)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(61, 41)]"
1237663204922163471,18.2618300389514,0.678096317765032,NO_PEAK,"[]",DOUBLE,"[(50, 50)(56, 52)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784742355054,18.4352864116375,0.556418674954894,DOUBLE,"[(52, 50)(46, 55)]",SINGLE,"[(50, 50)]",SINGLE,"[(51, 50)]",SINGLE,"[(49, 50)]"
1237663784205484096,18.5477424781983,0.164070970578518,SINGLE,"[(19, 50)]",SINGLE,"[(20, 51)]",DOUBLE,"[(19, 51)(50, 49)]",DOUBLE,"[(19, 52)(50, 50)]"
1237663782595395882,19.6448416753272,-1.24174831851758,NO_PEAK,"[]",SINGLE,"[(43, 53)]",DOUBLE,"[(44, 53)(50, 50)]",DOUBLE,"[(43, 53)(50, 50)]"
1237663783669137597,19.6483438333357,-0.233091929656021,NO_PEAK,"[]",DOUBLE,"[(49, 49)(43, 43)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237666339190341716,19.6676323840239,-0.108556484565345,NO_PEAK,"[]",DOUBLE,"[(50, 50)(61, 42)]",DOUBLE,"[(50, 50)(61, 41)]",DOUBLE,"[(51, 50)(62, 42)]"
1237666338116206709,18.8909336499151,-0.858661892087649,NO_PEAK,"[]",DOUBLE,"[(50, 50)(73, 13)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(72, 12)]"
1237666338653208848,19.1318667742762,-0.480234111345411,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(45, 45)]",NO_PEAK,"[]"
1237666338653012008,18.7040369091295,-0.493789389371759,DOUBLE,"[(39, 29)(24, 15)]",DOUBLE,"[(39, 29)(24, 15)]",DOUBLE,"[(39, 29)(24, 14)]",DOUBLE,"[(39, 28)(82, 34)]"
