objid,pid1,photoZ1,photoZ_err1,schlegelZ1,schlegelZ_err1,absMagR1,u1,g1,r1,i1,z1,pid2,photoZ2,photoZ_err2,schlegelZ2,schlegelZ_err2,absMagR2,u2,g2,r2,i2,z2
1237645942905241663,1237645942905241664,0.135218,0.088363,null,null,-17.4085,25.79516,25.40237,22.61902,25.89496,20.3513,1237645942905241663,-9999,-9999,null,null,-19.6763,25.79516,25.40237,22.61902,25.89496,20.3513
1237645942905569717,1237645942905569710,0.143728,0.090616,null,null,-17.2492,25.05221,22.57582,21.42724,20.93601,21.14512,1237645942905569710,0.143728,0.090616,null,null,-17.2492,25.05221,22.57582,21.42724,20.93601,21.14512
1237645942906290620,1237645942906290620,0.333934,0.095706,null,null,-21.364,25.58138,22.77687,20.99979,20.22134,19.9332,1237645942906290620,0.333934,0.095706,null,null,-21.364,25.58138,22.77687,20.99979,20.22134,19.9332
1237645942906290621,1237645942906290620,0.333934,0.095706,null,null,-21.364,22.86499,22.20054,21.25948,21.04193,20.70257,1237645942906290620,0.333934,0.095706,null,null,-21.364,22.86499,22.20054,21.25948,21.04193,20.70257
1237645942906356505,1237645942906356505,0.715283,0.067402,null,null,-20.7867,24.78757,25.43038,24.26427,22.13175,21.52295,1237645942906356505,0.715283,0.067402,null,null,-20.7867,24.78757,25.43038,24.26427,22.13175,21.52295
1237645942906684197,1237645942906684193,0.468244,0.066087,null,null,-20.6169,24.05849,25.81223,24.42699,22.18304,21.55927,1237645942906684193,0.468244,0.066087,null,null,-20.6169,24.05849,25.81223,24.42699,22.18304,21.55927
1237645943973675591,1237645943973675591,0.531845,0.142979,null,null,-20.6667,23.00852,22.48186,21.77202,21.3202,21.64049,1237645943973675591,0.531845,0.142979,null,null,-20.6667,23.00852,22.48186,21.77202,21.3202,21.64049
1237645943978852840,1237645943978852840,0.37847,0.064845,null,null,-21.6927,22.93879,21.75435,20.40672,20.08462,19.87044,1237645943978852840,0.37847,0.064845,null,null,-21.6927,22.93879,21.75435,20.40672,20.08462,19.87044
1237645943978852842,1237645943978852842,0.492156,0.095441,null,null,-21.1506,24.26443,23.1312,21.76629,20.97484,20.74461,1237645943978852842,0.492156,0.095441,null,null,-21.1506,24.26443,23.1312,21.76629,20.97484,20.74461
1237645943979180371,1237645943979180371,0.351652,0.180581,null,null,-20.2932,22.41591,21.65037,21.21415,20.9603,20.70167,1237645943979180371,0.351652,0.180581,null,null,-20.2932,22.41591,21.65037,21.21415,20.9603,20.70167
1237645943979180560,1237645943979180560,0.326837,0.030953,null,null,-22.3446,22.73449,21.29076,19.53734,18.81077,18.40684,1237645943979180560,0.326837,0.030953,null,null,-22.3446,22.73449,21.29076,19.53734,18.81077,18.40684
1237645943979180561,1237645943979180564,0.362038,0.0785,null,null,-22.2247,25.65682,23.13849,21.14917,20.50535,20.08637,1237645943979180564,0.362038,0.0785,null,null,-22.2247,25.65682,23.13849,21.14917,20.50535,20.08637
1237645943979180562,1237645943979180564,0.362038,0.0785,null,null,-22.2247,24.43213,21.96273,20.36024,19.97528,19.50556,1237645943979180564,0.362038,0.0785,null,null,-22.2247,24.43213,21.96273,20.36024,19.97528,19.50556
1237645943980425762,1237645943980425756,0.642872,0.18536,null,null,-21.306,26.60234,22.98223,21.72739,20.90431,20.24852,1237645943980425756,0.642872,0.18536,null,null,-21.306,26.60234,22.98223,21.72739,20.90431,20.24852
1237646587163902205,1237646587163902205,0.257637,0.124753,null,null,-21.1995,22.78516,21.85308,20.35774,19.75133,20.12076,1237646587163902205,0.257637,0.124753,null,null,-21.1995,22.78516,21.85308,20.35774,19.75133,20.12076
1237646587164098866,1237646587164098859,0.182575,0.052618,null,null,-19.4467,23.35159,21.98915,20.60935,19.92865,19.36013,1237646587164098859,0.182575,0.052618,null,null,-19.4467,23.35159,21.98915,20.60935,19.92865,19.36013
1237656511741953146,1237656511741953146,0.121896,0.111912,null,null,-17.0265,23.58954,24.60872,21.79197,21.25471,21.80121,1237656511741953146,0.121896,0.111912,null,null,-17.0265,23.58954,24.60872,21.79197,21.25471,21.80121
1237656512815825370,1237656512815825370,0.845261,0.127579,null,null,-22.6586,21.96091,21.97844,21.29401,20.67695,21.64281,1237656512815825370,0.845261,0.127579,null,null,-22.6586,21.96091,21.97844,21.29401,20.67695,21.64281
1237656512815825626,1237656512815825626,0.183348,0.105539,null,null,-17.2656,24.41895,23.56867,22.53318,22.12124,21.03863,1237656512815825626,0.183348,0.105539,null,null,-17.2656,24.41895,23.56867,22.53318,22.12124,21.03863
1237656512815825816,1237656512815825816,0.492581,0.086446,null,null,-19.7333,23.56691,23.15746,22.16815,22.55828,21.73866,1237656512815825816,0.492581,0.086446,null,null,-19.7333,23.56691,23.15746,22.16815,22.55828,21.73866
1237656512815890834,1237656512815890814,0.316148,0.084024,null,null,-19.9363,21.41641,21.77171,21.2515,20.65132,20.77356,1237656512815890814,0.316148,0.084024,null,null,-19.9363,21.41641,21.77171,21.2515,20.65132,20.77356
1237656512815890997,1237656512815890982,0.364106,0.061509,null,null,-21.6341,21.68728,20.63325,20.17622,19.90066,19.69737,1237656512815890983,0.238423,0.095355,null,null,-20.1088,21.68728,20.63325,20.17622,19.90066,19.69737
1237656512815956220,1237656512815956221,0.629171,0.045122,null,null,-21.8478,25.16661,22.64027,21.1119,20.02091,19.54414,1237656512815956221,0.629171,0.045122,null,null,-21.8478,25.16661,22.64027,21.1119,20.02091,19.54414
1237656512816021730,1237656512816021730,0.480249,0.0926,null,null,-20.984,21.74924,21.7039,20.77979,20.55844,20.55107,1237656512816021730,0.480249,0.0926,null,null,-20.984,21.74924,21.7039,20.77979,20.55844,20.55107
1237656970767630754,1237656970767630754,0.508207,0.054647,null,null,-20.0449,24.53819,26.7247,21.47364,19.9559,18.753,1237656970767630754,0.508207,0.054647,null,null,-20.0449,24.53819,26.7247,21.47364,19.9559,18.753
1237656971300372923,1237656971300372923,0.38194,0.087958,null,null,-19.6564,22.86939,22.37328,21.63946,21.68569,20.93775,1237656971300372923,0.38194,0.087958,null,null,-19.6564,22.86939,22.37328,21.63946,21.68569,20.93775
1237656971300503819,1237656971300504323,-9999,-9999,null,null,-17.7697,21.35301,25.66256,25.56296,24.14651,22.18672,1237656971300504323,-9999,-9999,null,null,-17.7697,21.35301,25.66256,25.56296,24.14651,22.18672
1237656971300504065,1237656971300504065,0.400056,0.088003,null,null,-21.0001,23.25808,21.52662,20.1869,19.53118,19.15488,1237656971300504323,-9999,-9999,null,null,-17.7697,23.25808,21.52662,20.1869,19.53118,19.15488
1237656971300504369,1237656971300503899,0.460015,0.126126,null,null,-21.2447,28.11651,19.58426,17.02938,17.51214,28.01921,1237656971300503899,0.460015,0.126126,null,null,-21.2447,28.11651,19.58426,17.02938,17.51214,28.01921
1237656971300569537,1237656971300569864,0.59531,0.11779,null,null,-21.9193,22.64428,22.08225,20.90731,20.8156,20.23928,1237656971300569864,0.59531,0.11779,null,null,-21.9193,22.64428,22.08225,20.90731,20.8156,20.23928
1237656971300634996,1237656971300634996,0.732797,0.184318,null,null,-20.9967,22.58467,21.89499,21.90776,21.47268,21.44936,1237656971300634996,0.732797,0.184318,null,null,-20.9967,22.58467,21.89499,21.90776,21.47268,21.44936
1237656971300766209,1237656971300766209,0.450546,0.133197,null,null,-19.3099,24.04588,23.06273,22.48001,22.26509,22.24053,1237656971300766209,0.450546,0.133197,null,null,-19.3099,24.04588,23.06273,22.48001,22.26509,22.24053
1237656971300766544,1237656971300766544,0.577881,0.044332,null,null,-21.132,24.94648,23.94856,22.43491,21.4637,21.02858,1237656971300766544,0.577881,0.044332,null,null,-21.132,24.94648,23.94856,22.43491,21.4637,21.02858
1237656971300766759,1237656971300766544,0.577881,0.044332,null,null,-21.132,23.86007,25.08896,23.95115,23.9162,20.51591,1237656971300766544,0.577881,0.044332,null,null,-21.132,23.86007,25.08896,23.95115,23.9162,20.51591
1237656971300766761,1237656971300766544,0.577881,0.044332,null,null,-21.132,24.02926,24.91306,25.10995,24.95802,20.29007,1237656971300766544,0.577881,0.044332,null,null,-21.132,24.02926,24.91306,25.10995,24.95802,20.29007
1237656971300766762,1237656971300766544,0.577881,0.044332,null,null,-21.132,24.67854,25.42536,25.09466,23.6906,20.443,1237656971300766544,0.577881,0.044332,null,null,-21.132,24.67854,25.42536,25.09466,23.6906,20.443
1237656971300832166,1237656971300832166,0.795849,0.086338,null,null,-22.2186,23.44378,22.93526,22.074,21.20089,20.65223,1237656971300832166,0.795849,0.086338,null,null,-22.2186,23.44378,22.93526,22.074,21.20089,20.65223
1237656971300897580,1237656971300897580,0.229371,0.109356,null,null,-18.0383,25.95882,22.79474,22.27209,21.93152,22.83853,1237667171856941802,0.31585,0.121019,null,null,-19.1742,25.95882,22.79474,22.27209,21.93152,22.83853
1237656971301028074,1237656971301028074,0.346324,0.086069,null,null,-21.2742,21.32604,20.81838,20.17803,19.95986,19.80747,1237656971301028074,0.346324,0.086069,null,null,-21.2742,21.32604,20.81838,20.17803,19.95986,19.80747
1237656971301028151,1237656971301028141,0.431603,0.039023,null,null,-22.1044,23.20412,22.15181,21.02807,20.74292,20.19634,1237656971301028141,0.431603,0.039023,null,null,-22.1044,23.20412,22.15181,21.02807,20.74292,20.19634
1237656971301028275,1237656971301028275,0.17991,0.052578,null,null,-19.5603,22.03465,20.86176,20.28551,19.95974,19.69135,1237656971301028275,0.17991,0.052578,null,null,-19.5603,22.03465,20.86176,20.28551,19.95974,19.69135
1237656971301028635,1237656971301028266,0.488749,0.183392,null,null,-20.4002,23.56675,23.93879,22.54665,21.87213,22.07797,1237656971301028266,0.488749,0.183392,null,null,-20.4002,23.56675,23.93879,22.54665,21.87213,22.07797
1237656971301028848,1237656971301028933,0.670401,0.127219,null,null,-20.6304,23.2627,24.46757,23.11659,21.74033,20.74893,1237656971301028933,0.670401,0.127219,null,null,-20.6304,23.2627,24.46757,23.11659,21.74033,20.74893
1237656971301159388,1237656971301159388,0.325865,0.06758,null,null,-20.207,22.47396,21.79102,21.08928,20.99837,20.79753,1237656971301159388,0.325865,0.06758,null,null,-20.207,22.47396,21.79102,21.08928,20.99837,20.79753
1237656971301159606,1237656971301159606,0.177776,0.035314,null,null,-19.9825,21.16088,20.20329,19.62763,19.28381,19.26084,1237656971301159606,0.177776,0.035314,null,null,-19.9825,21.16088,20.20329,19.62763,19.28381,19.26084
1237656971301224731,1237656971301224730,0.126658,0.041545,null,null,-19.4913,22.32682,21.70553,21.14555,20.9003,20.73099,1237656971301224731,0.337716,0.10163,null,null,-20.0599,22.32682,21.70553,21.14555,20.9003,20.73099
1237656971301290571,1237656971301290571,0.344525,0.119569,null,null,-20.0614,22.83416,21.71894,20.88662,20.52386,20.63451,1237656971301290571,0.344525,0.119569,null,null,-20.0614,22.83416,21.71894,20.88662,20.52386,20.63451
1237656971301356414,1237656971301356414,-9999,-9999,null,null,-20.4331,23.3672,23.86292,23.60184,21.49856,19.88542,1237656971301356414,-9999,-9999,null,null,-20.4331,23.3672,23.86292,23.60184,21.49856,19.88542
1237656971301487517,1237663783128793763,0.431106,0.043491,null,null,-21.9012,23.8394,23.9935,22.55065,22.42035,21.73763,1237656971301487517,0.45573,0.070531,null,null,-19.0587,23.8394,23.9935,22.55065,22.42035,21.73763
1237656971301552547,1237656971301552547,0.507201,0.106883,null,null,-20.6527,22.93094,22.85598,22.06763,21.58055,21.45685,1237656971301552547,0.507201,0.106883,null,null,-20.6527,22.93094,22.85598,22.06763,21.58055,21.45685
1237656971301683909,1237656971301683909,0.578128,0.122009,null,null,-19.9056,22.94496,23.02715,22.23413,21.86742,21.26782,1237656971301683909,0.578128,0.122009,null,null,-19.9056,22.94496,23.02715,22.23413,21.86742,21.26782
1237656971301683933,1237656971301683695,0.735173,0.185166,null,null,-21.1482,22.88633,22.83661,21.92392,21.99462,20.69373,1237656971301683695,0.735173,0.185166,null,null,-21.1482,22.88633,22.83661,21.92392,21.99462,20.69373
1237656971301748944,1237667171857793408,0.391765,0.048266,null,null,-21.1693,21.51411,24.63582,26.43377,25.00764,22.64029,1237667171857793408,0.391765,0.048266,null,null,-21.1693,21.51411,24.63582,26.43377,25.00764,22.64029
1237656971301814477,1237667171857859146,0.772246,0.070608,null,null,-20.849,21.85611,24.99347,26.30048,24.70835,22.82524,1237667171857859146,0.772246,0.070608,null,null,-20.849,21.85611,24.99347,26.30048,24.70835,22.82524
1237656971301880173,1237656971301880173,0.534482,0.131046,null,null,-20.0429,22.93169,22.73312,22.02865,21.70017,21.24504,1237656971301880173,0.534482,0.131046,null,null,-20.0429,22.93169,22.73312,22.02865,21.70017,21.24504
1237656971301880304,1237656971301880510,0.281709,0.06308,null,null,-18.0826,23.24843,22.75346,21.66976,21.9756,21.84686,1237656971301880510,0.281709,0.06308,null,null,-18.0826,23.24843,22.75346,21.66976,21.9756,21.84686
1237656971301880701,1237656971301880701,-9999,-9999,null,null,-16.3658,21.04687,25.352,23.95265,27.55707,18.05789,1237656971301880659,0.715754,0.053374,null,null,-21.4845,21.04687,25.352,23.95265,27.55707,18.05789
1237656971302011301,1237656971302011301,0.371207,0.02681,null,null,-21.8533,23.27077,21.64965,19.82563,19.22705,18.74621,1237656971302011301,0.371207,0.02681,null,null,-21.8533,23.27077,21.64965,19.82563,19.22705,18.74621
1237656971302011462,1237656971302011462,0.414572,0.084725,null,null,-21.4893,24.54052,21.94938,20.65118,19.99742,19.47101,1237656971302011462,0.414572,0.084725,null,null,-21.4893,24.54052,21.94938,20.65118,19.99742,19.47101
1237656971302011862,1237656971302011273,0.286098,0.14484,null,null,-19.054,23.40219,22.41582,22.40227,21.88822,21.26948,1237656971302011273,0.286098,0.14484,null,null,-19.054,23.40219,22.41582,22.40227,21.88822,21.26948
1237656971302076666,1237656971302076666,0.263405,0.064802,null,null,-20.7049,21.21782,20.61445,19.96096,19.68195,19.74089,1237656971302077036,0.432933,0.076169,null,null,-20.2297,21.21782,20.61445,19.96096,19.68195,19.74089
1237656971302076844,1237656971302076858,0.57582,0.175419,null,null,-20.7048,22.39758,21.37341,20.78377,20.40158,20.39493,1237656971302076858,0.57582,0.175419,null,null,-20.7048,22.39758,21.37341,20.78377,20.40158,20.39493
1237656971302273287,1237656971302273287,0.242317,0.073927,null,null,-20.2728,21.41088,20.64741,20.0746,19.79149,19.50419,1237656971302273287,0.242317,0.073927,null,null,-20.2728,21.41088,20.64741,20.0746,19.79149,19.50419
1237657069546176917,1237657069546176918,0.40394,0.124126,null,null,-20.2414,24.24062,23.39216,21.6642,21.00367,20.68679,1237657069546176917,0.44199,0.054111,null,null,-20.5681,24.24062,23.39216,21.6642,21.00367,20.68679
1237657069546176918,1237657069546176918,0.40394,0.124126,null,null,-20.2414,23.8938,22.68376,21.79358,21.34445,20.54568,1237657069546176917,0.44199,0.054111,null,null,-20.5681,23.8938,22.68376,21.79358,21.34445,20.54568
1237657069546176920,1237657069546176920,0.792131,0.113957,null,null,-22.4293,22.45531,22.26023,21.795,21.17517,20.62297,1237657069546176920,0.792131,0.113957,null,null,-22.4293,22.45531,22.26023,21.795,21.17517,20.62297
1237657069546242905,1237657069546242538,-9999,-9999,null,null,-17.6191,23.11795,23.13254,22.3184,21.14587,21.42797,1237657069546242538,-9999,-9999,null,null,-17.6191,23.11795,23.13254,22.3184,21.14587,21.42797
1237657069546307734,1237657069546307734,0.209198,0.029036,null,null,-21.6467,22.32911,19.87561,18.62361,18.00426,17.55205,1237657069546307734,0.209198,0.029036,null,null,-21.6467,22.32911,19.87561,18.62361,18.00426,17.55205
1237657069546307936,1237657069546307936,0.352586,0.115569,null,null,-20.7687,25.10193,21.88278,20.78234,20.4597,20.20028,1237657069546307936,0.352586,0.115569,null,null,-20.7687,25.10193,21.88278,20.78234,20.4597,20.20028
1237657069546308211,1237657069546307936,0.352586,0.115569,null,null,-20.7687,23.63466,22.68459,21.86882,21.21537,20.7014,1237657069546307936,0.352586,0.115569,null,null,-20.7687,23.63466,22.68459,21.86882,21.21537,20.7014
1237657069546373702,1237657069546373424,0.033401,0.017248,null,null,-18.0942,22.13741,21.14648,20.38598,20.06275,19.71609,1237657069546373424,0.033401,0.017248,null,null,-18.0942,22.13741,21.14648,20.38598,20.06275,19.71609
1237657069546570415,1237657069546570831,0.625681,0.078279,null,null,-20.5568,22.58468,22.6034,21.82859,21.67725,22.55692,1237657069546570831,0.625681,0.078279,null,null,-20.5568,22.58468,22.6034,21.82859,21.67725,22.55692
1237657069546701403,1237657069546701403,0.117077,0.033977,null,null,-19.6296,21.14388,19.71661,19.15731,18.67068,18.47015,1237657069546701403,0.117077,0.033977,null,null,-19.6296,21.14388,19.71661,19.15731,18.67068,18.47015
1237657069546897747,1237657069546897747,0.225628,0.036165,null,null,-20.7841,21.40577,20.40094,19.59035,19.20426,18.9811,1237657069546897747,0.225628,0.036165,null,null,-20.7841,21.40577,20.40094,19.59035,19.20426,18.9811
1237657069546963417,1237657069546963418,0.11714,0.035803,null,null,-18.5953,22.50549,20.78086,19.32467,18.74257,18.46066,1237657069546963418,0.11714,0.035803,null,null,-18.5953,22.50549,20.78086,19.32467,18.74257,18.46066
1237657069546963418,1237657069546963418,0.11714,0.035803,null,null,-18.5953,21.41464,20.48939,20.13297,19.82084,19.75982,1237657069546963418,0.11714,0.035803,null,null,-18.5953,21.41464,20.48939,20.13297,19.82084,19.75982
1237657069547029370,1237657069547029373,0.467646,0.096069,null,null,-19.7519,24.97479,24.25011,22.43491,21.37317,20.77885,1237657069547028559,0.259378,0.076703,null,null,-20.7839,24.97479,24.25011,22.43491,21.37317,20.77885
1237657069547356433,1237657069547356563,0.244828,0.086379,null,null,-19.1987,23.42417,22.13141,21.71486,21.1765,21.03491,1237657069547356563,0.244828,0.086379,null,null,-19.1987,23.42417,22.13141,21.71486,21.1765,21.03491
1237657069547356604,1237657069547356604,0.437982,0.112852,null,null,-19.5373,22.56443,22.1357,22.01229,21.6831,22.18132,1237657069547356604,0.437982,0.112852,null,null,-19.5373,22.56443,22.1357,22.01229,21.6831,22.18132
1237657069547356747,1237657069547357438,0.611547,0.077309,null,null,-21.918,22.39577,21.28877,20.472,20.10771,20.08973,1237657069547357438,0.611547,0.077309,null,null,-21.918,22.39577,21.28877,20.472,20.10771,20.08973
1237657069547422218,1237657069547422218,0.34205,0.104864,null,null,-21.302,23.56736,21.55882,20.34888,19.77423,19.42136,1237657069547422218,0.34205,0.104864,null,null,-21.302,23.56736,21.55882,20.34888,19.77423,19.42136
1237657069547422487,1237657069547422477,0.375418,0.034885,null,null,-20.3591,25.46545,24.70625,22.42313,23.20703,22.38221,1237657069547422477,0.375418,0.034885,null,null,-20.3591,25.46545,24.70625,22.42313,23.20703,22.38221
1237657069547487669,1237657069547487670,-9999,-9999,null,null,-18.5734,23.72371,23.38623,21.5217,20.65166,20.36212,1237657069547487669,0.47555,0.035585,null,null,-20.8877,23.72371,23.38623,21.5217,20.65166,20.36212
1237657069547487670,1237657069547487670,-9999,-9999,null,null,-18.5734,22.5871,21.42684,20.97198,20.59585,22.45046,1237657069547487669,0.47555,0.035585,null,null,-20.8877,22.5871,21.42684,20.97198,20.59585,22.45046
1237657069547488149,1237657069547488149,-9999,-9999,null,null,-19.0372,24.91486,23.88086,22.92513,23.40736,21.59525,1237657069547488149,-9999,-9999,null,null,-19.0372,24.91486,23.88086,22.92513,23.40736,21.59525
1237657069547684293,1237657069547684293,0.26918,0.064244,null,null,-20.2657,21.51651,20.89596,20.30629,20.07207,19.74652,1237657069547684293,0.26918,0.064244,null,null,-20.2657,21.51651,20.89596,20.30629,20.07207,19.74652
1237657069547749664,1237657069547749664,0.313686,0.034132,null,null,-22.1073,23.36677,20.61102,19.06362,18.45002,18.10027,1237657069547749664,0.313686,0.034132,null,null,-22.1073,23.36677,20.61102,19.06362,18.45002,18.10027
1237657069547750024,1237657069547750024,0.354465,0.113246,null,null,-19.1489,25.66854,23.18489,22.45178,22.22978,21.62266,1237657069547750024,0.354465,0.113246,null,null,-19.1489,25.66854,23.18489,22.45178,22.22978,21.62266
1237657069547750033,1237657069547750033,0.407905,0.101594,null,null,-20.9281,22.26626,21.51854,20.50006,20.08127,19.95853,1237657069547750033,0.407905,0.101594,null,null,-20.9281,22.26626,21.51854,20.50006,20.08127,19.95853
1237657069547750123,1237657069547750123,0.402546,0.071007,null,null,-20.2805,23.52818,22.91602,21.6097,21.31834,20.5681,1237657069547750123,0.402546,0.071007,null,null,-20.2805,23.52818,22.91602,21.6097,21.31834,20.5681
1237657069547750127,1237657069547750123,0.402546,0.071007,null,null,-20.2805,24.35633,22.77418,21.57729,20.47813,20.12523,1237657069547750123,0.402546,0.071007,null,null,-20.2805,24.35633,22.77418,21.57729,20.47813,20.12523
1237657069547750414,1237657069547749956,0.595887,0.047147,null,null,-20.7877,26.27993,25.79817,23.39645,21.37322,20.52566,1237657069547749956,0.595887,0.047147,null,null,-20.7877,26.27993,25.79817,23.39645,21.37322,20.52566
1237657069547815293,1237657069547815293,0.643421,0.106481,null,null,-21.1462,22.21528,21.94032,21.34113,20.95161,22.189,1237657069547815293,0.643421,0.106481,null,null,-21.1462,22.21528,21.94032,21.34113,20.95161,22.189
1237657069547881326,1237657069547881326,0.457623,0.112115,null,null,-19.4549,22.98265,22.99758,22.17212,21.9961,21.61016,1237657069547881326,0.457623,0.112115,null,null,-19.4549,22.98265,22.99758,22.17212,21.9961,21.61016
1237657069548011785,1237657069548011785,0.191766,0.041429,null,null,-19.6174,21.74206,20.78957,20.25602,19.97462,19.79279,1237657069548011785,0.191766,0.041429,null,null,-19.6174,21.74206,20.78957,20.25602,19.97462,19.79279
1237657069548143200,1237657069548143200,0.370921,0.088446,null,null,-20.9199,22.49413,21.68416,20.71111,20.45507,20.27226,1237657069548143200,0.370921,0.088446,null,null,-20.9199,22.49413,21.68416,20.71111,20.45507,20.27226
1237657069548274238,1237657069548274238,0.247321,0.062447,null,null,-21.2299,21.82942,20.45865,19.346,18.96744,18.68077,1237657069548274238,0.247321,0.062447,null,null,-21.2299,21.82942,20.45865,19.346,18.96744,18.68077
1237657069548340088,1237657069548340088,0.442832,0.133615,null,null,-20.4468,22.49504,22.12562,20.9314,20.52938,20.74177,1237657069548340088,0.442832,0.133615,null,null,-20.4468,22.49504,22.12562,20.9314,20.52938,20.74177
1237657069548405228,1237657069548405228,0.396338,0.096789,null,null,-20.9162,24.4047,22.20069,20.9466,20.42433,19.87159,1237657069548405228,0.396338,0.096789,null,null,-20.9162,24.4047,22.20069,20.9466,20.42433,19.87159
1237657069548470450,1237657069548470450,0.153021,0.035668,null,null,-20.6657,21.54051,19.80364,18.8228,18.37157,18.06752,1237657069548470450,0.153021,0.035668,null,null,-20.6657,21.54051,19.80364,18.8228,18.37157,18.06752
1237657069548536646,1237657069548536646,0.452126,0.049743,null,null,-20.7717,25.19516,23.2803,21.61275,20.87372,20.52032,1237657069548536646,0.452126,0.049743,null,null,-20.7717,25.19516,23.2803,21.61275,20.87372,20.52032
1237657069548536647,1237657069548536646,0.452126,0.049743,null,null,-20.7717,24.51583,22.56446,21.4807,20.67679,20.16917,1237657069548536646,0.452126,0.049743,null,null,-20.7717,24.51583,22.56446,21.4807,20.67679,20.16917
1237656971301814660,1237656971301814660,0.280899,0.105122,null,null,-18.768,25.84456,22.61345,22.19025,21.76017,22.29992,1237656971301814660,0.280899,0.105122,null,null,-18.768,25.84456,22.61345,22.19025,21.76017,22.29992
1237656971301749048,1237656971301749052,0.900935,0.069309,null,null,-21.0805,24.75745,22.51161,21.12361,19.88681,19.27988,1237656971301749048,0.645649,0.054305,null,null,-22.8703,24.75745,22.51161,21.12361,19.88681,19.27988
1237645942905241657,1237645942905241673,0.235872,0.065711,null,null,-17.2617,24.46167,25.11025,24.80249,24.40433,22.72899,1237645942905241673,0.235872,0.065711,null,null,-17.2617,24.46167,25.11025,24.80249,24.40433,22.72899
1237645941824357027,1237645941824357027,0.454167,0.107174,null,null,-20.7463,23.43691,22.72731,21.60959,21.07528,20.66048,1237645941824357027,0.454167,0.107174,null,null,-20.7463,23.43691,22.72731,21.60959,21.07528,20.66048
1237656512815956115,1237656512815956115,0.07967,0.017236,0.06086083,5.997634E-06,-20.6305,18.93925,17.80602,17.35165,17.02548,16.86727,1237656512815956115,0.07967,0.017236,0.06086083,5.997634E-06,-20.6305,18.93925,17.80602,17.35165,17.02548,16.86727
1237645943979246119,1237645943979245905,0.213075,0.029232,0.1834777,2.816978E-05,-20.9786,20.60318,19.23511,18.28161,17.76769,17.46286,1237645943979245905,0.213075,0.029232,0.1834777,2.816978E-05,-20.9786,20.60318,19.23511,18.28161,17.76769,17.46286
1237657069546373424,1237657069546373424,0.033401,0.017248,0.02947547,2.999439E-05,-18.0942,19.29712,18.30332,17.90141,17.72349,17.72298,1237657069546373424,0.033401,0.017248,0.02947547,2.999439E-05,-18.0942,19.29712,18.30332,17.90141,17.72349,17.72298
1237657069548536732,1237657069548536325,0.291049,0.072988,null,null,-19.5493,23.84182,23.85457,22.18749,20.92641,20.32613,1237657069548536325,0.291049,0.072988,null,null,-19.5493,23.84182,23.85457,22.18749,20.92641,20.32613
1237657069548798197,1237657069548798197,0.116275,0.032935,null,null,-19.3227,20.41051,19.68054,19.40441,19.16908,19.26585,1237657069548798197,0.116275,0.032935,null,null,-19.3227,20.41051,19.68054,19.40441,19.16908,19.26585
1237657069548798223,1237657069548798223,0.115151,0.036417,null,null,-19.4246,21.12779,19.78954,19.23667,18.94418,18.78449,1237657069548798224,0.400744,0.062496,null,null,-21.2766,21.12779,19.78954,19.23667,18.94418,18.78449
1237657069548798224,1237657069548798223,0.115151,0.036417,null,null,-19.4246,22.34955,22.38255,20.72852,20.28043,19.95036,1237657069548798224,0.400744,0.062496,null,null,-21.2766,22.34955,22.38255,20.72852,20.28043,19.95036
1237657069548798496,1237657069548798497,0.457477,0.10224,null,null,-19.5383,22.15327,21.89756,21.85462,21.75253,21.75739,1237657069548798497,0.457477,0.10224,null,null,-19.5383,22.15327,21.89756,21.85462,21.75253,21.75739
1237657069548798624,1237657069548798624,0.424614,0.087852,null,null,-20.1129,22.94673,22.58547,21.35171,20.84669,20.55543,1237657069548798624,0.424614,0.087852,null,null,-20.1129,22.94673,22.58547,21.35171,20.84669,20.55543
1237657069548798801,1237657069548798789,0.34507,0.15326,null,null,-19.685,24.52961,22.67126,21.85137,21.02536,20.75368,1237657069548798787,0.456387,0.086706,null,null,-19.8376,24.52961,22.67126,21.85137,21.02536,20.75368
1237657069549060314,1237657069549060314,0.380969,0.08209,null,null,-17.4661,21.84256,26.34884,23.45138,23.51162,23.4247,1237657069549060314,0.380969,0.08209,null,null,-17.4661,21.84256,26.34884,23.45138,23.51162,23.4247
1237657069549061024,1237657069549060913,0.364649,0.066105,null,null,-21.2671,24.15116,24.54158,23.14927,21.96248,21.29011,1237657069549060913,0.364649,0.066105,null,null,-21.2671,24.15116,24.54158,23.14927,21.96248,21.29011
1237657069549322538,1237657069549322538,0.305369,0.087018,null,null,-20.9942,21.03322,20.49894,19.86858,19.51931,19.3658,1237657069549322538,0.305369,0.087018,null,null,-20.9942,21.03322,20.49894,19.86858,19.51931,19.3658
1237657069549519205,1237657069549519205,0.113113,0.039271,null,null,-18.835,20.94815,20.07215,19.72033,19.3528,19.16872,1237657069549519205,0.113113,0.039271,null,null,-18.835,20.94815,20.07215,19.72033,19.3528,19.16872
1237657069549584577,1237657069549584577,0.132472,0.035452,0.1208379,1.168346E-05,-20.756,20.47774,19.0462,18.25526,17.84497,17.59392,1237657069549584577,0.132472,0.035452,0.1208379,1.168346E-05,-20.756,20.47774,19.0462,18.25526,17.84497,17.59392
