objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237662474231480450,244.40656553679,31.3502618314839,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(31, 46)]",DOUBLE,"[(49, 50)(31, 45)]"
1237662473694675245,244.412036026947,30.9365883125935,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(41, 65)]"
1237662504296382744,244.889311869032,31.2339568569406,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(32, 48)]"
1237665356155060562,244.811309022885,31.2204704648535,SINGLE,"[(50, 49)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(40, 39)]",DOUBLE,"[(50, 50)(41, 40)]"
1237662300836397107,244.569050169138,32.2438836783698,NO_PEAK,"[]",DOUBLE,"[(47, 64)(50, 50)]",DOUBLE,"[(47, 64)(50, 50)]",DOUBLE,"[(47, 64)(50, 50)]"
1237662504296120383,244.420723508673,31.7832778224893,DOUBLE,"[(42, 21)(40, 6)]",DOUBLE,"[(52, 54)(50, 43)]",DOUBLE,"[(41, 49)(62, 50)]",DOUBLE,"[(55, 47)(45, 47)]"
1237662300836397146,244.475113775764,32.107616547282,NO_PEAK,"[]",SINGLE,"[(29, 53)]",DOUBLE,"[(30, 53)(50, 50)]",DOUBLE,"[(29, 53)(50, 50)]"
1237662300836397463,244.56932197874,32.1822557597858,NO_PEAK,"[]",DOUBLE,"[(50, 49)(43, 47)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237662504296120365,244.425913071848,31.741482287963,DOUBLE,"[(51, 49)(13, 99)]",SINGLE,"[(44, 37)]",DOUBLE,"[(50, 50)(44, 38)]",DOUBLE,"[(50, 49)(44, 38)]"
1237662504296120360,244.398841566625,31.7671953075394,DOUBLE,"[(80, 96)(73, 87)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]"
1237662504296185987,244.530773635932,31.6459431138362,NO_PEAK,"[]",SINGLE,"[(32, 47)]",DOUBLE,"[(31, 48)(50, 50)]",NO_PEAK,"[]"
1237662504296186064,244.577422924702,31.602632827555,NO_PEAK,"[]",DOUBLE,"[(49, 50)(45, 41)]",DOUBLE,"[(50, 50)(44, 43)]",DOUBLE,"[(49, 50)(45, 42)]"
1237662474768679232,245.492527781019,31.1262360389244,DOUBLE,"[(48, 36)(50, 49)]",DOUBLE,"[(50, 50)(48, 36)]",SINGLE,"[(14, 2)]",SINGLE,"[(15, 2)]"
1237660613979603103,183.717204934133,9.94256706951728,NO_PEAK,"[]",SINGLE,"[(51, 50)]",DOUBLE,"[(51, 50)(51, 72)]",DOUBLE,"[(50, 50)(50, 71)]"
1237671126983245892,183.039570415143,9.32870404544069,NO_PEAK,"[]",DOUBLE,"[(48, 49)(57, 51)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237658491206893691,183.053507580826,8.81267520767895,SINGLE,"[(50, 50)]",SINGLE,"[(49, 50)]",DOUBLE,"[(77, 78)(50, 50)]",DOUBLE,"[(77, 78)(51, 50)]"
1237671127520379015,182.948008660145,10.0535897424403,DOUBLE,"[(50, 50)(46, 44)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237674597315379371,182.830943293336,9.40448592952526,NO_PEAK,"[]",DOUBLE,"[(45, 47)(54, 55)]",SINGLE,"[(50, 51)]",SINGLE,"[(50, 50)]"
1237674597315313794,182.737932730776,9.21941425939153,DOUBLE,"[(51, 51)(44, 35)]",DOUBLE,"[(49, 49)(56, 67)]",SINGLE,"[(50, 50)]",SINGLE,"[(49, 50)]"
1237674597315313848,182.629292033682,9.19776355171368,NO_PEAK,"[]",DOUBLE,"[(49, 52)(50, 41)]",DOUBLE,"[(51, 50)(50, 42)]",DOUBLE,"[(50, 49)(52, 29)]"
1237654605862010952,158.743129267573,4.83115911369694,SINGLE,"[(2, 58)]",SINGLE,"[(2, 57)]",SINGLE,"[(2, 58)]",DOUBLE,"[(2, 57)(50, 50)]"
1237658297923862550,159.525855852063,5.57168397705768,NO_PEAK,"[]",DOUBLE,"[(50, 50)(44, 59)]",SINGLE,"[(51, 50)]",SINGLE,"[(50, 50)]"
