objid,bands,pid1,pid2
1237662335722258655,gr,1237662335722258655,1237662335722258656
1237662335721996597,ri,1237662335721996597,1237662335721996598
1237661360769269975,i,1237661360769269975,1237661360769269975
1237661433784828192,r,1237661433784828192,1237661433784828194
1237661434321567921,gri,1237661434321567921,1237661434321567921
1237661433784631541,ri,1237661433784631541,1237661433784631543
1237661361305813226,u,1237661361305813232,1237661361305813226
1237661433247564149,i,1237661433247564149,1237661433247564152
1237664289391050907,ri,1237664289391051853,1237664289391050907
1237664289390985392,ri,1237664289390985392,1237664289390985396
1237661068725911780,g,1237661068725911781,1237661068725911780
1237661068188909612,u,1237661068188909612,1237661068188909612
1237664289927987434,gri,1237664289927987434,1237664289927987434
1237664289390723362,ri,1237664289390723362,1237664289390723365
1237664289390788811,u,1237664289390788811,1237664289390788811
1237661068188647565,r,1237661068188647565,1237661068188647565
1237663784192901384,i,1237663784192901384,1237663784192901384
1237663277923959022,i,1237663277923959022,1237663277923959023
1237663278461157858,i,1237663278461157858,1237663278461157858
1237666407366263370,u,1237666407366263971,1237666407366263971
1237656906352427071,i,1237656906352427070,1237656906352427071
1237663275777523883,gr,1237663275777523882,1237663275777523883
1237663275777392977,i,1237663275777392977,1237663275777392977
1237663782583992391,ri,1237663782583992393,1237663782583992391
1237663783120798058,ri,1237663783120798058,1237663783120798058
1237666407366000820,ri,1237666407366000819,1237666407366000821
1237653010822988075,ri,1237653010822988075,1237653010822988075
1237663783657734523,u,1237663783657734523,1237663783657734523
1237663783120797703,ri,1237663783120732242,1237663783120732239
1237661959904755815,gri,1237661959904755815,1237661959904755815
1237662302430364109,i,1237662302430364110,1237662302430364108
1237662302967169202,g,1237662302967169202,1237662302967169202
1237662302430363779,gri,1237662302430363782,1237662302430363779
1237661958830883023,i,1237661958830883023,1237661958830883025
1237661959367885030,r,1237661959367885030,1237661959367885030
1237661959367819602,i,1237661959367819602,1237661959367819603
1237661959367950481,ri,1237661959367950481,1237661959367950485
1237661958831145135,gri,1237661958831145135,1237661958831145139
1237661959904887024,g,1237661959904887024,1237661959904887024
1237661959905017873,i,1237661959905018821,1237661959905017873
1237662303504433160,gri,1237662303504433161,1237662303504433160
1237662302967693418,u,1237662302967693418,1237662302967693418
1237662300821192924,u,1237662300821192924,1237662300821192924
1237662301357932705,ri,1237662301357932711,1237662301357932711
1237661957758517348,u,1237661957758517348,1237661957758517348
1237661958295322716,r,1237661958295322721,1237661958295322718
1237662300820930602,i,1237662300820930602,1237662300820930603
1237661957758320852,ri,1237661957758320853,1237661957758320855
1237661353244557397,g,1237661353244557397,1237661353244557397
1237657612341477428,gri,1237657612341477426,1237657612341477428
1237658607681470684,ri,1237658607681470684,1237658607681470684
1237661418206068888,r,1237661418206068888,1237661418206068890
1237661417669197972,ri,1237661417669197972,1237661417669197977
1237658607144861813,gri,1237658607144861812,1237658607144861813
1237658607144796276,g,1237658607144796276,1237658607144796276
1237657613415415857,i,1237657613415415857,1237657613415415857
1237661417669328972,r,1237661417669328973,1237661417669328972
1237661418206200043,r,1237661418206200043,1237661418206200045
1237657612341870794,g,1237657612341870794,1237657612341870794
1237661417669460047,ri,1237661417669460047,1237661417669460048
1237657612878676115,r,1237657612878676115,1237657612878676115
1237657612878938282,ri,1237657612878938537,1237657612878938282
1237661418206396536,gri,1237661418206396536,1237661418206396536
1237661418206396449,i,1237661418206396448,1237661418206396448
1237657612342067226,gr,1237657612342067226,1237657612342067226
1237655106768076957,ri,1237655106768076957,1237655106768076961
1237657613415612520,gri,1237657613415612520,1237657613415612520
1237657612878807303,i,1237657612878807303,1237657612878807304
1237661418206593164,i,1237661418206593164,1237661418206593165
1237661950248288415,r,1237661950248288415,1237661950248288415
1237661950248288370,i,1237661950248288370,1237661950248288370
1237661950248353901,gr,1237661950248353901,1237661950248353902
1237661950785224814,u,1237661950785224812,1237661950785224812
1237661813879275618,i,1237661813879275618,1237661813879275618
1237668292299456594,ri,1237668292299456594,1237668292299456595
1237668292299522094,i,1237668292299522094,1237668292299522097
1237668587043815541,u,1237668587043815870,1237668587043815870
1237668585970204770,gri,1237668585970204770,1237668585970204771
1237668496853106774,r,1237668496853106774,1237668496853106774
1237670359792680969,r,1237670359792680969,1237670359792680969
1237670359792746542,gr,1237670359792746542,1237670359792746542
1237667537463148870,ri,1237667537463148870,1237667537463148870
1237667536926474588,i,1237667536926474588,1237667536926474589
1237667537463476537,ri,1237667537463476537,1237667537463476538
1237670359792943422,ugri,1237670359792943424,1237670359792943423
1237670359792943489,ri,1237670359792943572,1237670359792943571
1237667485917315297,i,1237667485917315297,1237667485917315297
1237670451058114809,gi,1237670451058114809,1237670451058114809
1237667537463607359,ri,1237667537463607362,1237667537463607359
1237667538000412980,g,1237667538000412980,1237667538000412980
1237667485917380836,g,1237667485917380836,1237667485917380836
1237667538000478462,i,1237667538000478353,1237667538000478353
1237667783887486987,i,1237667536926736408,1237667783887486987
1237667783887487407,g,1237667783887487407,1237667783887487407
1237667486454448245,i,1237667486454448266,1237667486454448245
1237667537463738681,g,1237667537463738681,1237667537463738681
1237667731810681046,i,1237667731810681046,1237667731810681048
1237670451058311263,i,1237670451058311891,1237670451058311273
1237665566078337301,i,1237665566078337301,1237665566078337301
1237668336857383069,i,1237668336857383070,1237668336857383070
1237665567152209935,i,1237665567152209935,1237665567152209934
1237665567152275673,i,1237665567152275673,1237665567152275673
1237665567152341302,g,1237665567152341302,1237665567152341302
1237665566615339299,gri,1237665566615339299,1237665566615339320
1237665566615470197,gr,1237665566615470197,1237665566615470197
1237665547824529684,i,1237665547824529684,1237665547824529684
1237665566615732378,g,1237665566615732378,1237665566615732379
1237665547824529694,i,1237665547824529694,1237665547824529694
1237665547824529615,ri,1237665547824529615,1237665547824529616
1237665530647085087,ug,1237665530647085087,1237665530647085087
