objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237662636374163672,237.063947857218,8.86812468486044,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(34, 90)]",DOUBLE,"[(50, 51)(34, 90)]"
1237661950813864141,236.963137644743,8.56238093992644,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(59, 68)(50, 50)]"
1237661950813864272,237.074188498425,8.59289744481474,NO_PEAK,"[]",SINGLE,"[(51, 50)]",DOUBLE,"[(61, 43)(50, 50)]",DOUBLE,"[(62, 42)(50, 50)]"
1237662534360105197,237.117433310047,9.53557797811898,NO_PEAK,"[]",DOUBLE,"[(58, 48)(50, 50)]",DOUBLE,"[(50, 50)(57, 48)]",SINGLE,"[(49, 51)]"
1237662534360105167,237.072409269072,9.39850118940697,NO_PEAK,"[]",DOUBLE,"[(43, 74)(50, 50)]",DOUBLE,"[(43, 74)(50, 50)]",DOUBLE,"[(43, 74)(50, 50)]"
1237662533823234476,237.034873238265,9.0125842004185,NO_PEAK,"[]",SINGLE,"[(50, 49)]",DOUBLE,"[(50, 50)(56, 65)]",DOUBLE,"[(50, 49)(56, 65)]"
1237662534360236054,237.387859597685,9.47959851670712,SINGLE,"[(31, 44)]",SINGLE,"[(32, 44)]",SINGLE,"[(32, 45)]",DOUBLE,"[(32, 44)(51, 50)]"
1237662533823234280,237.097201506184,9.10505787196463,NO_PEAK,"[]",DOUBLE,"[(50, 50)(48, 41)]",DOUBLE,"[(51, 50)(44, 58)]",DOUBLE,"[(51, 50)(49, 40)]"
1237662637985038726,237.797701068451,9.8880875340762,NO_PEAK,"[]",DOUBLE,"[(50, 50)(47, 57)]",DOUBLE,"[(50, 49)(48, 57)]",DOUBLE,"[(50, 50)(48, 57)]"
1237662637448102175,237.52996726456,9.51560034908638,SINGLE,"[(64, 37)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(44, 51)]",NO_PEAK,"[]"
1237668330961961110,237.768118720801,9.73259628657123,SINGLE,"[(24, 33)]",DOUBLE,"[(24, 33)(50, 49)]",DOUBLE,"[(25, 34)(50, 50)]",DOUBLE,"[(24, 33)(50, 50)]"
1237668330962092431,237.985260282034,9.68831268654259,NO_PEAK,"[]",SINGLE,"[(49, 50)]",DOUBLE,"[(50, 50)(64, 49)]",DOUBLE,"[(51, 50)(77, 48)]"
1237662637448233225,237.859897457867,9.51696520106058,SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(43, 66)]",DOUBLE,"[(50, 50)(43, 66)]",DOUBLE,"[(50, 50)(43, 66)]"
1237662534360367568,237.739659343339,9.2729896199231,NO_PEAK,"[]",DOUBLE,"[(48, 56)(50, 49)]",DOUBLE,"[(50, 50)(47, 56)]",DOUBLE,"[(51, 49)(48, 56)]"
1237662636911296744,237.683543521316,9.01243342581989,SINGLE,"[(52, 41)]",DOUBLE,"[(51, 41)(50, 50)]",DOUBLE,"[(51, 41)(50, 50)]",DOUBLE,"[(52, 41)(50, 50)]"
1237662534360629668,238.341071775565,9.11845359254216,NO_PEAK,"[]",DOUBLE,"[(50, 50)(44, 52)]",SINGLE,"[(50, 50)]",SINGLE,"[(30, 15)]"
1237662636911558754,238.243863288127,9.0404739910709,SINGLE,"[(45, 62)]",DOUBLE,"[(44, 62)(49, 50)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237662637985169806,238.117055616674,9.79199165311817,NO_PEAK,"[]",SINGLE,"[(51, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(37, 61)]"
1237661970657640583,205.591097465332,6.34947094494191,SINGLE,"[(51, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(50, 64)]",DOUBLE,"[(50, 50)(50, 64)]"
1237661971194577059,205.708498466239,6.60784404070932,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(37, 48)]",DOUBLE,"[(50, 50)(37, 48)]"
1237662244983341199,205.244801006223,6.03800660618203,NO_PEAK,"[]",DOUBLE,"[(50, 50)(60, 52)]",SINGLE,"[(50, 50)]",SINGLE,"[(51, 50)]"
1237662244983275623,205.113068547611,6.11546028695279,NO_PEAK,"[]",DOUBLE,"[(55, 42)(49, 51)]",DOUBLE,"[(50, 49)(55, 42)]",NO_PEAK,"[]"
