objid,bands,pid1,pid2
1237657612340035728,ri,1237657612340035728,1237657612340035729
1237661352706244751,ri,1237661352706244751,1237661352706244754
1237657612876906652,ri,1237657612876906652,1237657612876906652
1237661873468604561,u,1237661873468604561,1237661873468604561
1237661872931799161,i,1237661872931799161,1237661872931799161
1237661873468670032,u,1237661873468670032,1237661873468670032
1237661850386890981,i,1237661850386890981,1237661850386890981
1237661384388051134,gr,1237661384388051134,1237661384388051134
1237661139572752509,r,1237661139572752533,1237661139572752509
1237661139572818251,r,1237661139572818250,1237661139572818251
1237661849850544231,ri,1237661849850544231,1237661849850544231
1237661849850413230,ri,1237661849850413230,1237661849850413230
1237661139035422985,ri,1237661139035422989,1237661139035422985
1237661139035488427,u,1237661139035488427,1237661139035488427
1237661139572359255,r,1237661139572359255,1237661139572359255
1237661384387985470,u,1237661384387985475,1237661384387985470
1237660763238105716,i,1237660763238105716,1237660763238105716
1237661849850282160,i,1237661849850282160,1237661849850282161
1237661849850216572,u,1237661849850216572,1237661849850216572
1237661139572293848,g,1237661139572293848,1237661139572293848
1237661850387087501,g,1237661850387087501,1237661850387087504
1237661871858122907,i,1237661871858123295,1237661871858123295
1237661850387152968,i,1237661850387152969,1237661850387152968
1237661384387723483,gri,1237661384387723483,1237661384387723484
1237661384387789047,g,1237661384387789047,1237661384387789047
1237661849850019995,ri,1237661849850019995,1237661849850019995
1237661871857991808,u,1237661871857991808,1237661871857991808
1237661850386890859,gri,1237661850386890859,1237661850386890859
1237661850386825328,i,1237661850386825328,1237661850386825328
1237661850386694341,r,1237661850386694341,1237661850386694341
1237661088033800243,i,1237661088033800243,1237661088033800243
1237660764838559864,ugr,1237660764838559864,1237660764838559864
1237660764838428731,ri,1237660764838428730,1237660764838428731
1237660961325777078,u,1237660961325777078,1237660961325777078
1237660961862779079,u,1237660961862779079,1237660961862779079
1237660962399715564,i,1237660962399715564,1237660962399715565
1237660764838232226,gri,1237660764838232226,1237660764838232226
1237660961862713588,u,1237660961862713588,1237660961862713588
1237660764301295845,i,1237660764301295842,1237660764301295845
1237660764838101278,ri,1237660764838101278,1237660764838101278
1237660765912498384,ri,1237660765912498384,1237660765912498385
1237660765912170651,ri,1237660765912170651,1237660765912170653
1237660962936651930,ri,1237660962936651930,1237660962936651930
1237660765912367304,ri,1237660765912367304,1237660765912367304
1237660765375365275,u,1237660765375365275,1237660765375365275
1237660962937045302,i,1237660962937045302,1237660962937045302
1237665532263596679,gri,1237665532263596679,1237665532263596680
1237665441001701676,i,1237665441001701676,1237665441001701677
1237665532800860775,i,1237665532800860775,1237665532800860773
1237665533337731680,i,1237665533337731683,1237665533337731683
1237665441538966062,ri,1237665441538966062,1237665441538966062
1237665428649804436,i,1237665428649804436,1237665428649804436
1237665441538965587,ri,1237665441538965587,1237665441538965587
1237665429186675152,ri,1237665429186675152,1237665429186675156
1237668706223587955,gri,1237668706223587955,1237668706223587955
1237665102223376633,ri,1237665102223376633,1237665102223376633
1237662695966179764,i,1237662695966179764,1237662695966179764
1237662695966244885,i,1237662695966244885,1237662695966244896
1237662695966179621,u,1237662695966179622,1237662695966179621
1237665231058370783,i,1237665231058371097,1237665231058371097
1237667323255455771,ri,1237667323255455769,1237667323255455769
1237667323792392209,gri,1237667323792392209,1237667323792392210
1237667323792327002,ri,1237667323792327002,1237667323792327002
1237667444043284567,gri,1237667444043284567,1237667444043284568
1237667444043284874,gri,1237667444043284888,1237667444043284874
1237667323792457904,u,1237667323792457904,1237667323792457904
1237667323792457738,i,1237667323792457738,1237667323792457738
1237667323792392407,u,1237667323792392409,1237667323792392407
1237667324329328829,i,1237667324329328829,1237667324329328829
1237667429573918869,r,1237667429573918871,1237667429573918869
1237667442969870540,gri,1237667442969870540,1237667442969870540
1237667322719174827,ri,1237667322719174827,1237667322719174827
1237667429573591242,i,1237667429573591242,1237667429573591242
1237667429573722272,ug,1237667429573722272,1237667429573722272
1237667322181845000,ri,1237667322181845000,1237667322181845000
1237671262267245076,i,1237671262267245076,1237671262267245076
1237671262267310502,gri,1237671262267310502,1237671262267310503
1237671262267375691,gri,1237671262267375697,1237671262267375691
1237671262267507193,ri,1237671262267507193,1237671262267507193
1237671262267441646,i,1237671262267441646,1237671262267441646
1237670964840628674,i,1237670964840628674,1237670964840563551
1237671262267506768,ri,1237671262267506768,1237671262267506767
1237671262267048434,g,1237671262267048434,1237671262267048434
1237671262267048405,r,1237671262267048405,1237671262267048405
1237671262267376331,u,1237671262267376331,1237671262267376331
1237670964840563370,r,1237670964840563368,1237670964840563370
1237671262266982567,g,1237671262266982571,1237671262266982567
1237671262266982940,g,1237671262266982940,1237671262266982940
1237671262267310747,i,1237671262267310747,1237671262267310748
1237667781197103616,r,1237667781197103616,1237667781197103616
1237671125365424487,gi,1237671125365424487,1237671125365424487
1237667781196907090,i,1237667781196907090,1237667781196907092
1237667781196710056,g,1237667781196710057,1237667781196710057
1237670965377041046,gr,1237670965377041046,1237670965377041046
1237671262266786424,gr,1237671262266786424,1237671262266786424
1237671262266721013,i,1237671262266721013,1237671262266721014
1237671262266786413,ri,1237671262266786413,1237671262266786415
1237671262266720941,ri,1237671262266720568,1237671262266720568
1237670965376844513,g,1237670965376844518,1237670965376844513
1237671124827832648,i,1237671124827832650,1237671124827832648
1237664672182304931,i,1237664672182304931,1237664672182304931
1237664852566343834,i,1237664852566343834,1237664852566343835
1237664672182173737,gri,1237664672182173736,1237664672182173737
1237665329319182473,ri,1237665329319182473,1237665329319182473
1237665329319182516,r,1237665329319182516,1237665329319182516
1237667255630037079,ri,1237667255630037079,1237667255630037079
1237667255630037097,i,1237667255630037097,1237667255630037098
1237665225698509011,g,1237665225698509011,1237665225698509014
1237665443126116439,r,1237665443126116439,1237665443126116453
1237665329318985868,i,1237665329318985868,1237665329318985869
1237665328781983774,g,1237665328781983774,1237665328781983774
1237665225698115591,gri,1237665225698115591,1237665225698115591
1237665225698050203,i,1237665225698050203,1237665225698050204
