objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237658203966144669,156.63217035176,45.7864074009769,DOUBLE,"[(50, 50)(52, 58)]",DOUBLE,"[(49, 50)(47, 42)]",NO_PEAK,"[]",SINGLE,"[(2, 30)]"
1237658612513964156,156.768817023332,46.0578743427218,SINGLE,"[(37, 18)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(50, 35)]",DOUBLE,"[(50, 50)(50, 36)]"
1237658204503081063,156.569135413826,46.1751430591439,NO_PEAK,"[]",SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(60, 34)]"
1237658612514029575,156.880107426655,46.1449897641529,NO_PEAK,"[]",DOUBLE,"[(50, 50)(31, 50)]",SINGLE,"[(51, 50)]",DOUBLE,"[(50, 50)(31, 50)]"
1237658203966144579,156.492986927325,45.678698395325,NO_PEAK,"[]",SINGLE,"[(37, 39)]",DOUBLE,"[(50, 50)(38, 38)]",DOUBLE,"[(50, 50)(38, 39)]"
1237658203966079022,156.350013451481,45.7251187068684,SINGLE,"[(13, 56)]",SINGLE,"[(49, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(13, 56)(49, 50)]"
1237658204502949974,156.12928802211,46.1440303971414,SINGLE,"[(45, 9)]",SINGLE,"[(45, 11)]",SINGLE,"[(45, 6)]",DOUBLE,"[(45, 12)(50, 50)]"
1237658205039886510,156.078313479636,46.5783278404521,NO_PEAK,"[]",SINGLE,"[(50, 51)]",DOUBLE,"[(50, 50)(48, 61)]",DOUBLE,"[(50, 50)(48, 62)]"
1237658206113759364,155.99692856867,47.4268697682345,NO_PEAK,"[]",DOUBLE,"[(50, 50)(69, 53)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(68, 54)]"
1237658614124642378,156.314897570077,47.2989285895756,NO_PEAK,"[]",DOUBLE,"[(50, 50)(42, 42)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 49)]"
1237658205576823035,155.997739042753,46.9757107815452,NO_PEAK,"[]",SINGLE,"[(49, 32)]",DOUBLE,"[(50, 49)(48, 32)]",DOUBLE,"[(50, 50)(48, 32)]"
1237658614124707962,156.45735718176,47.3735318308546,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(65, 66)(50, 50)]",DOUBLE,"[(66, 66)(50, 50)]"
1237658614124707901,156.450259361941,47.3155751216859,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(47, 34)]",DOUBLE,"[(50, 50)(46, 35)]"
1237658613587705879,156.330136807123,46.87405965598,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(62, 39)]"
1237658205576888481,156.192059478722,46.9883658832843,NO_PEAK,"[]",DOUBLE,"[(49, 50)(66, 63)]",DOUBLE,"[(50, 50)(67, 62)]",DOUBLE,"[(50, 50)(66, 62)]"
1237658613587640371,156.138067730053,46.8311858262011,NO_PEAK,"[]",DOUBLE,"[(50, 50)(31, 65)]",DOUBLE,"[(50, 50)(31, 65)]",DOUBLE,"[(50, 50)(31, 64)]"
1237658614124904650,157.063200113221,47.4681061504397,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 49)(57, 59)]",DOUBLE,"[(50, 50)(57, 60)]"
