objID
1237657190905217753
1237657191978959622
1237657190905217748
1237657191978959343
1237657190905217290
1237657190905217526
1237657192515829948
1237657192515829951
1237657192515830154,0.028865046709825,1.09146499868485
1237657192515830181,0.0274942843390136,1.08428933860395
1237657192515830348,0.00592605788415312,1.1386953637784
1237657192515830399,0.0251050692118042,1.1377847270372
1237657192515830409,0.0309488548148806,1.17860420196153
1237657192515830415,0.0345772587292572,1.07937634065103
1237657192515830433,0.0400308588756388,1.06873679470761
1237657192515830485,0.0655716562275757,1.14655029305843
1237657192515830727,0.0759876057200017,1.10986434303083
1237657192515830828,0.0261606701825485,1.18315742060747
1237657192515895345,0.121422659235122,1.06814412519859
1237657191978959150,0.0393988353246755,0.63576961481099
1237657191978959302,0.00189079946409265,0.659026767708608
1237657191978959628,0.0107003916796202,0.633895945990287
1237657191978959636,0.0135345952390935,0.6881022364264
1237657191978959639,0.0146633577189164,0.722090873133492
1237657191978959654,0.0183724412873971,0.682056656300728
1237657191978959739,0.0431327638663106,0.77251461654127
1237657191978959877,0.090654970381479,0.673735531006566
1237657191978959881,0.0892484221546397,0.699350144278638
1237657191978960044,0.0481609945658192,0.731012337941989
1237657191978960054,0.0544665732079466,0.696476727427162
1237657191978960243,0.0313376248197983,0.800995450348739
1237657191979024403,0.124709151748789,0.736113891486121
1237657191979024645,0.207268546911791,0.762262693245109
1237657191979024727,0.112406659833255,0.670392751515898
1237657191979024865,0.111113534576646,0.7163439397355
1237657191979024974,0.141142504795027,0.664732130064707
1237657191979024991,0.148928608731126,0.727126988532607
1237657191979025129,0.19909935801536,0.713264978423623
1237657191979025188,0.215278388600154,0.77862183298816
1237657191979025204,0.219332528928135,0.762883696146102
1237657191979025319,0.100787297315719,0.687360031943699
1237657191979025418,0.163003914071567,0.801014511746759
1237657191979025441,0.170908103624697,0.708850623497393
1237657191979025548,0.237830123673632,0.825637332019253
1237657191979025604,0.118071596388802,0.718650114830215
1237657191979025691,0.109042257497379,0.795917048018806
1237657191979025700,0.210219124852301,0.671645927571941
1237657191979025711,0.154548186052011,0.819186001988624
1237657191979089962,0.283900152045646,0.801140691588173
1237657191979090149,0.260659865427272,0.71496633466758
1237657191979090184,0.368869353962396,0.725389696039035
1237657191979090379,0.266252849326463,0.734830641951382
