objid,bands,pid1,pid2
1237667912213332095,i,1237667912213332095,1237667912213332095
1237665567678202042,gri,1237665567678202041,1237665567678202042
1237667912750071945,gri,1237667912750071945,1237667912750071946
1237665567141527771,ri,1237665567141527771,1237665567141527771
1237665567678529684,g,1237665567678529684,1237665567678529686
1237667912213659778,gr,1237667912213659778,1237667912213659780
1237667910066897002,u,1237667910066897002,1237667910066897002
1237665533333274984,g,1237665533333274984,1237665533333274984
1237665533333274971,ri,1237665533333274971,1237665533333274972
1237665533333274766,i,1237665533333274766,1237665533333274787
1237665373869900087,u,1237665373869900087,1237665373869900087
1237665373869768912,gr,1237665373869768912,1237665373869768913
1237665373869834476,i,1237665373869834476,1237665373869834476
1237665101147799985,i,1237665101147799985,1237665101147799987
1237665127491764392,i,1237665127491764392,1237665127491764392
1237665128028635394,g,1237665128028635394,1237665128028635394
1237665373869572374,r,1237665373869572374,1237665373869572374
1237665536540869125,gr,1237665536540869125,1237665536540869125
1237665128028569851,ri,1237665128028569851,1237665128028569851
1237665373332635979,gri,1237665373332635979,1237665373332635980
1237665101684605165,gri,1237665101684605165,1237665101684605165
1237665127491371258,r,1237665127491371312,1237665127491371312
1237665101147734039,u,1237665101147734109,1237665101147734109
1237665101684474019,g,1237665101684474019,1237665101684474019
1237665127491240106,g,1237665127491240106,1237665127491240106
1237665101147603107,gr,1237665101147603107,1237665101147603113
1237665101147537548,gri,1237665101147537548,1237665101147537548
1237665127491240147,g,1237665127491240147,1237665127491240147
1237665565540483285,i,1237665565540483285,1237665565540483287
1237665565003677823,gri,1237665565003677823,1237665565003677823
1237665565540352344,i,1237665565540352420,1237665565540352420
1237665566076830021,ri,1237665566076830021,1237665566076830021
1237665547822629171,i,1237665547822629171,1237665547822629178
1237665567150571655,gri,1237665567150571655,1237665567150571655
1237668336856007476,r,1237668336856007476,1237668336856007478
1237665567687573715,i,1237665567687573715,1237665567687573714
1237665567150833830,gi,1237665567150833830,1237665567150833830
1237665567150833672,u,1237665567150833672,1237665567150833672
1237665566613962950,gri,1237665566613962950,1237665566613962950
1237665530645643457,g,1237665530645643457,1237665530645643461
1237665531182383287,ri,1237665531182383288,1237665531182383287
1237665567150899298,i,1237665567150899296,1237665567150899298
1237665566614159658,gr,1237665566614159658,1237665566614159658
1237665566614159745,ri,1237665566614159745,1237665566614159751
1237668337393271071,i,1237668337393271071,1237668337393271073
1237667916489228447,ug,1237667916489228447,1237667916489228447
1237668294985318462,ri,1237668294985318467,1237668294985318462
1237667916489162799,r,1237667916489162799,1237667916489162800
1237668294985252891,i,1237668294985252891,1237668294985252891
1237668294448316512,gri,1237668294448316512,1237668294448316514
1237667915952357495,r,1237667915952357495,1237667915952357498
1237668293911576768,gri,1237668293911576768,1237668293911576777
1237668294448513144,i,1237668294448513144,1237668294448513146
1237668293911642295,gi,1237668293911642295,1237668293911642297
1237667915952488689,ri,1237667915952488689,1237667915952488690
1237668294448775209,gr,1237668294448775209,1237668294448775209
1237668294448644329,r,1237668294448644329,1237668294448644329
1237668293911773359,gri,1237668293911773359,1237668293911773359
1237668293911773407,r,1237668293911773407,1237668293911773407
1237668294985515133,r,1237668294985515133,1237668294985515153
1237667915952816188,ugri,1237667915952816187,1237667915952816187
1237668294448840931,r,1237668294448840931,1237668294448840931
1237668293911904470,i,1237668293911904470,1237668293911904471
1237668294448840907,gri,1237668294448840906,1237668294448840907
1237668293912100990,g,1237668293912100990,1237668293912100993
