objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237667448886526055,208.095392990773,24.4677298892646,NO_PEAK,"[]",DOUBLE,"[(50, 49)(44, 59)]",DOUBLE,"[(50, 50)(38, 55)]",DOUBLE,"[(50, 50)(43, 59)]"
1237667912213332095,208.686711189702,23.5530856791841,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 51)(41, 58)]"
1237665567678202042,208.510106338394,24.2437607147579,NO_PEAK,"[]",DOUBLE,"[(51, 49)(53, 59)]",DOUBLE,"[(50, 50)(53, 59)]",DOUBLE,"[(53, 60)(50, 50)]"
1237667912750071945,208.468024465291,24.1845924595334,NO_PEAK,"[]",DOUBLE,"[(44, 59)(50, 51)]",DOUBLE,"[(50, 50)(44, 58)]",DOUBLE,"[(50, 50)(44, 58)]"
1237665567141527771,208.958602508871,23.8319489555453,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(44, 51)]",DOUBLE,"[(50, 50)(43, 51)]"
1237665567678529684,209.31589936327,24.1068133087128,NO_PEAK,"[]",DOUBLE,"[(50, 50)(48, 41)]",SINGLE,"[(50, 49)]",NO_PEAK,"[]"
1237667912213659778,209.563597177832,23.5481153915514,NO_PEAK,"[]",DOUBLE,"[(42, 55)(49, 51)]",DOUBLE,"[(51, 50)(43, 55)]",NO_PEAK,"[]"
1237667910066897002,211.02513269851,21.542999382063,DOUBLE,"[(57, 48)(50, 50)]",NO_PEAK,"[]",SINGLE,"[(49, 50)]",SINGLE,"[(14, 38)]"
1237665566068768840,211.110537225137,22.6302028630558,NO_PEAK,"[]",DOUBLE,"[(50, 50)(41, 52)]",DOUBLE,"[(50, 50)(59, 48)]",SINGLE,"[(49, 50)]"
1237665533333274984,239.565621345338,18.0359133694788,NO_PEAK,"[]",DOUBLE,"[(50, 53)(49, 46)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237665533333274971,239.561594137909,18.0564135370675,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(43, 45)]",DOUBLE,"[(50, 50)(43, 45)]"
1237665533333274766,239.609979122088,18.0396185841078,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(55, 76)]"
1237665373869900087,239.334119177224,20.8440522941871,DOUBLE,"[(53, 52)(44, 51)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237665373869768912,239.176462140197,21.1363429809563,NO_PEAK,"[]",DOUBLE,"[(50, 50)(46, 40)]",DOUBLE,"[(49, 51)(46, 41)]",SINGLE,"[(50, 50)]"
1237665373869834476,239.304003168174,21.0754827580587,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(41, 51)]",DOUBLE,"[(41, 51)(50, 50)]"
1237665101147799985,238.834290800687,21.3704632557382,SINGLE,"[(50, 50)]",SINGLE,"[(50, 51)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(62, 42)]"
1237665127491764392,239.501578265727,21.3958928748372,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(38, 52)]"
