objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237661069255639217,167.179893046328,13.9236984849875,DOUBLE,"[(51, 46)(58, 51)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(22, 11)]"
1237664130483617935,166.726377571954,13.3028109789196,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(69, 40)]"
1237661068181635235,166.596343634623,13.1354754041026,SINGLE,"[(29, 34)]",DOUBLE,"[(29, 34)(23, 47)]",DOUBLE,"[(28, 33)(50, 50)]",DOUBLE,"[(28, 34)(50, 50)]"
1237661068181635280,166.638226697826,13.0157196763619,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(51, 50)]",DOUBLE,"[(50, 50)(61, 61)]"
1237661069255442743,166.681900655992,13.8953205902576,NO_PEAK,"[]",DOUBLE,"[(51, 50)(36, 39)]",DOUBLE,"[(51, 50)(36, 39)]",NO_PEAK,"[]"
1237661069255377036,166.516578404528,13.9397065604063,SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(58, 47)]",DOUBLE,"[(50, 50)(57, 48)]",DOUBLE,"[(50, 50)(57, 48)]"
1237661068718440624,166.456883414132,13.5105182950548,NO_PEAK,"[]",DOUBLE,"[(50, 50)(53, 38)]",DOUBLE,"[(50, 50)(54, 38)]",NO_PEAK,"[]"
1237661068181504095,166.253658998277,13.1369296599126,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(41, 50)]",DOUBLE,"[(50, 50)(41, 50)]"
1237664130483421325,166.289426171949,13.2866982141021,NO_PEAK,"[]",SINGLE,"[(49, 50)]",DOUBLE,"[(50, 50)(37, 62)]",DOUBLE,"[(50, 50)(37, 63)]"
1237661068718375048,166.229977273972,13.5904723936718,NO_PEAK,"[]",SINGLE,"[(49, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(53, 38)]"
1237664131020357699,166.351164469706,13.6961920076768,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(50, 38)]"
1237661069255180430,165.990606287876,13.9838500555688,NO_PEAK,"[]",DOUBLE,"[(49, 50)(46, 59)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(59, 60)]"
1237664131020226574,166.042865934147,13.7358101727795,DOUBLE,"[(35, 27)(48, 24)]",DOUBLE,"[(36, 30)(33, 18)]",DOUBLE,"[(35, 29)(34, 18)]",DOUBLE,"[(35, 29)(36, 19)]"
1237664131020226669,166.05210581263,13.7009546628423,SINGLE,"[(34, 52)]",SINGLE,"[(34, 52)]",SINGLE,"[(34, 52)]",DOUBLE,"[(34, 52)(49, 50)]"
1237661068181242036,165.724797206584,12.9844685100803,SINGLE,"[(50, 51)]",SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 49)(62, 39)]"
1237664130483093577,165.461333093528,13.282495840352,NO_PEAK,"[]",DOUBLE,"[(50, 49)(55, 72)]",DOUBLE,"[(50, 50)(43, 34)]",DOUBLE,"[(50, 50)(44, 34)]"
1237664130483093618,165.560423575383,13.2554720103197,SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(49, 45)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237661068181307410,165.754531736658,13.1298083797229,SINGLE,"[(61, 45)]",DOUBLE,"[(61, 45)(50, 50)]",DOUBLE,"[(62, 45)(50, 50)]",DOUBLE,"[(62, 45)(51, 50)]"
1237661949196435841,221.18536664487,9.52961249888194,NO_PEAK,"[]",DOUBLE,"[(51, 50)(58, 51)]",SINGLE,"[(50, 51)]",DOUBLE,"[(50, 51)(58, 52)]"
1237661949733372163,221.511253722692,9.93964572200763,NO_PEAK,"[]",SINGLE,"[(52, 37)]",DOUBLE,"[(50, 50)(52, 37)]",DOUBLE,"[(50, 50)(52, 38)]"
1237662198817816605,221.568899749448,9.67478579276868,NO_PEAK,"[]",DOUBLE,"[(55, 72)(44, 90)]",DOUBLE,"[(50, 51)(56, 91)]",NO_PEAK,"[]"
1237661949733241088,221.102726298475,10.046680239035,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(59, 46)]",DOUBLE,"[(50, 51)(59, 47)]"
1237662528458784844,221.517018877133,11.0282247427336,NO_PEAK,"[]",SINGLE,"[(53, 30)]",DOUBLE,"[(53, 30)(50, 50)]",DOUBLE,"[(53, 30)(50, 50)]"
