objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237664852032487522,212.246105777415,33.3917370436294,DOUBLE,"[(50, 50)(57, 48)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(54, 38)]"
1237662683607400528,211.704572115683,33.7717505726886,DOUBLE,"[(42, 41)(50, 48)]",DOUBLE,"[(50, 50)(42, 42)]",DOUBLE,"[(50, 50)(42, 42)]",DOUBLE,"[(50, 50)(41, 43)]"
1237662683607400474,211.661749099112,33.5780698364924,NO_PEAK,"[]",SINGLE,"[(66, 31)]",SINGLE,"[(50, 50)]",DOUBLE,"[(66, 30)(50, 50)]"
1237664852568834234,211.119239431714,33.9535517114393,NO_PEAK,"[]",DOUBLE,"[(69, 53)(46, 60)]",DOUBLE,"[(69, 54)(46, 60)]",NO_PEAK,"[]"
1237662685754753169,211.987855796413,35.4218869455173,NO_PEAK,"[]",SINGLE,"[(50, 49)]",DOUBLE,"[(51, 49)(48, 62)]",DOUBLE,"[(50, 50)(47, 63)]"
1237664854179512340,211.670139069177,35.2799359626616,DOUBLE,"[(48, 49)(57, 48)]",SINGLE,"[(49, 50)]",SINGLE,"[(49, 50)]",SINGLE,"[(50, 50)]"
1237664853642575940,211.400422058109,34.9074142250363,NO_PEAK,"[]",SINGLE,"[(34, 41)]",SINGLE,"[(34, 42)]",DOUBLE,"[(50, 50)(34, 41)]"
1237662698106847412,229.183663081504,29.3198401993453,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(58, 43)]",NO_PEAK,"[]"
1237662698106781917,229.167854385826,29.5095192903323,SINGLE,"[(50, 51)]",DOUBLE,"[(51, 58)(50, 50)]",SINGLE,"[(36, 49)]",SINGLE,"[(37, 49)]"
1237664853649653996,229.296817708592,29.23599916102,NO_PEAK,"[]",DOUBLE,"[(50, 50)(58, 49)]",DOUBLE,"[(50, 50)(58, 49)]",DOUBLE,"[(50, 50)(58, 49)]"
1237662698106847389,229.173308805008,29.3025705999027,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(45, 68)]",DOUBLE,"[(50, 50)(46, 68)]"
1237662698106847617,229.251446599275,29.2915902058563,NO_PEAK,"[]",SINGLE,"[(57, 19)]",DOUBLE,"[(50, 50)(61, 41)]",DOUBLE,"[(50, 50)(61, 40)]"
1237664854186393906,229.161622025599,29.7094771340392,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(41, 40)]",DOUBLE,"[(50, 50)(53, 37)]"
1237664853649719440,229.390779795691,29.1228380461432,NO_PEAK,"[]",DOUBLE,"[(50, 50)(65, 63)]",DOUBLE,"[(50, 50)(67, 64)]",DOUBLE,"[(50, 50)(66, 63)]"
1237662697034088629,231.147326810475,27.6338549834228,DOUBLE,"[(50, 50)(59, 49)]",DOUBLE,"[(50, 50)(58, 49)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237662697570893983,231.13842826563,28.0021272276005,NO_PEAK,"[]",SINGLE,"[(48, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(49, 49)(57, 45)]"
1237664852576698907,230.68351655037,27.6174925147987,NO_PEAK,"[]",SINGLE,"[(39, 39)]",DOUBLE,"[(50, 50)(38, 39)]",NO_PEAK,"[]"
1237664852576698992,230.712989580161,27.5861204689318,NO_PEAK,"[]",DOUBLE,"[(50, 50)(61, 52)]",DOUBLE,"[(50, 50)(61, 51)]",NO_PEAK,"[]"
1237662697033892113,230.802375729541,27.9051965084485,NO_PEAK,"[]",DOUBLE,"[(50, 50)(46, 36)]",DOUBLE,"[(50, 51)(46, 37)]",DOUBLE,"[(50, 51)(46, 37)]"
1237664853113569530,230.921536257881,28.0688734810589,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(34, 55)]"
1237664852576633312,230.532660783952,27.6327543947179,NO_PEAK,"[]",DOUBLE,"[(51, 48)(49, 54)]",SINGLE,"[(49, 51)]",SINGLE,"[(50, 50)]"
1237662697033892008,230.6249893556,27.755102419228,SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(39, 43)]",SINGLE,"[(50, 50)]"
1237664853113438587,230.552599875291,28.2199658645765,NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(25, 21)(26, 27)]"
1237662697570632095,230.619753196268,28.2341416181383,NO_PEAK,"[]",DOUBLE,"[(49, 50)(60, 41)]",DOUBLE,"[(50, 50)(61, 41)]",DOUBLE,"[(50, 50)(61, 41)]"
1237664853113438416,230.584409495127,28.0500092946452,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(50, 58)]"
1237665103827959949,230.461346942423,27.3554433773872,NO_PEAK,"[]",SINGLE,"[(60, 30)]",NO_PEAK,"[]",DOUBLE,"[(60, 30)(50, 50)]"
1237664852576633137,230.458005381833,27.6516753132931,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(68, 51)]"
1237664853113372865,230.320719218407,28.1682668045605,NO_PEAK,"[]",DOUBLE,"[(18, 16)(7, 10)]",DOUBLE,"[(17, 16)(7, 10)]",DOUBLE,"[(18, 16)(7, 10)]"
1237664852576567452,230.337782438486,27.8712219061723,SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(43, 64)(50, 50)]"
1237662637441155480,221.763117492209,12.3788058681371,NO_PEAK,"[]",DOUBLE,"[(50, 50)(50, 60)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237662637441155104,221.623935230517,12.4062297521057,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(52, 42)]",SINGLE,"[(30, 21)]"
1237662637441155101,221.63247046561,12.3873970259756,NO_PEAK,"[]",SINGLE,"[(49, 49)]",DOUBLE,"[(50, 50)(80, 13)]",SINGLE,"[(49, 49)]"
1237662529532461273,221.527214149459,11.9257288329033,SINGLE,"[(26, 27)]",DOUBLE,"[(50, 50)(57, 43)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(32, 57)]"
1237662530606465073,222.244661007419,12.4901395036299,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(71, 65)]"
1237662530606465282,222.220551368136,12.5101650263035,SINGLE,"[(51, 50)]",SINGLE,"[(50, 51)]",SINGLE,"[(50, 50)]",DOUBLE,"[(74, 36)(50, 50)]"
