objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237668624083124432,177.683505153924,17.2747653436318,NO_PEAK,"[]",SINGLE,"[(50, 49)]",DOUBLE,"[(50, 50)(41, 62)]",DOUBLE,"[(50, 50)(41, 63)]"
1237668625694130436,178.610757463191,18.4691982587447,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(40, 53)]"
1237668625157324971,178.666053526001,18.1536069832856,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 49)(57, 46)]"
1237668625157324948,178.635057326285,18.173392417399,NO_PEAK,"[]",SINGLE,"[(46, 38)]",DOUBLE,"[(46, 38)(50, 50)]",DOUBLE,"[(46, 38)(53, 35)]"
1237668624620257295,178.219680498181,17.6012148103101,SINGLE,"[(48, 52)]",DOUBLE,"[(49, 51)(56, 46)]",DOUBLE,"[(51, 50)(47, 52)]",DOUBLE,"[(51, 50)(57, 46)]"
1237668496319709284,178.274059418617,17.8303498723827,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 49)]",DOUBLE,"[(50, 50)(55, 38)]"
1237668624620191859,178.042246957322,17.749950691865,NO_PEAK,"[]",DOUBLE,"[(50, 50)(46, 49)]",SINGLE,"[(51, 51)]",SINGLE,"[(51, 50)]"
1237668624620126376,178.003368365437,17.7491093680069,NO_PEAK,"[]",DOUBLE,"[(50, 50)(43, 59)]",SINGLE,"[(50, 50)]",SINGLE,"[(51, 50)]"
1237668624083452002,178.348466817406,17.3734685631633,NO_PEAK,"[]",DOUBLE,"[(50, 50)(59, 37)]",DOUBLE,"[(50, 50)(58, 38)]",DOUBLE,"[(50, 50)(42, 63)]"
1237668624620388605,178.613987774927,17.8084175698119,NO_PEAK,"[]",DOUBLE,"[(50, 50)(59, 53)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237671123766935794,149.555232080625,14.0026685863907,NO_PEAK,"[]",DOUBLE,"[(50, 51)(53, 40)]",NO_PEAK,"[]",SINGLE,"[(23, 54)]"
1237671123766804643,149.241922119066,14.1349831599704,DOUBLE,"[(57, 42)(51, 49)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237671123766673471,148.906638927373,13.9345901185476,DOUBLE,"[(57, 49)(49, 49)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 49)]",NO_PEAK,"[]"
1237664107388928157,149.019644103879,13.4105947612421,NO_PEAK,"[]",DOUBLE,"[(50, 50)(40, 54)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237664107388993651,149.244760788255,13.3736828985219,NO_PEAK,"[]",SINGLE,"[(50, 49)]",SINGLE,"[(48, 35)]",DOUBLE,"[(50, 50)(48, 35)]"
1237664107388993620,149.161388005575,13.485180847119,NO_PEAK,"[]",DOUBLE,"[(50, 50)(50, 62)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
