objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237668293912559694,175.575502565012,19.8377613095639,NO_PEAK,"[]",DOUBLE,"[(50, 50)(61, 56)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237667915416535283,175.802531316444,19.6448377437512,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(62, 47)]",NO_PEAK,"[]"
1237668293912625224,175.735209577975,19.966214345175,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 49)(60, 28)]",NO_PEAK,"[]"
1237668293912690785,175.947566276651,19.9750574272665,NO_PEAK,"[]",DOUBLE,"[(94, 1)(39, 58)]",DOUBLE,"[(95, 1)(80, 15)]",DOUBLE,"[(94, 1)(80, 14)]"
1237667915953537103,175.990425089154,20.1900266762478,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(67, 8)(50, 50)]",DOUBLE,"[(66, 8)(50, 50)]"
1237667915953537414,175.975265146196,19.9978387323131,NO_PEAK,"[]",SINGLE,"[(49, 49)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(48, 70)]"
1237667915953537344,176.015807787511,20.0989197509862,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(66, 65)]",DOUBLE,"[(50, 50)(66, 66)]"
1237668294449430691,175.591802223315,20.3632228191917,SINGLE,"[(1, 19)]",SINGLE,"[(12, 26)]",SINGLE,"[(12, 27)]",DOUBLE,"[(1, 18)(12, 26)]"
1237668294449365222,175.41284228846,20.3437668525116,NO_PEAK,"[]",DOUBLE,"[(50, 50)(31, 47)]",DOUBLE,"[(50, 50)(32, 47)]",NO_PEAK,"[]"
1237668293912821774,176.263494360429,19.8341688946159,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(64, 48)(50, 50)]"
1237667915416666357,176.139562218883,19.6266971104167,NO_PEAK,"[]",DOUBLE,"[(50, 50)(52, 44)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237667915416731782,176.237298839401,19.7318893130014,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(74, 99)]"
1237668294986367164,175.832311780461,20.714442687555,NO_PEAK,"[]",SINGLE,"[(51, 49)]",SINGLE,"[(50, 50)]",DOUBLE,"[(49, 50)(64, 41)]"
1237668294449561776,176.007810528877,20.3807392492074,NO_PEAK,"[]",DOUBLE,"[(50, 50)(42, 39)]",DOUBLE,"[(50, 50)(42, 39)]",NO_PEAK,"[]"
1237667916490408655,176.064914153111,20.6003851657361,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(55, 40)]"
1237667915953668254,176.277385372385,20.1564267186476,NO_PEAK,"[]",DOUBLE,"[(50, 50)(36, 47)]",DOUBLE,"[(50, 50)(37, 47)]",NO_PEAK,"[]"
1237667915416797448,176.431864538852,19.6485180660198,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(56, 78)(50, 50)]",DOUBLE,"[(56, 78)(50, 50)]"
1237667915416797454,176.438602038961,19.6918528412328,NO_PEAK,"[]",DOUBLE,"[(42, 47)(50, 49)]",DOUBLE,"[(42, 48)(48, 49)]",DOUBLE,"[(51, 49)(43, 47)]"
1237667915416731809,176.274370156781,19.6364980785805,NO_PEAK,"[]",SINGLE,"[(49, 50)]",DOUBLE,"[(33, 67)(50, 50)]",NO_PEAK,"[]"
1237668293912822073,176.274278274788,19.7924887152348,SINGLE,"[(29, 26)]",SINGLE,"[(49, 50)]",DOUBLE,"[(50, 50)(65, 47)]",NO_PEAK,"[]"
1237667915416797266,176.42148605547,19.7702341045538,SINGLE,"[(34, 51)]",DOUBLE,"[(50, 50)(33, 51)]",DOUBLE,"[(50, 50)(33, 52)]",DOUBLE,"[(50, 50)(34, 51)]"
1237668294449692807,176.310961093931,20.3509767636539,NO_PEAK,"[]",DOUBLE,"[(50, 50)(48, 43)]",DOUBLE,"[(50, 50)(48, 43)]",NO_PEAK,"[]"
1237667916490473614,176.15891969237,20.4258758093457,SINGLE,"[(31, 25)]",DOUBLE,"[(50, 50)(55, 66)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237667916490539225,176.268722869957,20.6075970526815,NO_PEAK,"[]",DOUBLE,"[(48, 51)(52, 48)]",SINGLE,"[(51, 49)]",SINGLE,"[(51, 49)]"
