objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237655494908510321,209.531350995379,-2.10392720914881,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(42, 52)]",DOUBLE,"[(50, 50)(42, 51)]"
1237655499741004053,210.036709709219,-1.44359457062542,NO_PEAK,"[]",DOUBLE,"[(50, 50)(54, 43)]",DOUBLE,"[(50, 50)(58, 58)]",DOUBLE,"[(50, 50)(54, 43)]"
1237655495445577865,210.001283113927,-1.65120587234667,DOUBLE,"[(34, 7)(35, 32)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237655494908641528,209.964778463312,-2.16026801752048,NO_PEAK,"[]",DOUBLE,"[(50, 51)(31, 49)]",DOUBLE,"[(50, 50)(31, 48)]",NO_PEAK,"[]"
1237655495445708987,210.280712354425,-1.72798872758055,NO_PEAK,"[]",DOUBLE,"[(51, 50)(41, 54)]",DOUBLE,"[(50, 50)(41, 54)]",DOUBLE,"[(50, 50)(40, 55)]"
1237655499204198637,210.265777782702,-1.96895890816353,DOUBLE,"[(50, 50)(45, 51)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237655495982645584,210.554158290614,-1.3833096397389,NO_PEAK,"[]",DOUBLE,"[(51, 49)(39, 68)]",DOUBLE,"[(50, 50)(38, 69)]",DOUBLE,"[(50, 49)(80, 1)]"
1237655499741266058,210.719843699664,-1.44899563243054,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(51, 50)]",DOUBLE,"[(50, 50)(59, 56)]"
1237648702978392313,210.678916168891,-1.1982583405706,DOUBLE,"[(20, 36)(20, 27)]",DOUBLE,"[(20, 33)(50, 50)]",DOUBLE,"[(20, 33)(50, 51)]",DOUBLE,"[(20, 33)(50, 50)]"
1237648702978326743,210.546685205674,-1.16209537560105,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(60, 51)]",DOUBLE,"[(50, 50)(60, 51)]"
