objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237667538005983407,146.813702117892,20.2649384682951,NO_PEAK,"[]",DOUBLE,"[(49, 50)(52, 43)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237667538006114455,146.983215997058,20.3724561902476,NO_PEAK,"[]",DOUBLE,"[(50, 51)(39, 61)]",DOUBLE,"[(50, 50)(39, 61)]",DOUBLE,"[(50, 51)(40, 61)]"
1237667542289416259,147.252486581957,20.5750743639089,NO_PEAK,"[]",SINGLE,"[(23, 7)]",DOUBLE,"[(23, 7)(21, 1)]",DOUBLE,"[(23, 7)(23, 1)]"
1237667538006114545,147.077442478388,20.2862849802675,NO_PEAK,"[]",DOUBLE,"[(50, 50)(51, 57)]",DOUBLE,"[(50, 50)(51, 57)]",NO_PEAK,"[]"
1237664339321749694,162.494576494529,36.4150095242538,DOUBLE,"[(54, 51)(47, 48)]",SINGLE,"[(49, 49)]",SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]"
1237664339321749673,162.506342620148,36.2567671816282,DOUBLE,"[(50, 48)(48, 63)]",DOUBLE,"[(50, 49)(49, 71)]",DOUBLE,"[(50, 50)(48, 70)]",DOUBLE,"[(50, 50)(49, 71)]"
1237662224059859064,162.946444341103,37.1838457701419,NO_PEAK,"[]",DOUBLE,"[(49, 49)(49, 36)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237664667901165729,163.140878869464,37.4004500183502,NO_PEAK,"[]",DOUBLE,"[(50, 50)(47, 45)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237664667901231452,163.156651930274,37.4771829116788,NO_PEAK,"[]",DOUBLE,"[(51, 52)(43, 42)]",DOUBLE,"[(50, 51)(38, 35)]",DOUBLE,"[(50, 50)(44, 42)]"
1237664820354285820,163.069779462245,36.594517772237,NO_PEAK,"[]",DOUBLE,"[(50, 37)(51, 27)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237664339321946216,163.022957058543,36.4767683457605,NO_PEAK,"[]",DOUBLE,"[(69, 56)(59, 55)]",DOUBLE,"[(69, 55)(50, 49)]",NO_PEAK,"[]"
1237664339321946186,162.968572980268,36.4974114431047,NO_PEAK,"[]",DOUBLE,"[(50, 50)(43, 50)]",DOUBLE,"[(50, 50)(63, 51)]",NO_PEAK,"[]"
1237664667901231356,163.296926299331,37.4828626534971,DOUBLE,"[(49, 50)(58, 45)]",SINGLE,"[(51, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
