objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237657191443464495,3.21210259227962,0.289182418676769,NO_PEAK,"[]",DOUBLE,"[(50, 50)(53, 61)]",DOUBLE,"[(50, 50)(53, 60)]",NO_PEAK,"[]"
1237657191980400886,3.37761703111761,0.678466131411783,DOUBLE,"[(49, 50)(40, 51)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 49)]",SINGLE,"[(1, 5)]"
1237657191980466414,3.44717884264219,0.767174466763665,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(42, 78)(50, 50)]",DOUBLE,"[(43, 78)(51, 50)]"
1237657192517533842,3.88271370631594,1.13012883410343,NO_PEAK,"[]",SINGLE,"[(39, 61)]",DOUBLE,"[(39, 61)(50, 50)]",DOUBLE,"[(39, 61)(50, 50)]"
1237662663210303532,224.51816378085,33.2936648923174,SINGLE,"[(35, 20)]",SINGLE,"[(35, 22)]",SINGLE,"[(35, 22)]",DOUBLE,"[(34, 22)(35, 17)]"
1237662663210237978,224.250812664609,33.4111610178744,NO_PEAK,"[]",SINGLE,"[(55, 37)]",SINGLE,"[(55, 36)]",DOUBLE,"[(55, 37)(52, 61)]"
1237662305119502503,224.177517988542,34.0574862880096,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(59, 52)]",DOUBLE,"[(50, 50)(60, 53)]"
1237662305119568057,224.416797532844,34.0590606160409,DOUBLE,"[(49, 50)(49, 57)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237662305119502508,224.181945746704,34.0348717535377,NO_PEAK,"[]",DOUBLE,"[(50, 51)(54, 61)]",SINGLE,"[(51, 50)]",SINGLE,"[(50, 50)]"
1237662663746912345,223.981054034126,34.0026886189447,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(73, 39)]"
1237662305119764798,224.874074563291,33.7709924170216,SINGLE,"[(45, 40)]",DOUBLE,"[(50, 50)(55, 58)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237662305119764568,224.858349970424,33.7406205777619,NO_PEAK,"[]",DOUBLE,"[(59, 57)(50, 50)]",NO_PEAK,"[]",SINGLE,"[(32, 48)]"
1237662305119699184,224.700369070777,33.8028972305587,DOUBLE,"[(56, 59)(50, 51)]",DOUBLE,"[(50, 50)(55, 59)]",SINGLE,"[(50, 50)]",SINGLE,"[(51, 51)]"
1237662664284111137,225.050696868204,33.9160277923699,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(43, 63)]",NO_PEAK,"[]"
1237662664283914525,224.519171463406,34.1223564297991,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(73, 50)]",DOUBLE,"[(50, 50)(73, 50)]"
1237662305119633740,224.555253089827,33.9695348992471,SINGLE,"[(90, 73)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(60, 52)]"
1237662663747305682,225.054071572095,33.5480533784212,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(43, 40)]"
1237667322181517516,180.60314975426,26.6726738648683,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(51, 50)(50, 61)]"
1237667429573263460,180.861104097798,26.9520366734549,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(43, 35)]",DOUBLE,"[(50, 50)(43, 34)]"
1237667322718257260,180.166675908289,27.1583260613614,NO_PEAK,"[]",DOUBLE,"[(50, 50)(58, 46)]",DOUBLE,"[(50, 50)(58, 46)]",DOUBLE,"[(50, 50)(58, 46)]"
1237667429573066757,180.35926823166,26.8464432701338,DOUBLE,"[(47, 49)(48, 38)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237667322717995094,179.491064299194,27.0159922700302,DOUBLE,"[(49, 49)(41, 48)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237667322718060624,179.622894359405,27.0397741466079,SINGLE,"[(50, 50)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(49, 34)]"
1237667321644253410,179.594181126416,26.3299875059091,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(66, 70)(50, 50)]",DOUBLE,"[(66, 70)(50, 51)]"
1237667321644253577,179.55856701527,26.3094653550006,NO_PEAK,"[]",DOUBLE,"[(53, 54)(50, 50)]",SINGLE,"[(50, 51)]",NO_PEAK,"[]"
1237667448875253880,179.636297216286,26.1514306909208,NO_PEAK,"[]",SINGLE,"[(55, 43)]",DOUBLE,"[(55, 43)(50, 49)]",SINGLE,"[(55, 42)]"
1237667429035868513,179.636570099512,26.5212890133141,NO_PEAK,"[]",SINGLE,"[(49, 50)]",DOUBLE,"[(50, 50)(64, 57)]",DOUBLE,"[(50, 50)(64, 56)]"
1237667442968887510,179.350226690725,27.3477717926197,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(33, 45)]",NO_PEAK,"[]"
1237667442968887692,179.324663444611,27.2060297389588,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(44, 48)]",DOUBLE,"[(50, 50)(44, 47)]"
1237667429035737179,179.240147321903,26.3980680442014,NO_PEAK,"[]",SINGLE,"[(35, 62)]",DOUBLE,"[(36, 62)(50, 50)]",DOUBLE,"[(36, 62)(51, 50)]"
1237667429035737252,179.32364529869,26.5171741987504,NO_PEAK,"[]",DOUBLE,"[(49, 50)(36, 66)]",NO_PEAK,"[]",SINGLE,"[(38, 25)]"
1237667321644122372,179.295018664926,26.2215879256225,DOUBLE,"[(56, 50)(48, 52)]",SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237667321644187841,179.447426699624,26.2996027100985,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(64, 54)(50, 50)]",DOUBLE,"[(64, 54)(50, 50)]"
1237667429035737342,179.341742370274,26.3798060674254,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(44, 39)]",DOUBLE,"[(50, 50)(44, 38)]"
