objid,bands,pid1,pid2
1237667735597219866,i,1237667735597219866,1237667735597219866
1237667736134025477,u,1237667736134025477,1237667736134025477
1237667736134025456,ri,1237667736134025452,1237667736134025452
1237663788500254841,gri,1237663788500254841,1237663788500254841
1237663918421704780,g,1237663918421704784,1237663918421704784
1237663918421442747,i,1237663918421442747,1237663918421442748
1237663789037584546,r,1237663789037584546,1237663789037584547
1237663789037256897,r,1237663789037256897,1237663789037256905
1237663789037584815,ri,1237663789037584815,1237663789037584815
1237663917884965005,r,1237663917884965005,1237663917884965005
1237663918421966915,g,1237663918421966915,1237663918421966915
1237663917884637240,gr,1237663917884637243,1237663917884637243
1237663918422098160,ri,1237663918422098160,1237663918422098160
1237663917884899431,ugr,1237663917884899431,1237663917884899431
1237663788500517011,i,1237663788500517011,1237663788500517011
1237663788500647974,gri,1237663788500647974,1237663788500647974
1237663788500648079,i,1237663788500648078,1237663788500648079
1237663788500648196,i,1237663788500648196,1237663788500648203
1237663917347963088,i,1237663917347963087,1237663917347963088
1237663917885292577,i,1237663917885227636,1237663917885227636
1237663788500844734,r,1237663788500844734,1237663788500844734
1237663788500910426,u,1237663788500910427,1237663788500910427
1237667911141884120,gri,1237667911141884120,1237667911141884120
1237665564996403353,i,1237665564996403353,1237665564996403353
1237665564996206727,u,1237665564996206727,1237665564996206727
1237667910604816430,i,1237667910604816430,1237667910604816430
1237667910067945622,gri,1237667910067945622,1237667910067945624
1237667910067880296,r,1237667910067880296,1237667910067880295
1237667910068011183,ri,1237667910068011183,1237667910068011184
1237667911141425343,i,1237667911141425344,1237667911141425344
1237667912215167164,gi,1237667912215167164,1237667912215167164
1237665567143362660,ri,1237665567143362660,1237665567143362665
1237667912215232668,ri,1237667912215232668,1237667912215232668
1237665566069620901,g,1237665566069620901,1237665566069620901
1237667911141425263,r,1237667911141425271,1237667911141425263
1237667912752300107,ri,1237667912752300109,1237667912752300109
1237667912752300958,i,1237667912752300958,1237667912752300963
1237667912752300351,u,1237667912752300782,1237667912752300351
1237667783374995533,ri,1237667783374995962,1237667783374995962
1237667783374995982,i,1237667783374995982,1237667783374995983
1237667735586144373,g,1237667735586144373,1237667735586144373
