objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237661813342273645,170.229305068496,12.6162954654186,NO_PEAK,"[]",SINGLE,"[(62, 39)]",DOUBLE,"[(50, 50)(62, 39)]",DOUBLE,"[(50, 50)(62, 40)]"
1237661950248222770,170.099231056274,12.443009424096,NO_PEAK,"[]",DOUBLE,"[(50, 50)(55, 68)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237662301362323676,218.064878956998,46.9715326698026,NO_PEAK,"[]",DOUBLE,"[(50, 50)(41, 53)]",DOUBLE,"[(50, 50)(42, 52)]",DOUBLE,"[(41, 52)(50, 50)]"
1237661958299713799,218.127423331163,47.1728642297683,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(46, 33)]",DOUBLE,"[(50, 50)(46, 34)]"
1237662302436196417,219.080974502746,47.5650556717323,NO_PEAK,"[]",DOUBLE,"[(50, 50)(49, 58)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 51)(49, 57)]"
1237662301899456663,219.052549522384,47.1092332721126,NO_PEAK,"[]",DOUBLE,"[(50, 42)(50, 50)]",DOUBLE,"[(50, 50)(50, 43)]",SINGLE,"[(50, 50)]"
1237661958299779253,218.388510999977,47.0963994091706,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(67, 35)(50, 50)]"
1237661958836650213,218.629328270831,47.510507405047,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(37, 52)(50, 50)]",DOUBLE,"[(37, 53)(50, 50)]"
1237662302436262274,219.319871291837,47.5538263122407,NO_PEAK,"[]",SINGLE,"[(39, 49)]",DOUBLE,"[(50, 49)(39, 49)]",DOUBLE,"[(50, 50)(39, 50)]"
1237661959373848703,219.745684533275,47.5208732051353,SINGLE,"[(51, 51)]",DOUBLE,"[(50, 50)(43, 55)]",DOUBLE,"[(50, 50)(43, 55)]",DOUBLE,"[(50, 50)(43, 55)]"
