objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237661087496142946,130.094219226525,28.5273920679453,SINGLE,"[(51, 50)]",DOUBLE,"[(45, 59)(50, 50)]",DOUBLE,"[(44, 60)(50, 50)]",DOUBLE,"[(45, 60)(50, 50)]"
1237661087496077579,129.991029250087,28.2955949330789,SINGLE,"[(55, 28)]",SINGLE,"[(51, 50)]",SINGLE,"[(55, 28)]",DOUBLE,"[(50, 50)(42, 46)]"
1237661087496143146,130.162488477167,28.5303575712682,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(79, 63)]",NO_PEAK,"[]"
1237661124540367110,130.431695885415,27.4719948556645,DOUBLE,"[(49, 45)(59, 45)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(49, 51)]"
1237661086959140990,130.236596024294,27.8878525506441,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(23, 24)]",DOUBLE,"[(24, 22)(12, 28)]"
1237661086959206610,130.249073170601,28.0716679144025,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(45, 56)]",DOUBLE,"[(50, 50)(46, 56)]"
1237661124540694682,131.22496053535,27.7189961000619,NO_PEAK,"[]",DOUBLE,"[(50, 50)(61, 54)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237661086422597805,131.149615756457,28.0031861274947,DOUBLE,"[(42, 39)(38, 35)]",SINGLE,"[(50, 51)]",DOUBLE,"[(50, 50)(38, 37)]",SINGLE,"[(50, 50)]"
1237661085886316767,132.643190339811,28.4456389895121,DOUBLE,"[(48, 51)(33, 61)]",DOUBLE,"[(50, 50)(34, 60)]",DOUBLE,"[(50, 50)(35, 60)]",DOUBLE,"[(50, 50)(36, 60)]"
1237661085885857832,131.583872362232,27.8849819968734,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(57, 59)]",DOUBLE,"[(57, 59)(50, 50)]"
1237661085885988877,131.831911323269,27.9611097943843,NO_PEAK,"[]",SINGLE,"[(39, 40)]",SINGLE,"[(40, 40)]",DOUBLE,"[(50, 50)(39, 40)]"
1237664094510907506,131.861502142416,27.7653708426011,DOUBLE,"[(54, 63)(50, 50)]",DOUBLE,"[(54, 63)(50, 50)]",DOUBLE,"[(54, 63)(50, 50)]",DOUBLE,"[(54, 62)(50, 51)]"
1237663787951522228,113.277659335999,44.4822824099216,NO_PEAK,"[]",SINGLE,"[(47, 38)]",SINGLE,"[(47, 39)]",DOUBLE,"[(50, 50)(47, 38)]"
1237663789025263997,112.229867144559,44.847103356168,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(32, 47)]"
1237663789025263752,112.222684093075,44.8094723165253,NO_PEAK,"[]",SINGLE,"[(1, 14)]",DOUBLE,"[(1, 13)(1, 19)]",DOUBLE,"[(1, 14)(19, 2)]"
1237663789025329500,112.328285257344,44.9205602296489,NO_PEAK,"[]",DOUBLE,"[(50, 50)(42, 42)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237663787951063324,112.716403304693,43.5250603186068,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(47, 61)]"
1237663789025133013,111.897029362694,44.6325709335169,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(40, 57)]",DOUBLE,"[(50, 50)(40, 57)]"
1237663918409777180,112.235296901878,45.334333945556,SINGLE,"[(54, 38)]",DOUBLE,"[(55, 37)(50, 50)]",DOUBLE,"[(55, 38)(50, 50)]",DOUBLE,"[(55, 38)(50, 50)]"
1237663789025460744,112.282867726905,45.2905444007306,SINGLE,"[(57, 30)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(48, 55)]",DOUBLE,"[(50, 50)(49, 55)]"
1237663918409777421,112.257827603744,45.347892588937,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(60, 57)]",DOUBLE,"[(50, 49)(60, 56)]"
1237663918409908306,112.378002172309,45.633451623916,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(49, 50)]",DOUBLE,"[(50, 50)(55, 36)]"
1237663918409843039,112.411594162421,45.5544235312188,NO_PEAK,"[]",DOUBLE,"[(50, 50)(52, 57)]",DOUBLE,"[(50, 50)(52, 58)]",DOUBLE,"[(50, 50)(52, 58)]"
1237663789025591684,112.511284201969,45.5915577549921,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(27, 55)]",DOUBLE,"[(50, 50)(27, 55)]"
1237663789025526024,112.532812148502,45.4368252233654,SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(55, 40)]",DOUBLE,"[(49, 50)(55, 39)]",DOUBLE,"[(50, 50)(55, 39)]"
1237663789025460646,112.392935041274,45.2881207910198,SINGLE,"[(35, 52)]",SINGLE,"[(34, 52)]",SINGLE,"[(34, 52)]",DOUBLE,"[(50, 50)(34, 52)]"
1237662196143030383,203.348641636015,42.2145363876606,NO_PEAK,"[]",DOUBLE,"[(50, 50)(55, 43)]",DOUBLE,"[(50, 50)(55, 43)]",DOUBLE,"[(50, 50)(55, 43)]"
1237662195606225005,203.376453288067,41.7661102278998,NO_PEAK,"[]",DOUBLE,"[(50, 50)(38, 45)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(38, 45)]"
