objid,bands,pid1,pid2
1237653501506355390,gr,1237653501506355390,1237653501506355394
1237653502043422887,ri,1237653502043422887,1237653502043422888
1237673701279334436,u,1237673701279334436,1237673701279334436
1237653501506682923,ri,1237653501506682923,1237653501506682923
1237659896711872708,i,1237659896711872708,1237659896711872709
1237656529994842311,i,1237656529994842318,1237656529994842318
1237656529995038972,i,1237656529995038965,1237656529995038965
1237656529995039101,i,1237656529995039101,1237656529995039102
1237656530531647745,gri,1237656530531647744,1237656530531647745
1237656530531582320,i,1237656530531582320,1237656530531582322
1237655746706538651,r,1237655746706538650,1237655746706538651
1237656530531647677,u,1237656530531647677,1237656530531647677
1237659897785352688,gri,1237659897785352688,1237659897785352690
1237655746706800808,i,1237655746706800814,1237655746706800808
1237655693018989588,i,1237655693018989591,1237655693018989587
1237655693018989104,ri,1237655693018989104,1237655693018989106
1237648721254350898,i,1237648721254350898,1237648721254350898
1237655693555990787,ri,1237655693555990790,1237655693555990787
1237655499751227433,r,1237655499751227433,1237655499751227433
1237648703525290074,gri,1237648703525290073,1237648703525290075
1237648720717349139,g,1237648720717349139,1237648720717349139
1237655499751161865,i,1237655499751161910,1237655499751161865
1237648720717152553,i,1237648720717152553,1237648720717152553
1237648720717217861,ri,1237648720717217865,1237648720717217861
1237657191446151242,ri,1237657191446151242,1237657191446151242
1237663784201486467,r,1237663784201486467,1237663784201486467
1237663784201552093,r,1237663784201552093,1237663784201552094
1237657191446216864,i,1237657191446216864,1237657191446216864
1237657192519696538,g,1237657192519696538,1237657192519696538
1237657192519696457,u,1237657192519696457,1237657192519696457
1237663204918231163,g,1237663204918231163,1237663204918231163
1237663716018553058,g,1237663716018553058,1237663716018553060
1237662264324259981,g,1237662264324259981,1237662264324260031
1237662264861065553,ri,1237662264861065553,1237662264861065554
1237662264323997805,gri,1237662264323997805,1237662264323997806
1237662238023418187,g,1237662238023418187,1237662238023418188
1237662238023549256,ri,1237662238023549256,1237662238023549256
1237662238023614756,gr,1237662238023614756,1237662238023614756
1237662238023680528,i,1237662238023680528,1237662238023680529
1237662237486809517,gri,1237662237486809517,1237662237486809517
1237662238560616692,ri,1237662238560616692,1237662238560616695
1237662238560681988,i,1237662238560681988,1237662238560681988
1237662197748793867,i,1237662197748793867,1237662197748793874
1237662238023745615,i,1237662238023745615,1237662238023745617
1237662263787585691,gri,1237662263787585691,1237662263787585691
1237662237486940318,i,1237662237486940318,1237662237486940319
1237662238024008048,gr,1237662238024008048,1237662238024008048
