objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237662301903847458,231.214665258925,42.0121435883858,NO_PEAK,"[]",DOUBLE,"[(40, 57)(50, 50)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237662300830171338,230.788037455754,41.0933805936688,DOUBLE,"[(50, 49)(42, 51)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237662500002463895,230.99114508183,42.3571816932009,NO_PEAK,"[]",SINGLE,"[(49, 60)]",DOUBLE,"[(49, 61)(49, 50)]",DOUBLE,"[(49, 60)(50, 50)]"
1237662301366845718,230.655753328883,41.7381084999821,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(53, 57)]",DOUBLE,"[(50, 50)(53, 57)]"
1237662301366845801,230.654269244279,41.7171010550891,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(58, 43)]"
1237662300829253650,228.3721520973,42.3302787190349,NO_PEAK,"[]",DOUBLE,"[(50, 50)(65, 49)]",DOUBLE,"[(50, 50)(35, 43)]",DOUBLE,"[(50, 49)(39, 39)]"
1237662500002398361,230.743471999584,42.308640006961,SINGLE,"[(33, 47)]",SINGLE,"[(33, 47)]",SINGLE,"[(33, 47)]",DOUBLE,"[(33, 47)(50, 50)]"
1237662301366779935,230.395093673321,41.9052215411355,NO_PEAK,"[]",DOUBLE,"[(50, 50)(64, 48)]",NO_PEAK,"[]",DOUBLE,"[(52, 50)(65, 48)]"
1237662301366714544,230.153026256094,41.9604265327336,NO_PEAK,"[]",DOUBLE,"[(50, 51)(48, 74)]",SINGLE,"[(50, 51)]",SINGLE,"[(50, 50)]"
1237662498928459825,229.69227373385,41.8862863805263,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(8, 71)]",DOUBLE,"[(50, 50)(1, 77)]"
1237662301366517783,229.729772722602,42.2533848236373,NO_PEAK,"[]",SINGLE,"[(38, 59)]",DOUBLE,"[(37, 59)(50, 50)]",DOUBLE,"[(37, 59)(49, 50)]"
1237662300829909174,230.147926169159,41.5281152003437,NO_PEAK,"[]",SINGLE,"[(32, 39)]",SINGLE,"[(32, 39)]",DOUBLE,"[(50, 50)(32, 39)]"
1237662300830040168,230.384144983042,41.2277744430682,SINGLE,"[(50, 49)]",DOUBLE,"[(50, 50)(57, 59)]",DOUBLE,"[(50, 50)(58, 59)]",DOUBLE,"[(50, 50)(57, 59)]"
1237662498928722124,230.43603009159,41.6738501621324,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(47, 32)]"
1237662301366452376,229.511829483903,42.1682299182263,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(75, 62)]",DOUBLE,"[(75, 62)(50, 50)]"
1237662300829843623,229.914347078964,41.6289099565933,NO_PEAK,"[]",DOUBLE,"[(50, 50)(46, 35)]",DOUBLE,"[(50, 50)(55, 63)]",DOUBLE,"[(50, 50)(46, 35)]"
1237662300829515958,229.101979167532,41.9885821434735,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(41, 41)]",DOUBLE,"[(49, 50)(40, 41)]"
1237662498928197779,228.960718488949,42.2187143014194,NO_PEAK,"[]",SINGLE,"[(60, 37)]",DOUBLE,"[(61, 38)(50, 50)]",NO_PEAK,"[]"
1237662498928263210,229.009506912434,42.1462442349829,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(50, 68)]",DOUBLE,"[(50, 50)(51, 68)]"
1237664106315382958,149.633665678063,12.5404334913691,SINGLE,"[(42, 48)]",DOUBLE,"[(43, 48)(50, 50)]",DOUBLE,"[(43, 48)(50, 50)]",DOUBLE,"[(43, 48)(50, 50)]"
1237671122693324990,150.064108120194,13.4114697986749,NO_PEAK,"[]",SINGLE,"[(51, 50)]",DOUBLE,"[(50, 50)(53, 62)]",DOUBLE,"[(50, 50)(52, 62)]"
1237671122693259451,149.908020748824,13.3628460091033,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(65, 45)]",NO_PEAK,"[]"
1237664106852319535,149.800806157271,13.0695988341939,DOUBLE,"[(50, 50)(58, 47)]",SINGLE,"[(51, 50)]",SINGLE,"[(44, 18)]",SINGLE,"[(44, 18)]"
1237664106852319388,149.811507808621,12.9878863968537,SINGLE,"[(50, 51)]",SINGLE,"[(37, 34)]",DOUBLE,"[(50, 50)(36, 34)]",DOUBLE,"[(50, 50)(36, 34)]"
1237664106315448556,149.807022080779,12.6228291409525,NO_PEAK,"[]",DOUBLE,"[(61, 45)(50, 50)]",DOUBLE,"[(61, 45)(50, 50)]",DOUBLE,"[(61, 45)(50, 50)]"
1237664106315579619,150.061794557868,12.7645914884242,NO_PEAK,"[]",DOUBLE,"[(50, 50)(62, 37)]",DOUBLE,"[(50, 50)(49, 40)]",DOUBLE,"[(50, 50)(61, 37)]"
1237664106852712662,150.651225845109,13.2373757890317,NO_PEAK,"[]",DOUBLE,"[(50, 50)(51, 60)]",DOUBLE,"[(50, 50)(50, 41)]",DOUBLE,"[(50, 50)(53, 60)]"
1237661070322434216,150.776329321946,13.0914319954248,SINGLE,"[(53, 54)]",DOUBLE,"[(50, 50)(52, 64)]",DOUBLE,"[(50, 50)(52, 64)]",DOUBLE,"[(50, 50)(52, 65)]"
1237664106852778175,150.81219933924,13.3152168132948,DOUBLE,"[(40, 44)(50, 49)]",DOUBLE,"[(50, 50)(41, 45)]",SINGLE,"[(50, 50)]",SINGLE,"[(51, 50)]"
1237661070322172102,150.229663441586,12.9810922193726,NO_PEAK,"[]",SINGLE,"[(51, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(64, 45)]"
