objid,bands,pid1,pid2
1237660962940715085,i,1237660962940715085,1237660962940715087
1237660962940584101,u,1237660962940584101,1237660962940584101
1237660765379559593,gri,1237660765379559593,1237660765379559595
1237660765379428400,u,1237660765379428401,1237660765379428402
1237660765379362854,gr,1237660765379362854,1237660765379362855
1237660765379494025,ri,1237660765379494027,1237660765379494027
1237660962940780643,ug,1237660962940780643,1237660962940780643
1237660765379494063,u,1237660765379494063,1237660765379494063
1237660764842754214,i,1237660764842754214,1237660764842754214
1237660765379625260,r,1237660765379625260,1237660765379625265
1237660962404302998,ri,1237660962404302998,1237660962404303002
1237660765916692644,ri,1237660765916692644,1237660765916692644
1237660765379952920,ri,1237660765379952920,1237660765379952920
1237660764843082007,i,1237660764843082007,1237660764843082008
1237661386000236667,ri,1237661386000236656,1237661386000237240
1237659161733824630,i,1237659161733824630,1237659161733824638
1237661387610456252,gri,1237661387610456251,1237661387610456252
1237659162807435583,r,1237659162807435583,1237659162807435584
1237661386536648883,u,1237661386536648883,1237661386536648883
1237661387073323159,u,1237661387073323159,1237661387073323159
1237659162270171328,i,1237659162270171328,1237659162270171331
1237659120938451096,i,1237659120938451096,1237659120938451096
1237661385999777925,gr,1237661385999777925,1237661385999777925
1237661385999712425,g,1237661385999712425,1237661385999712426
1237661385999384783,ri,1237661385999384783,1237661385999384785
1237659163343650924,gr,1237659163343650927,1237659163343650924
1237661387609866402,gri,1237661387609866402,1237661387609866402
1237661386536124503,g,1237661386536124503,1237661386536124503
1237661386536124559,i,1237661386536124558,1237661386536124558
1237659163343716702,gri,1237659163343716701,1237659163343716700
1237659163343782174,g,1237659163343782174,1237659163343782174
1237659162806845568,i,1237659162806845568,1237659162806845568
1237651252022870125,gri,1237651252022870125,1237651252022870125
1237651192432296158,gri,1237651192432296158,1237651192432296158
1237651799625826450,i,1237651799625826450,1237651799625826450
1237673703970308807,i,1237673703970308805,1237673703970308814
1237674368069009798,r,1237674368069009798,1237674368069009798
1237657607497646684,i,1237657607497646683,1237657607497646684
1237657607497516083,i,1237657607497516076,1237657607497516077
1237657607497318504,gri,1237657607497318468,1237657607497318483
1237657594612678704,gri,1237657594612678703,1237657594612678704
1237667735055761705,u,1237667735055761705,1237667735055761705
1237667734518890677,i,1237667734518890677,1237667734518890678
1237667782307872984,i,1237667782307872984,1237667782307872984
1237667734518759621,ug,1237667734518759621,1237667734518759629
1237667734518759633,g,1237667734518759633,1237667734518759633
1237667733981823066,r,1237667733981823129,1237667733981823066
1237667782307676246,ri,1237667782307676246,1237667782307676244
1237667734518694080,g,1237667734518694080,1237667734518694080
1237667781770805477,i,1237667781770805477,1237667781770805478
1237667781770870854,ri,1237667781770870854,1237667781770870854
1237667781770740320,i,1237667781770740320,1237667781770740321
1237668273511596217,gri,1237668273511596217,1237668273511596217
1237668273511530639,r,1237668273511530639,1237668273511530639
1237667733981560981,i,1237667733981560981,1237667733981560981
1237667734518497399,i,1237667734518497398,1237667734518497399
1237667781770608777,g,1237667781770608777,1237667781770608777
1237667734518431886,gri,1237667734518431886,1237667734518431890
1237667736129110022,ri,1237667736129110022,1237667736129110022
1237667783918092353,ri,1237667783918092352,1237667783918092353
1237667735591977243,ri,1237667735591977243,1237667735591977243
1237651497368159115,i,1237651497368158270,1237651497368158273
1237663530255646820,ri,1237663530255646820,1237663530255646818
1237663546898579915,i,1237663546898579914,1237663546898579915
1237663530792583793,ri,1237663530792583793,1237663530792583793
1237663547972125563,r,1237663547972125563,1237663547972125563
1237663531329061265,i,1237663531329061264,1237663531329061264
1237657629518725264,gr,1237657629518725264,1237657629518725264
1237657629518659868,g,1237657629518659868,1237657629518659868
1237657857674903657,ri,1237657857674903657,1237657857674903657
1237657857137770621,i,1237657857137770621,1237657857137770621
1237657630055989420,g,1237657630055989420,1237657630055989420
1237657629519118526,ugri,1237657629519118526,1237657629519118526
1237657857137967290,i,1237657857137967290,1237657857137967290
1237657628982116452,u,1237657628982116452,1237657628982116452
1237664667894546525,i,1237664667894546525,1237664667894546525
1237664878879047927,u,1237664878879047927,1237664878879048550
1237664871899922833,gri,1237664871899922832,1237664871899922833
1237673703968605195,i,1237673703968605195,1237673703968605196
1237651191352197214,i,1237651191352197182,1237651191352197184
1237673705043067750,r,1237673705043067750,1237673705043067750
1237651272421015561,i,1237651272421015561,1237651272420950972
1237651495758528653,i,1237651495758528653,1237651495758528653
1237651272420819610,i,1237651272420819793,1237651272420819613
1237667109570806069,i,1237667109570806069,1237667109570806070
1237664834848096760,i,1237664834848096760,1237664834848096760
1237664835385426327,ri,1237664835385426327,1237664835385426327
1237664835384967343,ri,1237664835384967343,1237664835384967344
1237664873503392177,gr,1237664873503392177,1237664873503392177
1237664835385164263,i,1237664835385164263,1237664835385164263
1237664873503654378,i,1237664873503654378,1237664873503654379
1237664835385229892,i,1237664835385229892,1237664835385229893
1237664873503130064,ri,1237664873503130061,1237664873503130064
1237664835384771126,ri,1237664835384771135,1237664835384771126
1237664835922035133,i,1237664835922035133,1237664835922035133
1237664835921969613,ri,1237664835921969616,1237664835921969613
1237664874040263039,i,1237664874040263039,1237664874040263039
1237664835384574634,gr,1237664835384574634,1237664835384574634
1237664874039935466,g,1237664874039935466,1237664874039935466
1237664874576937162,ri,1237664874576937162,1237664874576937173
1237664874576806544,ri,1237664874576806544,1237664874576806544
1237673807042576952,i,1237673807042576951,1237673807042576952
1237664836458381540,ri,1237664836458381541,1237664836458381540
1237664835921510805,ri,1237664835921510805,1237664835921510805
1237664874576675437,ri,1237664874576675437,1237664874576675437
1237664836995121563,ri,1237664836995121588,1237664836995121563
1237662636902646038,i,1237662636902646038,1237662636902646038
1237662637976453297,ri,1237662637976453297,1237662637976453299
1237662637976518941,u,1237662637976518941,1237662637976518943
1237662636902777124,i,1237662636902777113,1237662636902777113
1237668348137570410,ugi,1237668348137570410,1237668348137570410
1237662637439713420,i,1237662637439713418,1237662637439713425
1237662637439713570,gri,1237662637439713570,1237662637439713570
1237662530605023264,gr,1237662637976781078,1237662530605023266
1237662637976781057,ri,1237662637976781057,1237662637976781057
1237662530605023360,g,1237662530605023360,1237662530605023360
1237662530604958018,r,1237662530604958018,1237662530604958019
1237662530604892473,ri,1237662530604892472,1237662530604892473
1237662530604957950,i,1237662530604957950,1237662530604957950
