objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237660962940715085,140.528951556551,36.3436965884189,NO_PEAK,"[]",SINGLE,"[(50, 49)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(45, 62)]"
1237660962940584101,140.205790281805,36.259884324047,DOUBLE,"[(49, 51)(51, 45)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 51)]"
1237660765379559593,141.193042789809,36.4647411134672,NO_PEAK,"[]",DOUBLE,"[(50, 50)(62, 56)]",DOUBLE,"[(50, 50)(62, 56)]",DOUBLE,"[(49, 50)(61, 57)]"
1237660765379428400,140.718633133632,36.2846828065118,DOUBLE,"[(52, 54)(45, 44)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237660765379362854,140.63336257375,36.2224141231521,SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(40, 46)]",DOUBLE,"[(50, 50)(41, 47)]",SINGLE,"[(50, 50)]"
1237660765379494025,140.882288935811,36.3494490360721,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(31, 45)(33, 36)]",DOUBLE,"[(31, 44)(34, 36)]"
1237660962940780643,140.672504299592,36.3864333897098,DOUBLE,"[(50, 58)(50, 49)]",DOUBLE,"[(50, 49)(51, 57)]",SINGLE,"[(49, 49)]",SINGLE,"[(51, 49)]"
1237660765379494063,140.932036729834,36.3615899656453,DOUBLE,"[(49, 51)(45, 46)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237660764842754214,141.628219268714,36.0941637460505,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 51)(51, 40)]"
1237660765379625260,141.41274941817,36.4515584557741,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(76, 36)]",NO_PEAK,"[]"
1237660962404302998,141.925544436727,36.401086918405,NO_PEAK,"[]",SINGLE,"[(50, 51)]",DOUBLE,"[(50, 50)(59, 39)]",DOUBLE,"[(50, 50)(59, 39)]"
1237660765916692644,141.586936495591,36.9901472729026,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(63, 48)]",DOUBLE,"[(64, 48)(50, 50)]"
1237660765379952920,142.076026290092,36.8985556225392,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(53, 41)]",DOUBLE,"[(50, 50)(53, 40)]"
1237660961867497618,142.386426719046,36.1784833869674,NO_PEAK,"[]",DOUBLE,"[(69, 64)(70, 74)]",DOUBLE,"[(69, 63)(68, 51)]",DOUBLE,"[(69, 64)(68, 52)]"
1237660764843082007,142.371203510092,36.385374688456,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(56, 67)]"
1237661386000236667,231.212597893205,46.2582894639318,SINGLE,"[(10, 35)]",SINGLE,"[(10, 35)]",DOUBLE,"[(11, 35)(11, 44)]",DOUBLE,"[(10, 35)(10, 44)]"
1237659161733824630,231.014069425331,46.5736291332471,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 51)]",DOUBLE,"[(50, 50)(59, 31)]"
1237661387610456252,231.296655991799,47.6591968755366,NO_PEAK,"[]",DOUBLE,"[(73, 73)(50, 50)]",DOUBLE,"[(74, 73)(50, 50)]",DOUBLE,"[(74, 73)(50, 50)]"
1237659162807435583,231.456586320255,47.437299032281,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(43, 45)]",NO_PEAK,"[]"
1237661386536648883,230.406891478267,47.2399772298132,DOUBLE,"[(51, 50)(59, 48)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237661387073323159,230.146568413433,47.7218551860403,DOUBLE,"[(50, 50)(44, 49)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237659162270171328,229.954787900836,47.7096553088178,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(46, 57)]"
1237659120938451096,230.417036975936,46.1566055731233,NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(48, 36)]"
1237661385999777925,230.065394452039,46.8658121041422,NO_PEAK,"[]",DOUBLE,"[(49, 51)(60, 44)]",DOUBLE,"[(51, 50)(60, 44)]",SINGLE,"[(49, 51)]"
1237661386536255722,229.380354716959,47.6586843702633,NO_PEAK,"[]",DOUBLE,"[(50, 51)(51, 43)]",DOUBLE,"[(50, 51)(52, 17)]",SINGLE,"[(49, 51)]"
1237661385999712425,229.899354609155,46.8707359918501,NO_PEAK,"[]",DOUBLE,"[(50, 49)(41, 47)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237661385999384783,228.893054909249,47.352315991732,SINGLE,"[(19, 19)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(54, 37)]",DOUBLE,"[(50, 50)(54, 37)]"
1237659163343650924,229.953251342893,48.7173469628989,SINGLE,"[(43, 31)]",DOUBLE,"[(42, 31)(50, 50)]",DOUBLE,"[(43, 31)(50, 50)]",NO_PEAK,"[]"
1237661387609866402,229.64791439215,48.5462131634589,NO_PEAK,"[]",DOUBLE,"[(50, 50)(59, 45)]",DOUBLE,"[(50, 50)(59, 45)]",DOUBLE,"[(50, 50)(59, 45)]"
1237661386536124503,228.84405179276,47.9002485209132,NO_PEAK,"[]",DOUBLE,"[(50, 50)(51, 37)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237661386536124559,228.987434020882,47.9015302360827,SINGLE,"[(18, 20)]",SINGLE,"[(18, 20)]",SINGLE,"[(18, 19)]",DOUBLE,"[(18, 19)(18, 1)]"
1237659163343716702,230.271193364979,48.6250858457035,NO_PEAK,"[]",DOUBLE,"[(35, 44)(51, 40)]",DOUBLE,"[(35, 43)(51, 40)]",DOUBLE,"[(51, 40)(35, 43)]"
1237659163343782174,230.447648228109,48.490847020615,NO_PEAK,"[]",DOUBLE,"[(50, 50)(48, 41)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237659162806845568,229.707833806936,48.2871677593854,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(51, 50)(60, 45)]"
1237651252022870125,130.828487005256,52.4869837932061,SINGLE,"[(50, 51)]",DOUBLE,"[(50, 50)(39, 52)]",DOUBLE,"[(50, 50)(39, 52)]",DOUBLE,"[(50, 50)(38, 52)]"
1237651252023197837,131.614900658762,53.0456140247898,NO_PEAK,"[]",DOUBLE,"[(50, 50)(42, 57)]",DOUBLE,"[(50, 50)(54, 36)]",DOUBLE,"[(50, 50)(54, 36)]"
1237651192432296158,131.554690193238,53.4438456628996,NO_PEAK,"[]",DOUBLE,"[(50, 50)(49, 44)]",DOUBLE,"[(50, 50)(49, 44)]",DOUBLE,"[(50, 50)(49, 44)]"
1237651191895032044,131.250639023182,52.3937418527294,NO_PEAK,"[]",DOUBLE,"[(50, 50)(44, 61)]",DOUBLE,"[(50, 50)(53, 59)]",NO_PEAK,"[]"
1237651799625826450,155.397259651805,-1.11666418372932,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(49, 50)(57, 44)]"
1237673703970308807,123.50346251595,41.4000432544928,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(5, 51)(1, 60)]"
1237674368069009798,124.273107416782,36.0184023094612,NO_PEAK,"[]",SINGLE,"[(52, 44)]",DOUBLE,"[(52, 44)(50, 50)]",NO_PEAK,"[]"
1237657607497646684,123.814901024314,36.7176069891696,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(47, 41)]",DOUBLE,"[(46, 41)(50, 50)]"
1237657607497516083,123.557828117019,36.5667673891378,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(21, 22)]",DOUBLE,"[(22, 20)(15, 15)]"
1237657607497318504,123.23720933361,36.2472107768348,NO_PEAK,"[]",DOUBLE,"[(88, 93)(77, 26)]",DOUBLE,"[(87, 93)(76, 26)]",DOUBLE,"[(88, 93)(76, 27)]"
1237657594612678704,123.149150958626,36.2840823802016,NO_PEAK,"[]",DOUBLE,"[(55, 62)(50, 50)]",DOUBLE,"[(55, 62)(50, 50)]",DOUBLE,"[(54, 62)(50, 50)]"
1237667735055761705,209.581284523521,20.6197128553373,DOUBLE,"[(51, 50)(57, 52)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237667734518890677,209.488371036896,20.195626272486,SINGLE,"[(51, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 51)(56, 60)]"
1237667782307872984,209.461818473428,20.4297971152004,SINGLE,"[(76, 89)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(43, 49)]"
1237667734518759621,209.222209967393,20.1426695893368,DOUBLE,"[(50, 51)(38, 56)]",DOUBLE,"[(50, 50)(40, 55)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237667734518759633,209.240790442353,20.1496616884758,NO_PEAK,"[]",DOUBLE,"[(50, 50)(61, 47)]",SINGLE,"[(19, 33)]",SINGLE,"[(19, 33)]"
1237667733981823066,209.019923196795,19.7761686009322,SINGLE,"[(49, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(69, 84)(50, 50)]",NO_PEAK,"[]"
1237667782307676246,208.892489438137,20.3937816183262,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(56, 72)]",DOUBLE,"[(50, 50)(56, 72)]"
1237667734518694080,209.080502221038,20.1391862387993,NO_PEAK,"[]",DOUBLE,"[(50, 50)(51, 57)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237667781770805477,208.856551673071,19.9054333976615,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(37, 39)]",DOUBLE,"[(50, 50)(37, 39)]"
1237667781770870854,208.985646608747,19.9098506874792,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(38, 52)]",DOUBLE,"[(50, 50)(38, 52)]"
1237667781770740320,208.817778477117,20.11163337678,SINGLE,"[(34, 28)]",NO_PEAK,"[]",SINGLE,"[(50, 51)]",DOUBLE,"[(50, 50)(59, 53)]"
1237668273511596217,208.639976515805,19.5148611950055,NO_PEAK,"[]",DOUBLE,"[(50, 50)(52, 39)]",DOUBLE,"[(50, 50)(52, 38)]",DOUBLE,"[(50, 51)(52, 39)]"
1237668273511530639,208.55500526241,19.5923316732595,SINGLE,"[(50, 50)]",SINGLE,"[(50, 49)]",DOUBLE,"[(37, 68)(50, 50)]",NO_PEAK,"[]"
1237667733981560981,208.332093772834,19.8353299844689,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(40, 67)]"
1237667734518497399,208.568838269991,20.2013690295928,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(59, 39)(50, 50)]"
1237667781770608777,208.395747910481,20.04216998788,SINGLE,"[(50, 44)]",DOUBLE,"[(50, 50)(49, 44)]",SINGLE,"[(51, 50)]",SINGLE,"[(49, 22)]"
1237667734518431886,208.315149500778,20.2802530678212,NO_PEAK,"[]",DOUBLE,"[(50, 51)(47, 45)]",DOUBLE,"[(50, 51)(46, 44)]",DOUBLE,"[(50, 52)(46, 44)]"
1237667736129110022,208.673327859626,21.4817141362963,SINGLE,"[(24, 47)]",SINGLE,"[(24, 46)]",DOUBLE,"[(24, 47)(50, 50)]",DOUBLE,"[(25, 46)(50, 50)]"
1237667783918092353,208.710659079613,21.6918807449844,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(60, 73)(50, 50)]",DOUBLE,"[(60, 73)(50, 50)]"
1237667735591977243,208.064557923982,21.2848609340708,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 49)(46, 55)]",DOUBLE,"[(50, 50)(46, 56)]"
1237651497368159115,118.065915687967,45.4870105544989,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(1, 23)(14, 43)]"
1237663530255646820,117.739052704787,45.9937180876692,NO_PEAK,"[]",SINGLE,"[(20, 27)]",DOUBLE,"[(58, 47)(20, 26)]",DOUBLE,"[(57, 47)(19, 26)]"
1237663546898579915,117.708511443879,45.6903447287131,NO_PEAK,"[]",SINGLE,"[(44, 45)]",SINGLE,"[(45, 46)]",DOUBLE,"[(45, 46)(50, 50)]"
1237663530792583793,117.102792515691,46.3213067590627,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(55, 48)(50, 50)]",DOUBLE,"[(50, 50)(54, 48)]"
1237663547972125563,116.443940902137,45.6697762085309,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(52, 22)(50, 28)]",NO_PEAK,"[]"
1237663531329061265,116.075043088741,45.704469164578,NO_PEAK,"[]",SINGLE,"[(44, 34)]",NO_PEAK,"[]",DOUBLE,"[(44, 34)(34, 33)]"
