objid,bands,pid1,pid2
1237662306195931344,gri,1237662306195931344,1237662306195931344
1237662340008640697,gi,1237662340008640697,1237662340008640697
1237662339471966267,i,1237662339471966267,1237662339471966267
1237662305659060387,g,1237662305659060387,1237662305659060387
1237662305658994984,ri,1237662305658994984,1237662305658994985
1237662339471835382,ri,1237662339471835382,1237662339471835382
1237648722304958483,ri,1237648722304958483,1237674651002929230
1237648722841960596,gri,1237648722841960596,1237648722841960596
1237674651002994696,gri,1237674651002994696,1237674651002994696
1237674650466123943,r,1237674650466123943,1237674650466123943
1237648721768349945,r,1237648721768349945,1237648721768349945
1237648721231544485,u,1237648721231544486,1237648721231544485
1237648722841960629,g,1237648722841960629,1237648722841960631
1237648721768480846,r,1237648721768480846,1237648721768480847
1237674650466451653,gri,1237674650466451653,1237674650466451654
1237648722842288243,i,1237648722842288243,1237648722842288243
1237674651540127851,g,1237674651540127851,1237674651540127852
1237648722842157181,gri,1237648722842157181,1237648722842157181
1237674651003453608,g,1237674651003453608,1237674651003453609
1237674651003453662,g,1237674651003453662,1237674651003453662
1237648722305613999,u,1237648722305613999,1237648722305613999
1237674651003584657,g,1237674651003584657,1237674651003584657
1237674651003519213,ri,1237674651003519213,1237674651003519213
1237648703503663216,i,1237648703503663216,1237648703503663216
1237648703503663317,r,1237648703503663317,1237648703503663317
1237651737375015076,gri,1237651737375015076,1237651737375015076
1237651737374949567,i,1237651737374949567,1237651737374949568
1237651754554556548,g,1237651754554556548,1237651754554556548
1237651736301142203,i,1237651736301142203,1237651736301142204
1237651736838013064,i,1237651736838013064,1237651736838013066
1237651736301207675,gri,1237651736301207675,1237651736301207675
1237651737912148112,gri,1237651737912148114,1237651737912148112
1237651754017816662,gri,1237651754017816662,1237651754017816665
1237651736301404185,ur,1237651736301404185,1237651736301404205
1237651737375408409,i,1237651737375408409,1237651737375408410
1237651736301535411,r,1237651736301535411,1237651736301535447
1237651737375473971,r,1237651737375473971,1237651737375473971
1237651737375473830,r,1237651737375473830,1237651737375473830
1237651736301666471,gr,1237651736301666471,1237651736301666472
1237651736838799539,i,1237651736838799539,1237651736838799540
1237651754555277473,i,1237651754555277473,1237651754555277475
1237651754555343127,g,1237651754555343127,1237651754555343127
1237651754018472054,g,1237651754018472054,1237651754018472054
1237651736302059619,ri,1237651736302059618,1237651736302059619
1237651737912606806,g,1237651737912606806,1237651737912606808
1237651755092279407,ri,1237651755092279407,1237651755092279409
1237666088977498309,u,1237666088977498309,1237666088977498309
1237666088977498183,gri,1237666088977498183,1237666088977498183
1237666214606864556,ri,1237666214606864556,1237666214606864558
1237666089514631409,ugi,1237666089514631409,1237666089514631409
1237666089514434744,gri,1237666089514434744,1237666089514434749
1237666215143473455,gri,1237666215143473454,1237666215143473455
1237666090051436758,gri,1237666090051436758,1237666090051436758
1237666214607388900,i,1237666214607388900,1237666214607388900
1237666214607257813,ri,1237666214607257813,1237666214607257815
1237666090052026445,i,1237666090052026445,1237666090052026446
1237666214607388948,ri,1237666214607388947,1237666214607388947
1237666214607323150,gri,1237666214607323150,1237666214607323150
1237666090051764463,u,1237666090051764463,1237666090051764463
1237666090588569800,i,1237666090588569800,1237666090588569801
1237666215143932115,g,1237666215143932115,1237666215143932115
1237666089515221149,u,1237666089515221149,1237666089515221149
1237666089515221163,u,1237666089515221163,1237666089515221163
1237666089515090195,ri,1237666089515090195,1237666089515155474
1237666214606995586,u,1237666214606995587,1237666214606995586
1237666088978284631,i,1237666088978284631,1237666088978284631
1237666214070386862,ri,1237666214070386862,1237666214070386862
1237666089515286538,gri,1237666089515286538,1237666089515286538
1237666214070255849,ri,1237666214070255849,1237666214070255852
1237666214070321364,g,1237666214070321364,1237666214070321364
1237666088978350246,ri,1237666088978350246,1237666088978350246
1237666214070583350,ri,1237666214070583349,1237666214070583350
1237666088978284650,ri,1237666088978284659,1237666088978284650
1237666213533581481,ri,1237666213533581481,1237666213533581481
1237666088978284625,ri,1237666088978284625,1237666088978284625
1237660343929143426,ri,1237660343929143426,1237660343929143426
1237660635983904890,r,1237660635983904890,1237660635983904893
1237660343928815856,i,1237660343928815856,1237660343928815877
1237660343928881524,i,1237660343928881524,1237660343928881524
1237660635983642661,gri,1237660635983642661,1237660635983642661
1237660344465752284,i,1237660344465752285,1237660344465752284
