objid,bands,pid1,pid2
1237665428640760034,g,1237665428640760034,1237665428640760035
1237665428640694438,ri,1237665428640694438,1237665428640694438
1237665441529790523,ugri,1237665441529790522,1237665441529790523
1237665428640694387,gri,1237665428640694387,1237665428640694387
1237665429177631054,gr,1237665429177631053,1237665429177631054
1237665442066792761,ri,1237665442066792761,1237665442066792767
1237665429177368792,gri,1237665429177368792,1237665429177368794
1237665428103692415,i,1237665428103692415,1237665428103692415
1237665441529659680,ri,1237665441529659680,1237665441529659680
1237665428640432445,i,1237665428640432445,1237665428640432513
1237662225666409032,i,1237662225666409032,1237662225666409032
1237664669507911849,g,1237664669507911849,1237664669507911849
1237664669507911853,gri,1237664669507911853,1237664669507911852
1237662225666474081,ri,1237662225666474081,1237662225666474081
1237662225666539589,ri,1237662225666539588,1237662225666539589
1237662225129603111,ri,1237662225129603111,1237662225129603111
1237661381701074999,i,1237661381701074999,1237661381701075015
1237664669507977424,g,1237664669507977427,1237664669507977427
1237664668434235526,gr,1237664668434235526,1237664668434235527
1237662225666932750,gri,1237662225666932750,1237662225666932751
1237662225666932926,gi,1237662225666932926,1237662225666932926
1237662225129996474,u,1237662225129996724,1237662225129996724
1237662224593191029,gr,1237662224593191029,1237662224593191029
1237664669508305084,i,1237664669508305084,1237664669508305084
1237662224593387650,i,1237662224593387650,1237662224593387650
1237662225130258505,r,1237662225130258505,1237662225130258506
1237662225130258558,ri,1237662225130258558,1237662225130258558
1237664877806813319,g,1237664877806813319,1237664877806813319
1237665442055651432,gr,1237665442055651432,1237665442055651433
1237667259358117941,i,1237667259358117940,1237667259358117941
1237665442592653382,u,1237665442592653382,1237665442592653382
1237665442592784507,g,1237665442592784507,1237665442592784507
1237665442056044738,i,1237665442056044738,1237665442056044738
1237667259358249057,u,1237667259358249057,1237667259358249057
1237665442592850005,gri,1237665442592850005,1237665442592850005
1237665443129720980,u,1237665443129720980,1237665443129720980
1237665443129786440,i,1237665443129786440,1237665443129786440
1237667259358314566,ri,1237667259358314566,1237667259358314566
1237665442592981127,gr,1237665442592981127,1237665442592981127
1237665429167145128,i,1237665429167145128,1237665429167145133
1237667259358380208,r,1237667259358380208,1237667259358380209
1237667259358445789,i,1237667259358445789,1237667259358445789
1237665443129852057,i,1237665443129852057,1237665443129852059
1237665428630339804,r,1237665428630339804,1237665428630339804
1237665329310466073,gi,1237665329310466073,1237665329310466074
1237662337331495249,i,1237662337331495251,1237662337331495249
1237662337331429582,i,1237662337331429581,1237662337331429582
1237661465453658464,r,1237661465453658464,1237661465453658500
1237661465453658462,r,1237661465453658462,1237661465453658491
1237661949173432444,i,1237661949173432444,1237661949173432444
1237661949173366871,i,1237661949173366871,1237661949173366871
1237661949173432399,i,1237661949173432616,1237661949173432399
1237661949173432451,r,1237661949173432450,1237661949173432451
1237661811193610717,r,1237661811193610717,1237661811193610717
1237661948636496025,gri,1237661948636496025,1237661948636496025
1237661811730481250,r,1237661811730481250,1237661811730481250
1237661812804223174,ri,1237661812804223174,1237661812804223174
1237661949710237705,ri,1237661949710237705,1237661949710237705
1237661812804092006,i,1237661812804092006,1237661812804092006
1237661812267221040,u,1237661812267221040,1237661812267221068
1237661948636233735,gri,1237661948636233735,1237661948636233737
1237661811730284701,ri,1237661811730284701,1237661811730284702
1237661949172908207,i,1237661949172908208,1237661949172908208
1237661951320588304,i,1237661951320588304,1237661951320588309
1237661068181766419,i,1237661068181766419,1237661068181766419
1237661813340897389,ri,1237661813340897389,1237661813340897389
1237661812803961014,i,1237661812803961014,1237661812803961014
1237661068181831718,g,1237661068181831718,1237661068181831718
1237661813877833828,gri,1237661813877833828,1237661813877833828
1237661813878030384,i,1237661813878031001,1237661813878031001
1237657612877627479,r,1237657612877627479,1237657612877627480
1237657610730864781,r,1237657610730864781,1237657610730864781
1237658607144468700,ri,1237658607144468700,1237658607144468700
1237658607144599723,ri,1237658607144599723,1237658607144599722
1237661352170488384,i,1237661352170488384,1237661352170488385
1237657610730537112,i,1237657610730537112,1237657610730537112
1237661352170553455,r,1237661352170553455,1237661352170553456
1237657610730406047,i,1237657610730406047,1237657610730406048
1237661352170356843,u,1237661352170356843,1237661352170356843
1237658609291821198,g,1237658609291821198,1237658609291821198
1237661351633485958,gri,1237661351633485958,1237661351633485959
1237657591933829308,ugri,1237657591933829308,1237657591933829308
1237661351633485985,g,1237661351633485985,1237661351633485985
1237657610730078273,i,1237657610730078498,1237657610730078273
1237661385998205140,g,1237661385998205140,1237661385998205144
1237661385998139597,i,1237661385998139597,1237661385998139597
