objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237665428640760034,229.933496813507,22.134063244641,NO_PEAK,"[]",DOUBLE,"[(50, 50)(45, 42)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237665428640694438,229.741622317092,22.2027227543696,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(58, 43)]",DOUBLE,"[(50, 50)(58, 44)]"
1237665441529790523,229.666785138018,22.0875545222605,DOUBLE,"[(50, 49)(42, 43)]",DOUBLE,"[(50, 50)(42, 43)]",DOUBLE,"[(50, 50)(42, 43)]",DOUBLE,"[(42, 42)(49, 49)]"
1237665428640694387,229.689005091999,22.1491301159218,SINGLE,"[(49, 38)]",DOUBLE,"[(49, 38)(50, 49)]",DOUBLE,"[(50, 50)(49, 38)]",DOUBLE,"[(50, 50)(49, 39)]"
1237665429177631054,230.070439618998,22.4848219889107,NO_PEAK,"[]",DOUBLE,"[(56, 58)(50, 50)]",DOUBLE,"[(57, 59)(50, 50)]",NO_PEAK,"[]"
1237665442066792559,230.066713931694,22.3654189773177,SINGLE,"[(43, 62)]",NO_PEAK,"[]",DOUBLE,"[(43, 62)(50, 50)]",DOUBLE,"[(43, 62)(44, 75)]"
1237665442066792761,230.078226375242,22.2917562737362,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(73, 51)]",DOUBLE,"[(50, 50)(73, 50)]"
1237665429177368792,229.48125276355,22.6199156602105,NO_PEAK,"[]",DOUBLE,"[(56, 43)(50, 50)]",DOUBLE,"[(50, 50)(56, 43)]",DOUBLE,"[(50, 50)(56, 43)]"
1237665428103692415,229.243418402956,21.8665504853713,NO_PEAK,"[]",SINGLE,"[(51, 50)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(33, 51)]"
1237665441529659680,229.270104255171,22.2329936749661,NO_PEAK,"[]",SINGLE,"[(56, 45)]",DOUBLE,"[(50, 50)(55, 45)]",DOUBLE,"[(56, 45)(51, 50)]"
1237665441529659633,229.379056436209,22.1815902396789,SINGLE,"[(17, 23)]",DOUBLE,"[(50, 50)(59, 41)]",DOUBLE,"[(50, 50)(59, 40)]",DOUBLE,"[(50, 50)(41, 60)]"
1237665428640432445,229.202362586585,22.2658746720505,NO_PEAK,"[]",SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(59, 36)]"
1237662225666409032,151.468074601957,35.4644073151438,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 49)]",DOUBLE,"[(50, 50)(44, 58)]"
1237661381700944104,152.145802712605,36.328704414202,DOUBLE,"[(33, 63)(56, 49)]",DOUBLE,"[(50, 50)(32, 62)]",DOUBLE,"[(50, 50)(32, 63)]",DOUBLE,"[(49, 50)(32, 62)]"
1237664669507911849,152.151157701571,35.9047495430125,NO_PEAK,"[]",DOUBLE,"[(50, 50)(45, 52)]",SINGLE,"[(50, 50)]",SINGLE,"[(51, 50)]"
1237664669507911853,152.106057705288,36.022380003162,NO_PEAK,"[]",DOUBLE,"[(53, 58)(49, 50)]",DOUBLE,"[(53, 58)(50, 50)]",DOUBLE,"[(50, 50)(53, 59)]"
1237662225666474081,151.562720277558,35.5930160945301,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(52, 59)]",DOUBLE,"[(50, 50)(52, 59)]"
1237662225666539589,151.729020338369,35.6415535017744,NO_PEAK,"[]",SINGLE,"[(31, 39)]",DOUBLE,"[(31, 39)(50, 50)]",DOUBLE,"[(32, 39)(50, 50)]"
1237662225129603111,151.805248854078,35.2711747710385,NO_PEAK,"[]",SINGLE,"[(50, 49)]",DOUBLE,"[(66, 22)(49, 50)]",DOUBLE,"[(66, 24)(51, 50)]"
1237661381701074999,152.521284442927,36.415302379827,NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(59, 37)]"
1237664669507977424,152.368433251053,35.930726201019,NO_PEAK,"[]",DOUBLE,"[(51, 3)(61, 1)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237664668434235526,152.632632842828,35.2386000509104,NO_PEAK,"[]",DOUBLE,"[(52, 51)(55, 65)]",DOUBLE,"[(50, 50)(55, 64)]",NO_PEAK,"[]"
1237664668971106552,152.465384328683,35.678556456547,NO_PEAK,"[]",DOUBLE,"[(49, 50)(61, 25)]",DOUBLE,"[(50, 50)(40, 67)]",DOUBLE,"[(50, 50)(41, 65)]"
1237662225666932750,152.793579818714,35.8770147241871,NO_PEAK,"[]",DOUBLE,"[(49, 50)(38, 39)]",DOUBLE,"[(50, 50)(39, 40)]",DOUBLE,"[(50, 50)(38, 40)]"
1237662225666932926,152.912939063013,35.9084964515779,NO_PEAK,"[]",DOUBLE,"[(50, 50)(42, 51)]",SINGLE,"[(50, 49)]",DOUBLE,"[(49, 49)(42, 50)]"
1237662225129996474,152.787442340333,35.5777731333685,DOUBLE,"[(26, 12)(22, 16)]",SINGLE,"[(50, 51)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237662224593191029,153.061731749427,35.227943038014,NO_PEAK,"[]",DOUBLE,"[(50, 50)(54, 44)]",DOUBLE,"[(50, 50)(54, 44)]",SINGLE,"[(50, 49)]"
1237664669508305084,153.125785971164,36.2704608451535,NO_PEAK,"[]",SINGLE,"[(38, 52)]",SINGLE,"[(38, 52)]",DOUBLE,"[(50, 50)(38, 53)]"
