objid,ra,dec
1237666300019540800,52.2473093358499,-0.525603790442119
1237666302168596771,55.7785389738945,1.07489830168358
1237660239776908124,50.2038060960692,-0.711084713498003
1237666301628514345,48.4503484279119,0.704537205410845
1237666300554707327,48.2157566781491,-0.00262798246917857
1237663237667423037,55.2101928591891,-0.768223534172816
1237666299483980024,55.2109008436139,-0.928665187424559
1237666299483980018,55.2117461395727,-0.930388887233112
1237666301628580947,48.657159522666,0.804966728291909
1237666300555034938,48.9678899088916,-0.0758771705866028
1237666300555034947,48.9684560239449,-0.0776820431885082
1237660241386930900,48.9695242176027,0.482465807917024
1237666302166172127,50.2048631252608,1.18540582468312
1237666301629301262,50.2049496772044,0.816063169661404
1237660239776908362,50.2055825889905,-0.710302998856598
1237666302166172126,50.2062924778737,1.18658830626064
1237666300019540799,52.2486991316756,-0.526602140522257
1237666301091578256,48.2164809631494,0.259725554181713
1237666300017312459,47.1153329857322,-0.573499935483329
1237666301628580950,48.6590151630074,0.805377591204893
1237663783144981600,48.6607463008625,-0.802064484457675
1237663784218722630,48.6611634725768,0.117584103289714
1237663783144980997,48.6626270271376,-0.801677332000017
1237666300018950477,50.8400050695495,-0.58437827062473
1237666300018950474,50.840950960327,-0.5827312506801
1237663238203310923,52.8430730709748,-0.204024560283657
1237666302166041066,50.0087095155166,1.19231178266208
1237666299479655312,45.2850418904802,-0.883571830784201
1237666299479655129,45.2858412441669,-0.882050332399189
1237666300017312458,47.1162500929048,-0.571803021766268
1237666300554183367,47.1191157733954,-0.0609223865960302
1237666300554183369,47.120276269766,-0.0596838634932576
1237660241386931202,48.9713291970916,0.482375183477169
1237660240313254219,48.9730192860634,-0.40647010766046
1237666299480966202,48.2240672800996,-0.905548428731686
1237666299480965659,48.2241768982494,-0.907398006678975
1237663239278100769,55.2160982234954,0.46294059009038
1237657586029495303,52.8447138801098,-0.203378694771176
1237660240313778711,50.2089043995428,-0.291523855698621
1237660240313778712,50.2103679753847,-0.292736212418643
1237663784218722631,48.6629712492846,0.117773365833359
1237666302166106423,50.0103507314836,1.19283224971806
1237666300554314287,47.3487587723789,-0.0768940036097539
1237666300554314286,47.3490619602902,-0.0785500759946347
1237660241923015287,47.1210976938429,0.973026721908439
1237660241923015288,47.1227482185823,0.973980555851278
1237666300553397174,45.288445643149,-0.0507577361658596
1237666300553397173,45.2885773711878,-0.0490332624407081
1237660240313254218,48.9747476987882,-0.405643248308731
1237663239278100770,55.2176288333645,0.462247070886875
1237666301092955090,51.5013473671159,0.371397344047287
1237666301092954768,51.5017163827612,0.369683663179959
1237666300556084134,51.5027932420707,-0.0211388810176569
1237666300556084133,51.5044945795458,-0.0216806892533163
1237666299479785798,45.6208885433131,-0.854560005146515
1237660239777300966,51.1041263999028,-0.635526804706533
1237660239777300967,51.1056446442931,-0.634695562420857
1237666301628908602,49.3527627603989,0.755367335492909
1237666301628908140,49.3546155304566,0.755146594225814
1237663784218133401,47.3547378670153,0.0714319718309298
1237666301091054728,47.1242355813701,0.399852860994573
1237666301091054729,47.1249474272448,0.398288780186758
1237666300017312502,47.126792483727,-0.478249218823131
1237666302165123463,47.7935699153389,1.0925440811141
1237666302165123462,47.7950692988137,1.09178961411033
1237666301093544642,52.8488287014139,0.263380738388551
1237666301093544641,52.8499330067306,0.2646391035998
1237663784218133010,47.3584972106604,0.195726676141684
1237663784218133009,47.3595467191238,0.197068503495502
1237678437018567622,44.7541269072909,1.00702361868365
1237660339632865813,57.6798262250243,0.270303809520612
1237660339632865814,57.6816324324489,0.270462718390726
1237663237130617414,55.2255562571568,-1.05408273783485
1237666301629498381,50.6555191172987,0.680852920785337
1237666301629497804,50.6555825759076,0.678910000605643
1237666301629497803,50.6572465567198,0.67952929759178
1237666299480965967,48.2347952585995,-0.886200655078916
1237666299480965687,48.2352948311957,-0.884341285799438
1237660241387652210,50.4803772880374,0.49003059754874
1237660241387651961,50.4821875742466,0.490233988045516
1237660241386537453,47.9942988201703,0.552806165176541
1237666300017312905,47.1283848798345,-0.477181106065388
1237666300019147333,51.2501034425977,-0.507199467787757
1237663237130617417,55.2273373339933,-1.05418297555395
1237666301091971442,49.1256523625428,0.352199632229749
1237666301091971907,49.1271704135633,0.351289434171376
1237663238740443738,53.4275106936506,0.0507509447260058
1237663238740443739,53.4292744846512,0.0512801085403013
1237660240312599221,47.5987801318278,-0.269668447810571
1237660240312599227,47.6006451885814,-0.27008560416622
1237666300017508734,47.6016791414485,-0.584431305559075
1237666300017509618,47.6026088764933,-0.582814756816395
1237663239278297980,55.794436595045,0.553483699352308
1237663239278297979,55.7953068886837,0.554999100491723
1237663238204556251,55.7958235748266,-0.372630164832543
1237663238204556263,55.7974646633564,-0.370989716800807
1237663238204556252,55.7974924889834,-0.37342230375909
1237660240312992388,48.4741959148084,-0.374737717179189
1237660240312992389,48.4754565108479,-0.37345404560629
1237660240313516492,49.5887835572548,-0.305671829654636
1237660241386537452,47.9959772182516,0.553085333376703
1237663783144653859,47.9985210316245,-0.728424820581483
1237666301629956763,51.7758453981241,0.766568269225549
1237660241925505929,52.8612303543097,1.01445100871272
1237660241925505928,52.8624396232573,1.0132738515657
1237666300554510773,47.8033276872011,-0.0367082493748844
1237666300554510772,47.8035814603593,-0.0385214876474482
1237666302166303696,50.4899065474995,1.05083579239137
1237666302166303470,50.4913138937174,1.04970935905461
1237660024529027648,57.688336002558,-1.25629093193179
1237660024529027647,57.6885288590178,-1.25799039561708
1237678437018960245,45.622655302054,1.05071238463038
1237666299479785787,45.6227436849132,-0.8548304733696
1237678437018960723,45.6241995501165,1.04954462795387
1237666301092627026,50.6678653128095,0.228411366480084
1237666301092627024,50.6686408565898,0.226800899159269
1237666300555493906,50.0265142279554,-0.0812238349812792
1237666300555493905,50.0278798743877,-0.0822089449448306
1237666300017705279,48.0000795786458,-0.584448335188295
1237663783144653861,48.0002282576864,-0.729076310282348
1237666300017705277,48.0011414801088,-0.583008768166518
1237645942905438525,57.0136570780455,0.0693325259958899
1237645942905438526,57.015356179116,0.0688846611263541
1237666301629956765,51.7776242462002,0.767059869224123
1237666301094855380,55.7982698844788,0.39766688316165
1237666301094855379,55.7983609611662,0.396002069286561
1237666300021113540,55.801417845704,-0.489521748361916
1237660240313516493,49.5904132196495,-0.305185716706707
1237657586030543680,55.2380983274016,-0.17661369511421
1237666300021375602,56.3754843075749,-0.627065243111607
1237666300021375601,56.3772929205275,-0.627260678584642
1237663238739132538,50.4965251119698,0.198866402292447
1237660240313123103,48.6847541693525,-0.312467858915251
1237660240313123110,48.6860680141152,-0.311189907910147
1237666300555822151,50.8735101047795,-0.076477015997586
1237666300019868020,52.865316283866,-0.541953692401914
1237666300019868019,52.8655765476079,-0.543663331254719
1237666300021113541,55.8022625063022,-0.487959667654165
1237660241388110142,51.5189523839279,0.489454229121898
1237660241388110143,51.5189996299354,0.487674317098433
1237660240314369206,51.5195581137973,-0.291026347095707
1237660240314369025,51.5207213632573,-0.289485650574597
1237663783144653081,48.006158158932,-0.672178596838511
1237663783144653080,48.0066687907637,-0.673782788179481
1237660240314434196,51.7829518662991,-0.257340247688309
1237660240314434209,51.7834232846704,-0.259201672453728
1237660240314434206,51.7842669783803,-0.27383731024066
1237657586030543682,55.2384240976988,-0.174827174808635
1237663239278887607,57.0208238191527,0.499498008075958
1237663239278887606,57.0221976471844,0.49844334077583
1237666301628056410,47.3776349163408,0.76992158608851
1237666301628056597,47.3778878661425,0.768164912362845
1237666301092430573,50.2338674832929,0.318811044996958
1237666301092430571,50.2354948686442,0.318297729212595
1237666300556018205,51.2703854391622,-0.197209672235168
1237666300556018206,51.2709409492637,-0.198872149567493
1237666300555821983,50.8743059614216,-0.0749413552988269
1237660024523588026,45.311521984243,-1.056974230167
1237660024523588291,45.3124685911958,-1.058570626371
1237666300017509271,47.611736982128,-0.555732697586558
1237666300017509270,47.6130240378851,-0.554481698133672
1237666300021113208,55.808032426889,-0.49384515753825
1237666300021113210,55.8099212827464,-0.494139225138802
1237660240314434205,51.7859653173209,-0.273034696964312
1237660240314368287,51.5256675354597,-0.332841842094524
