objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237662195597181214,175.363763320901,42.8261567103901,SINGLE,"[(66, 22)]",DOUBLE,"[(1, 3)(5, 3)]",SINGLE,"[(1, 3)]",NO_PEAK,"[]"
1237662224623665270,236.490197679565,27.1862712835611,SINGLE,"[(56, 32)]",SINGLE,"[(50, 50)]",DOUBLE,"[(55, 32)(50, 50)]",NO_PEAK,"[]"
1237662339474719111,237.236949746268,28.2248470324559,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(60, 47)]",SINGLE,"[(50, 50)]"
1237662663215546653,236.896188857706,27.8073168085496,NO_PEAK,"[]",SINGLE,"[(38, 21)]",SINGLE,"[(38, 22)]",DOUBLE,"[(50, 50)(38, 22)]"
1237662225160929458,237.559273618212,27.2611336120456,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(44, 61)]"
1237662662678937698,237.20274533561,27.197143366205,NO_PEAK,"[]",SINGLE,"[(49, 42)]",DOUBLE,"[(49, 42)(50, 50)]",DOUBLE,"[(48, 41)(50, 49)]"
1237662339474850084,237.470972362221,27.9664177066331,NO_PEAK,"[]",DOUBLE,"[(50, 50)(61, 47)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237662305125466328,238.098939880321,27.4499257686782,NO_PEAK,"[]",SINGLE,"[(51, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(39, 33)]"
1237662305125466249,238.135958805067,27.4175626952122,NO_PEAK,"[]",DOUBLE,"[(50, 50)(44, 55)]",DOUBLE,"[(50, 49)(58, 34)]",DOUBLE,"[(50, 50)(59, 35)]"
1237662305125531949,238.235578712987,27.3065644997613,DOUBLE,"[(55, 49)(50, 49)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237662225698062592,238.309661695847,27.1725911227297,NO_PEAK,"[]",DOUBLE,"[(51, 51)(60, 50)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(59, 49)]"
1237662339475308891,238.500778751989,27.4451401340938,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 49)(37, 38)]"
1237662663216202196,238.354160560063,27.0237058796176,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(42, 60)]",DOUBLE,"[(50, 50)(42, 61)]"
1237662305125597655,238.37515043807,27.1978298807542,SINGLE,"[(45, 40)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(58, 38)]",NO_PEAK,"[]"
1237662305125335412,237.793524096641,27.5035301003239,NO_PEAK,"[]",SINGLE,"[(50, 51)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(51, 68)]"
1237662339475112357,238.076168986277,27.7599114460681,NO_PEAK,"[]",SINGLE,"[(48, 42)]",DOUBLE,"[(50, 50)(48, 42)]",DOUBLE,"[(50, 50)(48, 42)]"
1237663278466269338,3.70124765296424,0.946924600029741,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(51, 59)]"
1237663278466335208,3.87150358701032,0.895990003607156,NO_PEAK,"[]",SINGLE,"[(8, 39)]",DOUBLE,"[(51, 51)(52, 47)]",NO_PEAK,"[]"
1237657191444119972,4.6061676513437,0.32199405572948,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(45, 55)]",SINGLE,"[(39, 28)]"
1237663784199258358,4.281279078994,0.198056036228548,NO_PEAK,"[]",DOUBLE,"[(54, 46)(53, 50)]",SINGLE,"[(50, 49)]",NO_PEAK,"[]"
1237663278466597120,4.50799362426591,1.02857536187607,NO_PEAK,"[]",DOUBLE,"[(50, 52)(44, 47)]",SINGLE,"[(50, 50)]",SINGLE,"[(49, 49)]"
1237661949737632050,231.17319700482,8.66116023640591,NO_PEAK,"[]",DOUBLE,"[(50, 50)(48, 40)]",SINGLE,"[(10, 28)]",SINGLE,"[(11, 28)]"
1237662199358816495,231.085631546192,8.91249435542786,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(61, 56)]",DOUBLE,"[(50, 50)(61, 57)]"
1237662199895818584,231.523176710987,9.20416008425232,DOUBLE,"[(1, 61)(18, 57)]",NO_PEAK,"[]",SINGLE,"[(22, 33)]",SINGLE,"[(22, 34)]"
1237662199358947423,231.422447598341,8.71869842298796,NO_PEAK,"[]",DOUBLE,"[(49, 50)(48, 42)]",DOUBLE,"[(50, 50)(48, 42)]",DOUBLE,"[(50, 50)(48, 42)]"
1237662199358881911,231.265044420752,8.71854488630971,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(27, 57)]",DOUBLE,"[(50, 50)(28, 57)]"
1237662635834933567,231.592455982452,9.39642815665972,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(62, 45)]",DOUBLE,"[(50, 50)(61, 45)]"
1237662533821923557,234.019982716395,9.73609669662655,DOUBLE,"[(50, 50)(53, 69)]",DOUBLE,"[(50, 50)(54, 69)]",DOUBLE,"[(50, 50)(54, 68)]",DOUBLE,"[(50, 50)(55, 69)]"
1237662636909658623,233.999116772846,9.84069709162007,NO_PEAK,"[]",DOUBLE,"[(50, 51)(45, 40)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 51)]"
1237662636372787588,233.949749734065,9.54108838168724,NO_PEAK,"[]",DOUBLE,"[(50, 50)(59, 52)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(59, 52)]"
