objid,bands,pid1,pid2
1237657071162491330,i,1237657071162491330,1237657071162491331
1237678617433407789,i,1237678617433407789,1237678617433407789
1237666408458092996,u,1237666408458092982,1237666408458092982
1237663784750022963,r,1237663784750022963,1237663784750022962
1237663784750088528,i,1237663784750088528,1237663784750088529
1237663444906148169,ri,1237663444906148169,1237663444906148169
1237678617411190871,gr,1237678617411190871,1237678617411190872
1237678617411256356,gri,1237678617411256356,1237678617411256356
1237660027181531168,i,1237660027181531168,1237660027181531168
1237678617411190985,gri,1237678617411190985,1237678617411190985
1237663480337662241,ri,1237663480337662241,1237663480337662241
1237663444906410160,ri,1237663444906410160,1237663444906410161
1237663277921337426,r,1237663277921337426,1237663277921337441
1237666408436072506,ri,1237666408436072506,1237666408436072568
1237678617411453009,i,1237678617411453009,1237678617411453010
1237663277921534557,i,1237663277921534557,1237663277921534558
1237678617411649564,gr,1237678617411649563,1237678617411649564
1237663278458470647,i,1237663278458470647,1237663278458470647
1237663277921796341,i,1237663277921796341,1237663277921796345
1237666408436596926,gr,1237666408436596926,1237666408436596928
1237663783118504121,gri,1237663783118504120,1237663783118504121
1237666407900512348,g,1237666407900512348,1237666407900512349
1237663275775033598,ri,1237663275775033598,1237663275775033598
1237653010820628754,gri,1237653010820628754,1237653010820628756
1237666407900381255,g,1237666407900381255,1237666407900381255
1237666407900446970,ri,1237666407900446970,1237666407900446970
1237663275774836947,u,1237663275774836947,1237663275774836947
1237670955712774309,gri,1237670955712774309,1237670955712774309
1237670956249645218,ri,1237670956249645218,1237670956249645220
1237652616740405339,ri,1237652616740405339,1237652616740405339
1237652616740339828,ri,1237652616740339828,1237652616740339827
1237652899682975863,u,1237652899682975864,1237652899682975864
1237652947460620404,r,1237652947460620404,1237652947460620404
1237652899682844747,i,1237652899682844747,1237652899682844750
1237652946923684023,g,1237652946923684023,1237652946923684022
1237652946923618399,u,1237652899682975832,1237652899682975832
1237652899145842816,gr,1237652899145842816,1237652899145842816
1237652899145973828,ri,1237652899145973828,1237652899145973828
1237652946386550809,gri,1237652946386550809,1237652946386550809
1237652946923422098,r,1237652946923422098,1237652946923422098
1237652946923487407,g,1237652946923487407,1237652946923487407
1237652899682713653,i,1237652899682713653,1237652899682713653
1237652946923356305,gr,1237652946923356305,1237652946923356306
1237652900219584622,i,1237652900219584827,1237652900219584827
1237652946923225675,u,1237652946923225675,1237652946923225660
1237652899682582639,r,1237652899682582654,1237652899682582654
1237652900219322531,i,1237652900219322531,1237652900219322531
1237652899145580652,g,1237652899145580652,1237652899145580652
1237650370487976045,gri,1237650370487976045,1237650370487976045
1237650760785723530,g,1237650760785723530,1237650760785723530
1237650760785789065,gri,1237650760785789069,1237650760785789065
1237650370487910512,g,1237650370487910512,1237650370487910512
1237650760785920178,i,1237650760785920178,1237650760785920178
1237650370487910649,g,1237650370487910649,1237650370487910649
1237650369950974697,i,1237650369950974303,1237650369950974303
1237650370487845013,r,1237650370487845013,1237650370487845013
1237650370487713969,i,1237650370487713969,1237650370487713969
1237650761322594460,g,1237650761322594460,1237650761322594464
1237650760785658021,g,1237650760785658021,1237650760785658021
1237650761322529006,r,1237650761322529006,1237650761322529006
1237671264421609660,r,1237671264421609660,1237671264421609660
1237671264421675233,g,1237671264421675233,1237671264421675235
1237671762637488353,gri,1237671762637488352,1237671762637488353
1237671762637619330,i,1237671762637619330,1237671762637619331
1237671264958218362,ri,1237671264958218362,1237671264958218362
1237671264958349432,ugri,1237671264958349430,1237671264958349432
1237671264958284066,gri,1237671264958284066,1237671264958284066
1237671264958218374,g,1237671264958218374,1237671264958218374
1237651736285610088,ri,1237651736285610088,1237651736285610091
1237654030861074545,r,1237654030861074545,1237654030861074546
1237651754002153697,r,1237651754002153697,1237651754002153697
1237651755076092109,r,1237651755076092109,1237651755076092109
1237651755076026585,gri,1237651755076026585,1237651755076026584
1237654030324203660,u,1237654030324203660,1237654030324203660
1237651754002284722,g,1237651754002284722,1237651754002284722
1237654030324400331,i,1237654030324400331,1237654030324400351
1237654029787594866,gi,1237654029787594866,1237654029787594866
1237651752929591371,i,1237651752929591371,1237651752929591387
1237654028714574192,i,1237654028714574192,1237654028714574193
1237654028714573876,i,1237654028714573876,1237654028714573876
1237654029251379293,gi,1237654029251379293,1237654029251379294
1237651752929329273,gri,1237651752929329273,1237651752929329272
1237654029251248220,g,1237654029251248220,1237654029251248224
1237654029788250370,g,1237654029788250370,1237654029788250370
1237654028714377369,g,1237654028714377371,1237654028714377371
1237654029251182804,gri,1237654029251182804,1237654029251182804
1237651753466134914,g,1237651753466134914,1237651753466134914
1237654029251051552,r,1237654029251051551,1237654029251051552
1237651753466003569,i,1237651753466003569,1237651753466003571
1237651753466003518,g,1237651753466003518,1237651753466003519
1237653653451899072,ri,1237653653451899542,1237653653451899073
1237653652915028055,ri,1237653652915028055,1237653652915028055
1237653652378091627,g,1237653652378091627,1237653652378091629
1237649921113325621,i,1237649921113325625,1237649921113325620
1237649920576323722,ri,1237649920576323722,1237649920576323723
1237649920039518458,gri,1237649920039518457,1237649920039518458
1237653652378353908,r,1237653652378353908,1237653652378353908
1237649920039649412,ri,1237649920039649412,1237649920039649413
1237649920039714917,ri,1237649920039714917,1237649920039714917
1237649920576586231,i,1237649920576586231,1237649920576586232
1237653653452096090,i,1237653653452096090,1237653653452096090
1237653652915355861,ri,1237653652915355861,1237653652915355862
1237651192433017179,i,1237651192433017179,1237651192433017179
1237651192432951341,i,1237651192432951340,1237651192432951341
1237651192432951383,gr,1237651192432951383,1237651192432951383
1237651252023853371,i,1237651252023853371,1237651252023853375
1237651191895818461,gr,1237651191895818461,1237651191895818461
1237651191895818599,i,1237651191895818600,1237651191895818599
1237651191896146065,gr,1237651191896146065,1237651191896146065
1237651192433017088,gri,1237651192433017088,1237651192433017088
1237651251486982321,ri,1237651251486982322,1237651251486982322
1237651251487047963,r,1237651251487047963,1237651251487047964
1237651191896211627,i,1237651191896211627,1237651191896211627
1237651191896211649,ri,1237651191896211649,1237651191896211649
1237651191896080568,gr,1237651191896080568,1237651191896080569
1237651191896080689,i,1237651191896080689,1237651191896080689
1237651251487113254,ri,1237651251487113253,1237651251487113254
1237651251487047912,i,1237651251487047912,1237651251487047924
1237651251486982387,r,1237651251486982387,1237651251486982387
1237651251487179275,i,1237651251487179275,1237651251487179276
1237662500004626560,i,1237662500004626560,1237662500004626560
1237662301905879179,i,1237662301905879179,1237662301905879179
1237662300831482074,i,1237662300831482074,1237662300831482076
1237662499467559221,r,1237662499467559221,1237662499467559221
1237662498930557098,gri,1237662498930557098,1237662498930557098
1237662498930622723,ri,1237662498930622723,1237662498930622723
1237662498930819181,r,1237662498930819181,1237662498930819181
1237662498930426084,i,1237662498930426084,1237662498930426085
1237662300831416561,u,1237662300831416561,1237662300831416561
1237662300831482017,i,1237662300831482017,1237662300831482017
1237662498930295139,i,1237662498930295139,1237662498930295140
1237662302979031305,ugri,1237662302979031303,1237662302979031305
1237662302979031066,ri,1237662302979031066,1237662302979031069
1237662500540973296,g,1237662500540973296,1237662500540973296
1237662301905223951,g,1237662301905223951,1237662301905223951
1237662499467165886,g,1237662499467165886,1237662499467165886
1237662301905354792,gri,1237662301905354791,1237662301905354792
1237662499467231320,i,1237662499467231320,1237662499467231324
1237661957762252901,u,1237661957762252901,1237661957762252901
1237662300824862868,ri,1237662300824862868,1237662300824862870
1237661957225513049,i,1237661957225513053,1237661957225513049
1237662300824666271,g,1237662300824666271,1237662300824666271
1237661957761859678,ug,1237661957761859678,1237661957761859681
1237661957761859704,u,1237661957761859704,1237661957761859704
1237662302435082603,i,1237662302435082603,1237662302435082604
1237662302435082376,r,1237662302435082376,1237662302435082403
1237662302972018798,ri,1237662302972018792,1237662302972018792
1237662302435082716,g,1237662302435082716,1237662302435082716
1237661958835601665,gri,1237661958835601664,1237661958835601665
1237661959909474611,i,1237661959909474611,1237661959909474611
1237661959372603584,i,1237661959372603790,1237661959372603790
1237661958835732655,gr,1237661958835732655,1237661958835732658
1237662301898342547,g,1237662301898342547,1237662301898342547
1237662303508955274,r,1237662303508955274,1237662303508955274
1237662301898408142,u,1237662301898408142,1237662301898408142
1237661124538794206,i,1237661124538794206,1237661124538794206
1237661085884154266,gri,1237661085884154272,1237661085884154266
1237661124539252910,i,1237661124539252909,1237661124539252910
1237661085884088538,u,1237661085884088538,1237661085884088538
1237661085884088540,ug,1237661085884088540,1237661085884088540
1237664094508548310,ri,1237664094508548310,1237664094508548310
1237661086420828209,r,1237661086420828212,1237661086420828209
1237661125075665050,g,1237661125075665050,1237661125075665050
1237661086957568341,ri,1237661086957568341,1237661086957568342
1237661086957568283,i,1237661086957568283,1237661086957568283
1237661125075534003,u,1237661125075534003,1237661125075534003
1237664094508417442,i,1237664094508417765,1237664094508417444
1237661125075468467,gi,1237661125075468466,1237661125075468467
1237661086420435054,g,1237661086420435053,1237661086420435053
