objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237668297133654666,193.000041558778,19.0536089993938,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(32, 54)]",DOUBLE,"[(33, 54)(28, 51)]"
1237667550883348554,168.200677485305,24.3086384423398,NO_PEAK,"[]",DOUBLE,"[(50, 50)(57, 43)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237667911660273823,168.153293730591,24.2477114145176,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(51, 50)(62, 43)]",SINGLE,"[(50, 50)]"
1237667550346608940,168.556270763234,23.9788448261546,NO_PEAK,"[]",DOUBLE,"[(50, 50)(55, 41)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(55, 41)]"
1237668292835737708,168.270570850179,18.567192808012,SINGLE,"[(50, 50)]",SINGLE,"[(50, 49)]",DOUBLE,"[(50, 50)(49, 45)]",DOUBLE,"[(49, 45)(50, 50)]"
1237668293372543224,168.123451293976,18.8039280119488,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 49)(37, 55)]",DOUBLE,"[(38, 55)(50, 50)]"
1237668293372543028,168.139296352298,18.8604092141675,NO_PEAK,"[]",DOUBLE,"[(50, 51)(57, 73)]",DOUBLE,"[(51, 50)(44, 38)]",SINGLE,"[(50, 51)]"
1237668293372543796,168.167086397786,18.8306370773393,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(62, 45)]"
1237668292835475673,167.704689356527,18.4203048542974,NO_PEAK,"[]",DOUBLE,"[(50, 50)(45, 41)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237668293372346501,167.679624246205,18.8739938033753,DOUBLE,"[(49, 50)(51, 45)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237667915413192948,167.704981930847,18.9969978094729,NO_PEAK,"[]",SINGLE,"[(51, 50)]",SINGLE,"[(51, 49)]",DOUBLE,"[(50, 50)(41, 57)]"
1237668293372477663,167.946035749466,18.8571662577768,NO_PEAK,"[]",DOUBLE,"[(51, 51)(37, 40)]",DOUBLE,"[(51, 50)(37, 39)]",NO_PEAK,"[]"
1237668292298473544,167.406484728761,18.0587253762,NO_PEAK,"[]",DOUBLE,"[(49, 55)(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237668292298473581,167.357370485843,18.0005627138422,NO_PEAK,"[]",DOUBLE,"[(44, 46)(50, 50)]",DOUBLE,"[(50, 50)(44, 46)]",SINGLE,"[(50, 50)]"
1237667914876125372,167.244983228911,18.5642852399423,SINGLE,"[(20, 17)]",DOUBLE,"[(50, 50)(54, 57)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237667914875994607,166.969470692657,18.5124036997988,NO_PEAK,"[]",SINGLE,"[(50, 51)]",DOUBLE,"[(49, 50)(44, 53)]",SINGLE,"[(29, 24)]"
1237668293372149787,167.097251012072,18.8907593971411,SINGLE,"[(40, 50)]",SINGLE,"[(40, 50)]",DOUBLE,"[(39, 50)(50, 50)]",DOUBLE,"[(39, 50)(50, 50)]"
1237668293372149960,167.137663174755,18.79501185025,NO_PEAK,"[]",DOUBLE,"[(50, 49)(59, 55)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(59, 56)]"
