objid,bands,pid1,pid2
1237656494561296999,i,1237656494561296999,1237656494561296999
1237656495098233583,ri,1237656495098233583,1237656495098233583
1237652942622884485,gr,1237652942622884485,1237652942622884485
1237656494024163709,gri,1237656494024163709,1237656494024163709
1237656494561099816,gri,1237656494561099819,1237656494561099816
1237656495097905302,gr,1237656495097905302,1237656495097905301
1237654947838886074,ri,1237654947838886074,1237654947838886080
1237651252047315240,g,1237651252047315240,1237651252047315240
1237668603145618034,ri,1237668603145618034,1237668603145618035
1237651250973573237,i,1237651250973573237,1237651250973573237
1237654399167692949,u,1237654399167692949,1237654399167692949
1237651251510509775,u,1237651251510509775,1237651251510509775
1237654400241369319,u,1237654400241369319,1237654400241369319
1237662685753639092,i,1237662685753639091,1237662685753639092
1237662685753704886,i,1237662685753704886,1237662685753704887
1237664294761792550,u,1237664294761792017,1237664294761792022
1237664294761988877,u,1237664294761988347,1237664294761988347
1237662696492040683,i,1237662696492040682,1237662696492040682
1237662697565716700,i,1237662697565716699,1237662697565716700
1237662697029173345,gri,1237662697029174005,1237662697029173345
1237664854182330769,i,1237664854182330765,1237664854182330771
1237662697029239156,i,1237662697029239156,1237662697029239156
1237665547823546696,r,1237665547823546696,1237665547823546696
1237665547823481527,i,1237665547823481527,1237665547823481527
1237665530646036824,i,1237665530646036824,1237665530646036824
1237665531182973264,i,1237665531182973264,1237665531182973264
1237665548897353904,i,1237665548897353905,1237665548897353905
1237665531719975942,i,1237665531719975473,1237665531719975473
1237665532793848123,i,1237665532793848123,1237665532793848123
1237651495220412444,ri,1237651495220412444,1237651495220412444
1237663547437351488,i,1237663547437350959,1237663547437350959
1237663547437416658,i,1237663547437416657,1237663547437416658
1237648704591233768,ri,1237648704591233217,1237648704591233096
1237648722320359598,ri,1237648722320359598,1237648722320359598
1237651735236116716,ri,1237651735236116715,1237651735236116716
1237665565003940163,gr,1237665565003940163,1237665565003940167
1237667736138940665,u,1237667736138940665,1237667736138940665
1237668335783117113,g,1237668335783117117,1237668335783117113
1237665565540745474,i,1237665565540745475,1237665565540745474
1237665566077747472,i,1237665566077747472,1237668336856924280
1237674601603793029,ri,1237674601603793029,1237674601603793029
1237651752949055817,u,1237651752949055806,1237651752949056394
1237651753485926749,r,1237651753485926749,1237651753485926749
1237674602140205635,i,1237674602140205635,1237674602140205635
1237674602139943215,ri,1237674602139943215,1237674602139943215
1237674602139943018,ri,1237674602139943018,1237674602139943029
1237651736306123471,i,1237651736306123471,1237651736306123471
1237650804272988706,i,1237650804272988706,1237650804272988706
1237650804272857464,r,1237650804272857464,1237650804272857464
1237650803735921078,i,1237650803735921078,1237650803735921078
1237650369937867431,i,1237650369937867431,1237650369937867432
1237650803735920813,i,1237650803735920813,1237650803735920814
1237654897925751095,ri,1237654897925750868,1237654897925750868
1237650371011608878,i,1237650371011608878,1237650371011608878
1237664854190129808,i,1237664854190129808,1237664854190129808
1237662698110451973,ri,1237662698110451974,1237662698110451973
1237662698110386425,ug,1237662698110386425,1237662698110386425
1237664854189867494,i,1237664854189867494,1237664854189867494
1237664853653193205,i,1237664853653193205,1237664853653193205
1237662661605065220,i,1237662661605065220,1237662661605065220
1237668271366602918,ri,1237668271366602918,1237668271366602918
1237668297679372469,g,1237668297679372469,1237668297679372470
1237668270829535506,g,1237668270829535506,1237668270829535506
1237668299289919603,ri,1237668299289919603,1237668299289919603
1237668299289854167,gr,1237668299289854167,1237668299289854167
1237668298752917533,gri,1237668298752917539,1237668298752917533
1237668272440213575,r,1237668272440213575,1237668272440213575
1237668298216177815,gri,1237668298216177815,1237668298216177815
1237668298753114214,i,1237668298753114214,1237668298753114214
1237668298754031797,gri,1237668298754031797,1237668298754031797
1237667733984247967,gr,1237667733984247967,1237667733984247963
1237668272440410323,i,1237668272440410323,1237668272440410324
1237668298753310790,gri,1237668298753310790,1237668298753310790
1237668298216505459,gri,1237668298216505459,1237668298216505492
1237668272440541496,ri,1237668272440541496,1237668272440541496
1237668272440541377,gri,1237668272440541377,1237668272440541377
1237668298753376400,g,1237668298753376400,1237668298753376401
1237665129098379902,i,1237665129098379902,1237665129098379902
1237665103291482523,i,1237665103291482523,1237665103291482523
1237662695960412422,i,1237662695960412422,1237662695960412422
1237664853650571527,i,1237664853650571527,1237664853650571527
1237662697034286131,r,1237662697034286131,1237662697034286131
1237664854187508616,i,1237664854187508616,1237664854187508616
1237664853650703261,ri,1237664853650703260,1237664853650703260
1237662697571156756,i,1237662697571156756,1237662697571156757
1237662698107961457,gri,1237662698107961457,1237662698107961457
1237662698108026895,i,1237662698108026895,1237662698108026897
1237665128554889790,ri,1237665128554889790,1237665128554889790
1237665103284928989,r,1237665103284928989,1237665103284928989
1237665102211383707,r,1237665102211383707,1237665102211384028
1237665102748254628,i,1237665102748254627,1237665102748254628
1237666300556017679,i,1237666300556017679,1237666300556017679
1237666300018819390,i,1237666300018819393,1237666300018819393
1237666300555624650,ri,1237666300555624649,1237666300555624649
1237660240313778446,ri,1237660240313778447,1237660240313778446
1237663238739002296,i,1237663238739002296,1237663238739002296
1237666301092561204,i,1237666301092561204,1237666301092561205
1237668336320971131,i,1237668336320971131,1237668336320971133
1237667783928971558,g,1237667783928971558,1237667783928971558
1237667783929036961,i,1237667783929036961,1237667783929036961
1237668366922416346,g,1237668366922416346,1237668366922416346
1237668366922350831,i,1237668366922350831,1237668366922350831
1237667783929168046,ri,1237667783929168046,1237667783929168048
1237668367459090826,i,1237668367459090826,1237668367459090826
1237667783929102493,g,1237667783929102493,1237667783929102493
1237667783392493812,gr,1237667783392493812,1237667783392493815
1237651537644617864,gri,1237651537644617882,1237651537644617864
1237651537644552282,g,1237651537644552282,1237651537644552282
1237651537644552425,i,1237651537644552425,1237651537644552424
1237651537644617767,gri,1237651537644617766,1237651537644617767
1237651537644552581,i,1237651537644552581,1237651537644552581
1237674477586219210,i,1237674477586219210,1237674477586219212
1237654604782370927,ri,1237654604782370927,1237654604782370931
1237654601024536869,r,1237654601024536869,1237654601024536869
1237654604782502164,g,1237654604782502164,1237654604782502164
1237654601024536761,u,1237654601024536761,1237654601024536761
1237654604245434529,ri,1237654604245434529,1237654604245434529
1237654600487534897,i,1237654600487534897,1237654600487534900
1237653665793638443,ri,1237653665793638443,1237653665793638443
1237654605319241963,gi,1237654605319241963,1237654605319241963
1237654600487403805,gr,1237654600487403804,1237654600487403805
1237654604245303507,i,1237654604245303507,1237654604245303507
1237654605318979817,gri,1237654605318979817,1237654605318979817
1237654605855850624,g,1237654605855850624,1237654605855850629
1237658297917636900,ri,1237658297917636898,1237658297917636900
1237658297917571254,u,1237658297917571253,1237658297917571253
1237658297917767914,i,1237658297917767914,1237658297917767914
1237654602098344230,gr,1237654602098344230,1237654602098344230
1237658297917898884,u,1237658297917898884,1237658297917898884
1237654602098409561,i,1237654602098409561,1237654602098409561
1237654605856374844,ri,1237654605856374844,1237654605856374844
1237654605319503999,g,1237654605319503999,1237654605319504000
1237654601561538737,i,1237654601561538737,1237654601561538738
1237655494904446982,r,1237655494904446982,1237655494904446983
1237655499736613122,g,1237655499736613122,1237655499736613122
1237655499199873059,gri,1237655499199873058,1237655499199873059
1237655499199873188,i,1237655499199873188,1237655499199873190
1237655494904578324,gri,1237655494904578324,1237655494904578324
1237655500273680539,ri,1237655500273680539,1237655500273680540
1237655499736875071,i,1237655499736875071,1237655499736875071
1237655499736940704,ri,1237655499736940704,1237655499736940702
1237655499736940671,ri,1237655499736940671,1237655499736940671
1237655495441514658,i,1237655495441514658,1237655495441514658
1237655495441514700,gri,1237655495441514701,1237655495441514700
1237655499737006240,i,1237655499737006240,1237655499737006240
1237655499200135193,i,1237655499200135193,1237655499200135193
1237655499736940763,g,1237655499736940763,1237655499736940763
1237655495978451157,ri,1237655495978451157,1237655495978451157
1237655499737006317,gri,1237655499737006317,1237655499737006317
1237655495441645691,r,1237655495441645691,1237655495441645691
1237655693020758405,r,1237655693020758408,1237655693020758405
1237655693557891369,ri,1237655693557891369,1237655693557891369
1237648703527190541,i,1237648703527190541,1237648703527190541
1237655693557760469,g,1237655693557760469,1237655693557760469
1237648704064192983,gi,1237648704064192983,1237648704064192983
1237648704063930475,i,1237648704063931668,1237648704063930474
1237648721249435820,ri,1237648721249435820,1237648721249435874
1237648705667924078,i,1237648705667924079,1237648705667924078
1237648722323308774,u,1237648722323308774,1237648722323308774
1237648721786503228,i,1237648721786503237,1237648721786503237
1237648705668317427,u,1237648705668317427,1237648705668317427
1237648705668251909,gr,1237648705668251909,1237648705668251911
1237648722323439855,ri,1237648722323439855,1237648722323439855
1237648722323505441,r,1237648722323505446,1237648722323505441
1237648722323636491,gri,1237648722323636491,1237648722323636491
1237648704594772640,i,1237648704594772640,1237648704594772640
1237655467523244057,ri,1237655467523244061,1237655467523244057
1237648721786896739,ri,1237648721786896739,1237648721786896739
1237648705668514084,gi,1237648705668514084,1237648705668514084
1237648722323636534,u,1237648722323636534,1237648722323636534
1237655468060180713,i,1237655468060180713,1237655468060180715
1237648705668645086,gi,1237648705668645086,1237648705668645086
1237655468060180691,ri,1237655468060180691,1237655468060180691
1237674365381509128,gr,1237674365381509131,1237674365381509128
1237674365381509164,u,1237674365381509164,1237674365381509216
1237674365381509663,i,1237674365381509663,1237674365381509663
1237674289681072761,i,1237674289681072761,1237674289681072763
1237674288607396516,r,1237674288607396516,1237674288607396516
1237674366992318785,r,1237674366992318785,1237674366992318785
1237674288607461734,g,1237674288607461734,1237674288607461735
1237674288070525176,ri,1237674288070525176,1237674288070525176
1237657596220408162,ri,1237657596220408162,1237657596220408162
1237674288607461608,i,1237674288607461608,1237674288607461611
1237674289681203373,u,1237674289681204487,1237654653096035127
1237674289144332764,i,1237674289144332764,1237674289144332767
1237674365918511215,gi,1237674365918511215,1237674365918511215
1237674288607592670,ri,1237674288607593513,1237674288607592670
1237657595683537097,ri,1237657595683537097,1237657595683537097
1237674365918642535,gr,1237674365918642535,1237674365918642535
1237674289144397901,i,1237674289144397901,1237674289144397901
1237674365918773717,u,1237674365918773717,1237674365918773717
1237674366456037710,ugri,1237674366456037710,1237674366456037710
1237674366993170881,g,1237674366993170881,1237674366993170881
1237674366455972321,g,1237674366455972321,1237674366455972326
1237674366992974306,i,1237674366992974306,1237674366992974307
1237674290218795634,i,1237674290218795634,1237674290218795635
1237674366993104921,g,1237674366993104923,1237674366993104923
1237654383054291160,u,1237654383054291160,1237654383054291160
1237654383591161947,r,1237654383591161947,1237654383591161947
1237653614797586782,i,1237653614797586782,1237653614797586782
1237653614797455486,ri,1237653614797455486,1237653614797455488
1237653614798045196,r,1237653614798045196,1237653614798045196
1237653614798045325,g,1237653614798045313,1237653614798045313
1237653614260846619,u,1237653614260846619,1237653614260846620
1237653614260781176,g,1237653614260781176,1237653614260781176
1237654383591882929,g,1237654383591882929,1237654383591882931
1237654383591686334,i,1237654383591686334,1237654383591686333
1237653614260912291,u,1237653614260912291,1237653614260912291
1237653614260846784,i,1237653614260846784,1237653614260846785
1237653614261043420,i,1237653614261043420,1237653614261043420
1237654383054815452,i,1237654383054815452,1237654383054815460
1237654383055011875,i,1237654383055011875,1237654383055011880
1237654382518010050,i,1237654382518010050,1237654382518010051
1237653614261305478,i,1237653614261305478,1237653614261305478
1237653618005049475,i,1237653618005049475,1237653618005049477
1237654382518403306,ri,1237654382518403306,1237654382518403306
1237658629160960020,i,1237658629160960017,1237658629160960017
1237661949183983717,g,1237661949183983717,1237661949183983717
1237661815486349459,gri,1237661815486349459,1237661815486349459
1237658628623630476,ri,1237658628623630476,1237658628623630477
1237661949183721529,i,1237661949183721529,1237661949183721554
1237661816560025625,ri,1237661816560025625,1237661816560025625
1237658629697437779,r,1237658629697437821,1237658629697437797
1237661068705005609,gr,1237661068705005609,1237661068705005609
1237661068704743753,g,1237661068704743753,1237661068704743755
1237661068705202250,u,1237661068705202250,1237661068705202250
1237661069241942052,i,1237661069241942053,1237661069241942053
1237661069241942100,gri,1237661069241942099,1237661069241942100
1237664286172971229,i,1237664286172971229,1237664286172971229
1237664286172905693,ri,1237664286172905693,1237664286172905693
1237664286172709129,ri,1237664286172709129,1237664286172709129
1237664285635510524,u,1237664285635510528,1237664285635510524
1237664285635641538,i,1237664285635641538,1237664285635641539
1237664286172447054,ri,1237664286172447053,1237664286172447054
1237661069778223378,i,1237661069778223378,1237661069778223381
1237661068704350565,i,1237661068704350565,1237661068704350565
1237661069241221506,g,1237661069241221506,1237661069241221506
1237661069241155987,u,1237661069241155987,1237661069241155988
1237661086960189546,gi,1237661086960189546,1237661086960189549
1237661125078417674,u,1237661125078417674,1237661125078417674
1237661124541481197,gi,1237661124541481197,1237661124541481197
1237661124541546708,ri,1237661124541546708,1237661124541546707
1237661124541415603,u,1237661124541415603,1237661124541415603
1237661124541546511,i,1237661124541546511,1237661124541546514
1237661125615223016,ugr,1237661125615223016,1237661125615223016
1237661125615288498,g,1237661125615288509,1237661125615288498
1237661382230409520,gri,1237661382230409520,1237661382230409524
1237664094511956190,g,1237664094511956190,1237664094511956190
1237661382230343839,i,1237661382230343839,1237661382230343839
1237661124541743463,g,1237661124541743463,1237661124541743464
1237661382230343782,ri,1237661382230343781,1237661382230343782
1237661124541874292,r,1237661124541874292,1237661124541874293
1237661124541677832,i,1237661124541677832,1237661124541677833
1237661124541743344,i,1237661124541743344,1237661124541743372
1237661124541743222,ri,1237661124541743221,1237661124541743222
1237661124541743447,i,1237661124541743447,1237661124541743447
1237664094511562992,i,1237664094511562992,1237664094511562995
1237661124541612241,u,1237661124541612241,1237661124541612241
1237661124541677720,i,1237661124541677720,1237661124541677720
1237661124541677829,gr,1237661124541677829,1237661124541677829
1237661086423646358,g,1237661086423646358,1237661086423646359
1237661125078548703,g,1237661125078548703,1237661125078548703
1237663918410760283,u,1237663918410760325,1237663918410760317
1237663918411219237,ri,1237663918411219237,1237663918411219237
1237663789026967982,gri,1237663789026967982,1237663789026967982
1237663789026836517,u,1237663789026836517,1237663789026836517
1237663789026967906,ri,1237663789026967906,1237663789026967908
1237663917874217441,gi,1237663917874217441,1237663917874217441
1237663789026574873,ri,1237663789026574873,1237663789026574877
1237663789026967603,ri,1237663789026967601,1237663789026967603
1237663789026968088,g,1237663789026968088,1237663789026968089
1237663788489704054,i,1237663788489704054,1237663788489704054
1237663917337280546,ri,1237663917337280546,1237663917337280546
1237663787952898172,gi,1237663917337149644,1237663917337149644
1237663917874348152,r,1237663917874348153,1237663917874348153
1237663789027164346,r,1237663789027164346,1237663789027164346
1237663787953029613,ri,1237663787953029613,1237663787953029613
1237663787952898530,r,1237663787952898530,1237663787952898532
1237663917874544842,ri,1237663917874544841,1237663917874544842
1237662263785685461,i,1237662263785685467,1237662263785685469
1237662263248748862,gr,1237662263248748862,1237662263248748862
