objid,bands,pid1,pid2
1237667915413061803,g,1237667915413061803,1237667915413061804
1237668293909282939,i,1237668293909282939,1237668293909282940
1237668293909217507,g,1237668293909217507,1237668293909217509
1237668293909217436,gri,1237668293909217436,1237668293909217436
1237667916487065722,ri,1237667916487065722,1237667916487065723
1237668294446285045,i,1237668294446285045,1237668294446285045
1237668293909348436,gr,1237668293909348436,1237668293909348436
1237668293909282975,r,1237668293909282975,1237668293909282996
1237668294983286871,gri,1237668294983286871,1237668294983286871
1237668294983286875,g,1237668294983286875,1237668294983286876
1237667916487131304,gi,1237667916487131304,1237667916487131306
1237668294446284886,gri,1237668294446284886,1237668294446284897
1237668294446481490,g,1237668294446481490,1237668294446481490
1237667915950325930,g,1237667915950325930,1237667915950325931
1237668293909545060,gri,1237668293909545060,1237668293909545060
1237667915950325858,i,1237667915950325858,1237667915950325858
1237668293909479586,i,1237668293909479586,1237668293909479586
1237667915413455058,ri,1237667915413455058,1237667915413455058
1237667733971927143,u,1237667733971927143,1237667733971927143
1237667733971992702,gri,1237667733971992702,1237667733971992702
1237667917030686853,r,1237667917030686853,1237667917030686849
1237667733971730542,ri,1237667733971730544,1237667733971731398
1237667734508863578,g,1237667734508863578,1237667734508863578
1237667782297845909,i,1237667782297845909,1237667782297845909
1237667782297911909,i,1237667782297911910,1237667782297911911
1237667733971664984,i,1237667733971664984,1237667733971664987
1237667735045603495,ri,1237667735045603495,1237667735045603496
1237667735045603472,gi,1237667735045603472,1237667735045603472
1237667735045603501,gr,1237667735045603501,1237667735045603501
1237667735045668901,gri,1237667735045668900,1237667735045668901
1237667734508667018,i,1237667734508667018,1237667734508667019
1237667781760712775,gri,1237667781760712775,1237667781760712775
1237667781760778348,i,1237667781760778348,1237667781760778349
1237667781223710869,gri,1237667781223710869,1237667781223710869
1237667781760516243,i,1237667781760516243,1237667781760516243
1237667735045341271,g,1237667735045341271,1237667735045341271
1237667734508470344,i,1237667734508470349,1237667734508470343
1237667734508470407,gi,1237667734508470407,1237667734508470407
1237667733971402924,i,1237667733971402924,1237667733971402924
1237667734508404790,ugri,1237667734508404790,1237667734508404798
1237667781223448830,r,1237667781223448829,1237667781223448830
1237667781223514244,gr,1237667781223514244,1237667781223514244
1237667781223514249,ug,1237667781223514249,1237667781223514249
1237667781774934219,gri,1237667781774934219,1237667781774934220
1237668298754752627,ri,1237668298754752627,1237668298754752627
1237668272442048656,gr,1237668272442048656,1237668272442048656
1237668298754883677,gi,1237668298754883677,1237668298754883677
1237668272978919567,g,1237668272978919567,1237668272978919567
1237668272442048706,gri,1237668272442048706,1237668272442048706
1237668298754949138,i,1237668298754949138,1237668298754949138
1237668272978985102,g,1237668272978985103,1237668272978985102
1237668272442114191,ri,1237668272442114191,1237668272442114191
1237668298755014885,r,1237668298755014885,1237668298755014887
1237668298754949347,r,1237668298754949347,1237668298754949347
1237667733986082926,u,1237667733986082926,1237667733986082926
1237667781238194367,i,1237667781238194367,1237667781238194371
1237667781238194425,i,1237667781238194425,1237667781238194426
1237668298755211497,gri,1237668298755211497,1237668298755211498
1237668272979247393,i,1237668272979247393,1237668272979247393
1237667733986213915,gri,1237667733986213915,1237667733986213915
1237668272442572863,i,1237668272442572862,1237668272442572863
1237668272442507410,g,1237668272442507410,1237668272442507410
1237668270832681036,ri,1237668270832681036,1237668270832681036
1237668297682321721,ri,1237668297682321721,1237668297682321721
1237668297145450705,gr,1237668297145450705,1237668297145450705
1237668297682518105,i,1237668297682518105,1237668297682518105
1237668297145450677,ri,1237668297145450677,1237668297145451441
1237668296603205743,gi,1237668296603205743,1237668296603205743
1237668349743464733,g,1237668349743464733,1237668349743464733
1237668350817468499,gri,1237668350817468497,1237668350817468500
1237668315920138358,ri,1237668315920138357,1237668315920138358
1237668314846396510,g,1237668314846396510,1237668314846396510
1237668315920138454,g,1237668315920138454,1237668315920138454
1237668350817730708,g,1237668350817730708,1237668350817730711
1237668296603402286,r,1237668296603402285,1237668296603402286
