objid,bands,pid1,pid2
1237661060647616557,r,1237661060647616557,1237661060647616557
1237661059574006107,ug,1237661059574006107,1237661059574006107
1237661059573940968,g,1237661059573940968,1237661059573940968
1237661122387771659,g,1237661122387771659,1237661122387771659
1237661059574006457,i,1237661059574006457,1237661059574006457
1237661055281594509,gri,1237661055281594498,1237661055281594509
1237661056355401949,gr,1237661056355401950,1237661056355401949
1237661060647879001,r,1237661060647879001,1237661060647879001
1237661059574203221,i,1237661059574203218,1237661059574203221
1237661055281660253,i,1237661055281662764,1237661055281660253
1237661055818465750,i,1237661055818465750,1237661055818465757
1237661059574202508,ur,1237661059574202506,1237661059574202508
1237661059574202928,u,1237661059574202928,1237661059574202928
1237661059574137345,i,1237661055818465728,1237661059574137345
1237661059574268612,i,1237661059574268612,1237661059574268617
1237661055818465980,gr,1237661055818465983,1237661055818465978
1237661059574268779,gri,1237661059574268779,1237661059574268819
1237661060111074442,gri,1237661060111074411,1237661060111074413
1237661055818662544,ri,1237661055818662543,1237661055818662544
1237661055818662378,ugr,1237661055818662378,1237661055818662379
1237661056355467624,i,1237661056355467624,1237661056355467625
1237661061184684730,ri,1237661061184684689,1237661061184684730
1237661060111204787,r,1237661060111204787,1237661060111204785
1237661056355598369,r,1237661056355598374,1237661056355598364
1237661060111336458,i,1237661060111336458,1237661060111336469
1237661055818727967,i,1237661055818727967,1237661055818727972
1237661055818727765,gr,1237661055818727764,1237661055818727765
1237661055818793331,ugri,1237661055818793331,1237661055818793329
1237661056892470016,i,1237661056892470016,1237661056892470016
1237661060648076005,ri,1237661060648075992,1237661060648075992
1237661061184882154,gri,1237661061184882135,1237661061184882152
1237659162815496497,ri,1237659162815496497,1237659162815496497
1237661387081908479,ri,1237661387081908479,1237661387081908480
1237661387081842933,u,1237661387081842933,1237661387081842933
1237659162815627698,g,1237659162815627698,1237659162815627699
1237659324420849971,r,1237659324420849971,1237659324420849971
1237659163352432753,u,1237659163352432753,1237659163352432753
1237659163352695292,g,1237659163352695292,1237659163352695292
1237659324958310448,gri,1237659324958310448,1237659324958310448
1237661386546348329,i,1237661386546348329,1237661386546348324
1237659153683382801,g,1237659153683382801,1237659153683382801
1237659161206325683,ri,1237659161206325683,1237659161206326492
1237659154220056959,gr,1237659154220056959,1237659154220056962
1237659161206456601,gri,1237659161206456601,1237659161206456601
1237662303522849202,ri,1237662303522849202,1237662303522849202
1237659153683185932,gr,1237659153683185932,1237659153683185932
1237659153682858396,gri,1237659153682858396,1237659153682858397
1237662303522390302,gri,1237662303522390302,1237662303522390302
1237661873490427983,ri,1237661873490427983,1237661873490427983
1237661851482456244,gri,1237661851482456244,1237661851482456243
1237661873490493681,gri,1237661873490493681,1237661873490493681
1237661872953688317,i,1237661872953688317,1237661872953688317
1237661851482587518,g,1237661851482587518,1237661851482587520
1237661874027167929,i,1237661874027167929,1237661874027167933
