objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237653616933798266,158.979832891896,59.1137500833396,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(55, 58)]"
1237653617470603327,158.519381441538,59.4034644278232,SINGLE,"[(8, 37)]",SINGLE,"[(8, 37)]",DOUBLE,"[(50, 50)(9, 38)]",DOUBLE,"[(50, 49)(9, 37)]"
1237653617470603536,158.533967329574,59.5035272334679,SINGLE,"[(28, 44)]",SINGLE,"[(28, 43)]",DOUBLE,"[(28, 43)(16, 48)]",DOUBLE,"[(27, 43)(16, 48)]"
1237655369282289762,158.331927736473,59.2558044766347,SINGLE,"[(50, 49)]",SINGLE,"[(49, 50)]",DOUBLE,"[(50, 50)(59, 61)]",DOUBLE,"[(50, 50)(58, 61)]"
1237655369282289810,158.446867632101,59.3048395933453,SINGLE,"[(63, 57)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(63, 57)]"
1237655369282224287,158.136324818998,59.1742145503518,NO_PEAK,"[]",DOUBLE,"[(49, 51)(37, 59)]",SINGLE,"[(16, 1)]",SINGLE,"[(17, 2)]"
1237653617470603459,158.437850160375,59.3604959456751,DOUBLE,"[(51, 50)(54, 62)]",DOUBLE,"[(50, 50)(53, 62)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237653652912668778,9.36777388258861,15.6262605261232,NO_PEAK,"[]",SINGLE,"[(44, 18)]",SINGLE,"[(44, 17)]",DOUBLE,"[(50, 50)(45, 17)]"
1237653652375928913,9.63230048773778,15.2358636905722,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(33, 54)]"
1237649920574095548,9.69227821558002,15.3979718368487,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(63, 68)(50, 51)]"
1237653652376125616,10.1152236025055,15.3535616665302,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(41, 49)]",DOUBLE,"[(50, 50)(41, 49)]"
1237649920037224568,9.79342850806148,15.1470759119475,DOUBLE,"[(49, 49)(52, 61)]",DOUBLE,"[(50, 50)(51, 60)]",DOUBLE,"[(50, 49)(43, 38)]",SINGLE,"[(50, 49)]"
1237653652375994570,9.88439387164129,15.2232202302313,DOUBLE,"[(49, 54)(52, 50)]",DOUBLE,"[(51, 49)(47, 62)]",DOUBLE,"[(50, 51)(48, 60)]",DOUBLE,"[(50, 50)(48, 60)]"
1237653652912931004,10.031437953088,15.7740041555819,NO_PEAK,"[]",SINGLE,"[(49, 50)]",DOUBLE,"[(50, 50)(61, 53)]",DOUBLE,"[(51, 50)(62, 53)]"
1237649920574423262,10.5235059403697,15.3659891723675,NO_PEAK,"[]",DOUBLE,"[(50, 50)(55, 44)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237653652376322175,10.6349398398853,15.1789339830734,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(63, 55)]"
1237653652376256778,10.5474434220677,15.2539273772947,SINGLE,"[(82, 84)]",DOUBLE,"[(50, 50)(46, 57)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237649921111359640,10.6568797976548,15.8850246747596,SINGLE,"[(44, 42)]",SINGLE,"[(44, 42)]",DOUBLE,"[(44, 42)(50, 50)]",DOUBLE,"[(44, 43)(50, 50)]"
1237649921111228548,10.3240348540023,15.8580737128872,NO_PEAK,"[]",DOUBLE,"[(50, 51)(44, 41)]",DOUBLE,"[(44, 41)(50, 50)]",DOUBLE,"[(44, 41)(50, 50)]"
1237649920574554320,10.8726369373559,15.4037676471579,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(67, 34)(50, 50)]",DOUBLE,"[(66, 35)(50, 50)]"
1237649918427594916,11.9991104516372,13.7427039672192,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(34, 55)]",NO_PEAK,"[]"
1237653651303432383,12.6511691317931,14.4331889277229,NO_PEAK,"[]",DOUBLE,"[(50, 50)(61, 51)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
