objid,bands,pid1,pid2
1237674649386549513,g,1237674649386549513,1237674649386549513
1237674649923289756,i,1237674649923289756,1237674649923289756
1237648720688447699,i,1237648720688447699,1237648720688447699
1237648721225187933,i,1237648721225187933,1237648721225187933
1237674650460029195,ri,1237674650460029195,1237674650460029195
1237674648849220550,i,1237674648849220550,1237674648849220550
1237674650459832850,u,1237674650459832653,1237674650459832653
1237674649385960231,ri,1237674649385960231,1237674649385960231
1237674648849089312,u,1237674648849089312,1237674648849089312
1237651190817685813,r,1237651190817685813,1237651190817685813
1237651190281012073,ri,1237651190281012073,1237651190281012074
1237651190281011437,i,1237651190281011433,1237651190281011433
1237651190281405169,i,1237651190281405168,1237651190281405169
1237650369938391130,r,1237650369938391133,1237650369938391133
1237650371012198576,ri,1237650371012198576,1237650371012198576
1237650804273185292,r,1237650804273185292,1237650804273185292
1237650371012002480,ri,1237650371012002480,1237650371012002481
1237650370474934787,i,1237650370474934787,1237650370474934787
1237665565002825971,gi,1237665565002825971,1237665565002825975
1237667783926743258,g,1237667783926743258,1237667783926743258
1237665566613373337,i,1237665566613373337,1237665566613373337
1237667783389872319,g,1237667783389872319,1237667783389872319
1237667736674500776,r,1237667736674500776,1237667736674500776
1237667967497076952,gri,1237667967497076952,1237667967497076952
1237667783389741279,g,1237667783389741279,1237667783389741281
1237667967496945785,r,1237667967496945795,1237667967496945785
1237667966960140690,i,1237667966960141056,1237667966960141055
1237667966960074763,i,1237667966960074762,1237667966960074763
1237667966959943816,gri,1237667966959943818,1237667966959943816
1237665566076108876,gri,1237665566076108876,1237665566076043568
1237665565002432763,g,1237665565002432763,1237665565002432763
1237665566076043482,g,1237665566076043482,1237665566076043482
1237665565539238033,gi,1237665565539238033,1237665565539238033
1237665565002301560,gri,1237665565002302313,1237665565002301560
1237665565002301514,i,1237665565002301514,1237665565002301514
1237667736674173217,r,1237667736674173217,1237667736674173217
1237673705040052643,i,1237673705040052642,1237673705040052643
1237663787412947525,g,1237663787412947525,1237663787412947525
1237663787950080487,gri,1237663787950080487,1237663787950080489
1237663787950015734,i,1237663787950015734,1237663787950015734
1237663916797985213,ri,1237663916797985214,1237663916797985213
1237673706114384299,i,1237673706114384299,1237673706114384299
1237663916261179803,gri,1237663916261179803,1237663916261179803
1237663547969897219,i,1237663547969897219,1237663547969897219
1237663786876863118,i,1237663786876863118,1237663786876863119
1237673706114515585,i,1237673706114515585,1237673706114515585
1237673705577644385,i,1237673705577644387,1237673705577644385
1237673706651582824,gri,1237673706651582824,1237673706651582824
1237654605858275503,u,1237654605858275503,1237654605858275503
1237654605858340977,g,1237654605858340984,1237654605858340978
1237658297919930588,r,1237658297919930588,1237658297919930588
1237654605858406599,gri,1237654605858406599,1237654605858406600
1237654605321601325,ug,1237654605321601325,1237654605321601325
1237658297919996214,r,1237658297919996214,1237658297919996214
1237654399153275179,g,1237654399153275179,1237654399153275186
1237651066813481142,ri,1237651066813481142,1237651066813481144
1237651066813612106,ugr,1237651066813612105,1237651066813612106
1237654399690276893,gri,1237654399690276893,1237654399690276893
1237654398080516174,u,1237654398080516174,1237654398080516174
1237654398080647249,gri,1237654398080647249,1237654398080647249
1237654399154520091,gri,1237654399154520091,1237654399154520091
1237654875358494907,gr,1237654875358494907,1237654875358494907
1237654875358625900,ri,1237654875358625900,1237654875358625900
1237654398080254041,ri,1237654398080254041,1237654398080254041
1237654399154192608,i,1237654399154192608,1237654399154192608
1237651065203327281,r,1237651065203327281,1237651065203327281
1237651066277331122,i,1237651066277331110,1237651066277331110
1237654875358036140,i,1237654875358036140,1237654875358036140
1237654399690670145,i,1237654399690670153,1237654399690670153
1237651736309268656,r,1237651736309268656,1237651736309268656
1237651754026008912,g,1237651754026008912,1237651754026008912
1237651821098893339,i,1237651821098893341,1237651821098893338
1237651754563010925,i,1237651754563010931,1237651754563010925
1237651754563010908,u,1237651754563010913,1237651754563010917
1237651821098959164,gr,1237651821098959164,1237651821098959167
1237651755100012653,g,1237651755100012653,1237651755100012653
1237651754563010776,gri,1237651754563010776,1237651754563010776
1237651754026270858,g,1237651754026270858,1237651754026270859
1237651754026336540,i,1237651754026337173,1237651754026337173
1237651735237099696,gri,1237651735237099696,1237651735237099697
1237651735773904918,ri,1237651735773904918,1237651735773904919
1237651753490317582,i,1237651753490317582,1237651753490317582
1237651735773839639,i,1237651735773840460,1237651735773840460
1237656494563393778,i,1237656494563393779,1237656494563393778
1237652942087979382,ri,1237652942087979381,1237652942087979384
1237656241695490538,gri,1237656241695490538,1237656241695490539
1237652942624915651,i,1237652942624915651,1237652942624915651
1237656240621421119,i,1237656240621421119,1237656240621421119
1237656241695425080,i,1237656241695425080,1237656241695425084
1237678877785916002,gr,1237678877785916002,1237678877785916001
1237656495100002465,ri,1237656495100002465,1237656495100002465
1237656241695294043,i,1237656241695294043,1237656241695294045
1237652943161590479,g,1237652943161590479,1237652943161590479
1237656495099806190,r,1237656495099806190,1237656495099806191
1237656240621158939,ri,1237656240621158939,1237656240621158942
1237656241158029809,gi,1237656241158029809,1237656241158029809
1237652942624457024,ri,1237652942624457024,1237652942624457025
1237656241694966122,i,1237656241694966122,1237656241694966124
1237656241694769604,gri,1237656241694769604,1237656241694769604
1237656241694900759,i,1237656241694900759,1237656241694900760
1237656241157833333,ri,1237656241157833332,1237656241157833333
