objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237665127467909219,178.578196656714,34.1917340516754,NO_PEAK,"[]",DOUBLE,"[(50, 50)(55, 57)]",DOUBLE,"[(50, 51)(55, 57)]",DOUBLE,"[(50, 50)(54, 56)]"
1237665025439957140,179.474665960529,35.1057970211497,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(57, 56)(50, 49)]"
1237665024365953179,178.796206265038,34.4074578653843,SINGLE,"[(50, 43)]",SINGLE,"[(50, 42)]",DOUBLE,"[(51, 43)(50, 50)]",NO_PEAK,"[]"
1237665128004845751,178.771635978612,34.447829698822,NO_PEAK,"[]",SINGLE,"[(50, 49)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(45, 35)]"
1237665127468105849,179.248297184526,34.2060514536699,NO_PEAK,"[]",DOUBLE,"[(50, 38)(50, 50)]",DOUBLE,"[(50, 38)(50, 50)]",DOUBLE,"[(50, 50)(50, 38)]"
1237665127468105808,179.129984269951,34.0763772902075,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(49, 50)]",DOUBLE,"[(49, 49)(58, 38)]"
1237665024366280792,179.632320078049,34.3442347182626,NO_PEAK,"[]",DOUBLE,"[(50, 50)(50, 67)]",DOUBLE,"[(50, 50)(50, 68)]",DOUBLE,"[(50, 50)(50, 68)]"
1237665127468171437,179.386599731042,34.1445318898609,DOUBLE,"[(44, 50)(51, 50)]",DOUBLE,"[(51, 50)(36, 50)]",DOUBLE,"[(50, 50)(35, 49)]",SINGLE,"[(51, 50)]"
1237665025440088182,179.721371260763,35.1133833361845,NO_PEAK,"[]",DOUBLE,"[(50, 50)(32, 44)]",DOUBLE,"[(51, 50)(32, 44)]",NO_PEAK,"[]"
1237665025440088223,179.770304718357,35.1343956569409,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(41, 45)]"
1237665128005238852,179.838056474742,34.5078231403926,SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(44, 37)]",DOUBLE,"[(44, 37)(50, 50)]"
1237665024903282786,180.060956679431,34.7848763574489,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(51, 50)(21, 62)]",DOUBLE,"[(50, 50)(21, 62)]"
1237665024903282793,180.060978487103,34.7610439737072,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(55, 61)]"
1237665128005304460,180.078384313326,34.5475867548007,NO_PEAK,"[]",DOUBLE,"[(50, 50)(39, 66)]",DOUBLE,"[(50, 50)(39, 65)]",DOUBLE,"[(50, 50)(39, 65)]"
1237665024366477489,180.25761134452,34.4845349293165,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(53, 61)]",DOUBLE,"[(50, 50)(54, 61)]"
1237664853116715184,238.02470532635,24.6236691440114,SINGLE,"[(51, 60)]",DOUBLE,"[(51, 54)(50, 59)]",SINGLE,"[(51, 54)]",NO_PEAK,"[]"
