objid,bands,pid1,pid2
1237664339322470444,i,1237664339322470444,1237664339322470445
1237664819817873503,ri,1237664819817873503,1237664819817873503
1237662223523512389,i,1237662223523512389,1237662223523512389
1237664338785468532,i,1237664338785468532,1237664338785468535
1237664819817676917,i,1237664819817676917,1237664819817676922
1237664338785206350,g,1237664338785206350,1237664338785206350
1237664668438364297,ri,1237664668438364297,1237664668438364297
1237664667901362383,g,1237664667901362383,1237664667901362384
1237664667901427816,gr,1237664667901427816,1237664667901427818
1237662224059990094,g,1237662224059990094,1237662224059990095
1237664667901624624,i,1237664667901624624,1237664667901624624
1237664667901558927,gri,1237664667901558927,1237664667901558927
1237664667901558895,ri,1237664667901558895,1237664667901558896
1237662224060186802,r,1237662224060186802,1237662224060186802
1237664667364753478,i,1237664667364753478,1237664667364753478
1237662224060383399,gri,1237662224060383400,1237662224060383399
1237664667901624351,u,1237664667901624351,1237664667901624351
1237671261730177373,i,1237671261730177370,1237671261730177372
1237671261730177476,i,1237671261730177487,1237671261730177487
1237671124291420220,g,1237671124291420220,1237671124291420221
1237671124828750089,ri,1237671124828750089,1237671124828750089
1237671261730701359,i,1237671261730636130,1237671261730701359
1237671261730243015,gri,1237671261730243015,1237671261730243015
1237671124291551832,g,1237671124291551832,1237671124291551836
1237671261730374205,i,1237671261730374205,1237671261730374205
1237671124291747917,gri,1237671124291747909,1237671124291747917
1237671124828881319,r,1237671124828881319,1237671124828881318
1237671124291879093,i,1237671124291879116,1237671124291879116
1237671124829012019,r,1237671124829012019,1237671124829012026
1237671124829012237,ugri,1237671124829012237,1237671124829012242
1237671261193961841,i,1237671261193961841,1237671261193961841
1237671261193896055,i,1237671261193896055,1237671261193896055
1237671261193961749,i,1237671261193961749,1237671261193961749
1237671124829143583,u,1237671124829143583,1237671124829143583
1237671123219776093,u,1237671123219776093,1237671123219776093
1237671123219382681,gri,1237671123219382685,1237671123219382681
1237671123219317238,ri,1237671123219317236,1237671123219317238
1237671123219251630,i,1237671123219251630,1237671123219251630
1237671123219447922,i,1237671123219447921,1237671123219447922
1237651273510289469,r,1237651273510289469,1237651273510289470
1237671750827049120,i,1237671750827049120,1237671750827049126
1237651540322353203,i,1237651540322353203,1237651540322353203
1237651540322353292,i,1237651540322353292,1237651540322353492
1237651274047488104,i,1237651274047488104,1237651274047488104
1237651539248349347,g,1237651539248349347,1237651539248349348
1237658609833803982,ri,1237658609833803982,1237658609833803982
1237658609833803923,ri,1237658609833803923,1237658609833803923
1237651540322484575,gr,1237651540322484575,1237651540322484574
1237651272973615352,gi,1237651272973615352,1237651272973615353
1237658609833607242,i,1237658609833607242,1237658609833607245
1237651538711675028,g,1237651538711675028,1237651538711675027
1237671751900856486,gri,1237671751900856486,1237671751900856486
1237658609296801969,i,1237658609296801969,1237658609296801970
1237658609296736424,g,1237658609296736424,1237658609296736425
1237658609296474131,gri,1237658609296474130,1237658609296474131
1237651540322484793,ri,1237651540322484793,1237651540322484793
1237651539249004914,u,1237651539249004915,1237651539249004834
1237651539785810015,g,1237651539785810015,1237651539785810015
1237655374111048123,r,1237655374111048123,1237655374111048123
1237655374111047932,ri,1237655374111047932,1237655374111047932
1237655374110654772,ri,1237655374110654772,1237655374110654772
1237655374110589134,g,1237655374110589134,1237655374110589134
1237655374110589093,gri,1237655374110589093,1237655374110589093
1237655374110523638,g,1237655374110523638,1237655374110523638
1237655472895099186,u,1237655472895099186,1237655472895099186
1237655472894705726,g,1237655472894705731,1237655472894705725
1237655472894705750,ri,1237655472894705750,1237655472894705753
1237655472894771462,ugri,1237655472894771462,1237655472894771464
1237655373573980487,gr,1237655373573980487,1237655373573980489
1237655472357900405,i,1237655472357900405,1237655472357900404
1237655472357703956,gri,1237655472357703956,1237655472357703956
1237659327103107363,ri,1237659327103107363,1237659327103107363
1237655472357703883,gri,1237655472357703883,1237655472357703888
1237655373036519723,r,1237655373036519723,1237655373036519723
1237655472357703845,ri,1237655472357703845,1237655472357703845
1237655472357703970,i,1237655472357703970,1237655472357703971
1237655373036912756,ugri,1237655373036912755,1237655373036912756
1237652601178816623,i,1237652601178816623,1237652601178816623
1237666210347090215,u,1237666210347090529,1237666210347090529
1237666210347221355,r,1237666210347221355,1237666210347221355
1237652935648477481,g,1237652935648477481,1237652935648477482
1237652936185413963,i,1237652936185413963,1237652936185413963
1237666210347286719,ri,1237666210347286719,1237666210347286719
1237652935648608655,r,1237652935648608654,1237652935648608655
1237652629094793222,i,1237652629094793221,1237652629094793222
1237652629631729779,ri,1237652629631729779,1237652629631729778
1237653441374519482,gri,1237653441374519485,1237653441374519482
1237652899133456667,i,1237652899133456667,1237652899133456668
1237652629631664260,g,1237652629631664260,1237652629631664260
