objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237664339322470444,164.413007515039,36.6869057846784,SINGLE,"[(49, 50)]",SINGLE,"[(48, 50)]",SINGLE,"[(49, 50)]",DOUBLE,"[(49, 50)(43, 45)]"
1237664819817873503,164.429672925659,36.5460730074352,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(63, 43)]",DOUBLE,"[(63, 43)(50, 50)]"
1237662223523512389,164.509632631467,36.9014841290337,NO_PEAK,"[]",SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(57, 44)]"
1237664338785337452,163.898257780622,36.1952537363793,DOUBLE,"[(39, 44)(55, 49)]",DOUBLE,"[(49, 50)(40, 44)]",DOUBLE,"[(50, 50)(40, 44)]",DOUBLE,"[(50, 49)(44, 40)]"
1237664338785468532,164.278609733233,36.200916778743,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(41, 38)]"
1237664819817676917,163.936548961696,36.32734082632,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(64, 76)]"
1237664338785206350,163.514255653483,36.1219375580473,NO_PEAK,"[]",DOUBLE,"[(50, 50)(42, 48)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237664668438364297,163.794769421766,37.8840994819787,SINGLE,"[(28, 16)]",SINGLE,"[(50, 49)]",DOUBLE,"[(50, 50)(47, 59)]",DOUBLE,"[(51, 50)(47, 58)]"
1237664667901362383,163.615079027601,37.5298274126133,NO_PEAK,"[]",DOUBLE,"[(49, 49)(42, 35)]",SINGLE,"[(50, 50)]",SINGLE,"[(49, 49)]"
1237664667901427816,163.782811452129,37.4432825397194,NO_PEAK,"[]",DOUBLE,"[(49, 50)(66, 25)]",DOUBLE,"[(50, 50)(66, 26)]",NO_PEAK,"[]"
1237662224059990124,163.306353007087,37.2958613708615,NO_PEAK,"[]",DOUBLE,"[(50, 50)(36, 44)]",DOUBLE,"[(50, 50)(59, 60)]",NO_PEAK,"[]"
1237662224059990094,163.24621802559,37.1076298152565,NO_PEAK,"[]",DOUBLE,"[(50, 50)(45, 39)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237664668438560772,164.363776664133,38.0188080916904,NO_PEAK,"[]",DOUBLE,"[(50, 50)(54, 37)]",NO_PEAK,"[]",DOUBLE,"[(50, 49)(64, 54)]"
1237664667901624624,164.307751288173,37.6790340181474,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(36, 45)]"
1237664667901558927,164.162947829566,37.5875114520965,SINGLE,"[(51, 52)]",DOUBLE,"[(50, 50)(60, 35)]",DOUBLE,"[(60, 35)(50, 50)]",DOUBLE,"[(61, 35)(50, 50)]"
