objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237663783656751249,351.450426490885,-0.368137008940258,SINGLE,"[(55, 26)]",SINGLE,"[(56, 26)]",DOUBLE,"[(54, 25)(50, 50)]",DOUBLE,"[(55, 25)(50, 50)]"
1237657190901285087,351.06564918948,-0.196088010324121,DOUBLE,"[(16, 30)(21, 35)]",SINGLE,"[(16, 29)]",SINGLE,"[(16, 29)]",SINGLE,"[(16, 30)]"
1237663783119487122,350.466619450866,-0.688444369065279,DOUBLE,"[(43, 29)(50, 50)]",DOUBLE,"[(44, 29)(52, 24)]",DOUBLE,"[(43, 29)(48, 13)]",DOUBLE,"[(44, 29)(48, 12)]"
1237663783119487227,350.457393408375,-0.767686850033747,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(58, 53)]",NO_PEAK,"[]"
1237656906350919759,350.440046797272,-0.906014913928089,NO_PEAK,"[]",DOUBLE,"[(50, 50)(47, 59)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(47, 59)]"
1237663275776082139,350.413346548362,-1.15125220282257,NO_PEAK,"[]",DOUBLE,"[(50, 50)(57, 74)]",DOUBLE,"[(51, 50)(40, 29)]",NO_PEAK,"[]"
1237663275775951073,350.172962238116,-1.18242496391537,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(46, 39)]"
1237656906350592482,349.732545366315,-0.859054835233166,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(45, 58)]"
1237678617430196472,28.3135281633061,1.03906183459591,SINGLE,"[(34, 14)]",SINGLE,"[(34, 15)]",DOUBLE,"[(50, 50)(35, 14)]",DOUBLE,"[(50, 50)(34, 14)]"
1237657071696412815,28.3705391289483,0.82997862106307,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(51, 50)(60, 66)]",NO_PEAK,"[]"
1237657071159476255,28.1899678421106,0.234161434689845,SINGLE,"[(48, 44)]",SINGLE,"[(47, 44)]",DOUBLE,"[(47, 44)(50, 50)]",DOUBLE,"[(48, 44)(50, 50)]"
1237680099165667520,28.5738320995611,1.26138398831394,NO_PEAK,"[]",DOUBLE,"[(50, 50)(50, 62)]",DOUBLE,"[(50, 50)(50, 63)]",SINGLE,"[(50, 50)]"
1237663785283616919,28.5258846825704,0.950576299089395,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 51)(67, 60)]",DOUBLE,"[(50, 51)(67, 59)]"
1237663784209809525,28.3051329555893,0.204866027965264,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(56, 47)]",NO_PEAK,"[]"
1237663784209875221,28.5389550135049,0.123498610199449,NO_PEAK,"[]",DOUBLE,"[(58, 66)(50, 50)]",DOUBLE,"[(58, 67)(50, 51)]",NO_PEAK,"[]"
1237663784209809612,28.4326293423381,0.183836818347546,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(38, 73)(50, 50)]"
1237663783136985125,30.4262773306259,-0.80426651317669,SINGLE,"[(34, 43)]",SINGLE,"[(34, 44)]",SINGLE,"[(34, 43)]",DOUBLE,"[(34, 44)(50, 50)]"
1237663783673659521,29.9448485957238,-0.282690117384947,NO_PEAK,"[]",DOUBLE,"[(50, 50)(34, 46)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237663784210595954,30.1330966427053,0.0436990568351358,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(37, 37)]",DOUBLE,"[(50, 50)(37, 37)]"
1237663783136591917,29.4968494862821,-0.724290194119485,SINGLE,"[(50, 51)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 51)]",DOUBLE,"[(50, 50)(70, 53)]"
1237651539781484635,158.875238374923,65.9720711678847,DOUBLE,"[(53, 50)(43, 50)]",SINGLE,"[(49, 50)]",SINGLE,"[(49, 50)]",DOUBLE,"[(50, 50)(38, 50)]"
1237651539244286084,157.567182682561,65.3497428145258,NO_PEAK,"[]",SINGLE,"[(44, 48)]",DOUBLE,"[(43, 48)(50, 50)]",DOUBLE,"[(43, 48)(50, 50)]"
1237651539781222614,157.530924030474,65.7988949744652,DOUBLE,"[(50, 51)(46, 45)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 51)]",SINGLE,"[(50, 51)]"
1237651273506685060,159.343651689533,65.9438433037061,NO_PEAK,"[]",SINGLE,"[(48, 39)]",DOUBLE,"[(48, 39)(50, 50)]",DOUBLE,"[(48, 39)(51, 50)]"
1237651273507012719,160.853115667848,66.2608170145577,DOUBLE,"[(50, 49)(51, 59)]",NO_PEAK,"[]",SINGLE,"[(35, 58)]",DOUBLE,"[(35, 57)(50, 50)]"
1237651538172379355,167.758399846627,65.9187127635045,SINGLE,"[(49, 49)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(47, 35)]",DOUBLE,"[(51, 50)(48, 36)]"
1237651538172444822,168.233385725725,66.1731380619567,NO_PEAK,"[]",DOUBLE,"[(50, 49)(53, 42)]",SINGLE,"[(50, 50)]",SINGLE,"[(49, 50)]"
1237651538172444781,168.081241359453,66.0079671716153,NO_PEAK,"[]",DOUBLE,"[(65, 24)(49, 50)]",DOUBLE,"[(65, 25)(50, 50)]",DOUBLE,"[(65, 25)(51, 49)]"
1237651272434450623,168.076449225579,66.2446556165153,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(56, 59)]"
1237651272434450608,167.920348680803,66.2353472053111,NO_PEAK,"[]",SINGLE,"[(50, 49)]",DOUBLE,"[(50, 50)(60, 53)]",NO_PEAK,"[]"
1237651537635049541,165.649977017266,65.2025507018118,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 51)(61, 58)]",DOUBLE,"[(50, 50)(61, 57)]"
1237651537635049566,165.668254626079,65.3021105453111,DOUBLE,"[(50, 50)(56, 47)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237651271897120818,165.736803166257,65.4807307834571,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(71, 51)]",DOUBLE,"[(50, 50)(71, 51)]"
1237651538172313726,167.371381402051,65.9692714122751,SINGLE,"[(46, 38)]",DOUBLE,"[(50, 50)(46, 38)]",DOUBLE,"[(50, 50)(45, 38)]",DOUBLE,"[(50, 50)(46, 38)]"
1237651538172313737,167.401414759961,66.0221853370778,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(49, 51)]",DOUBLE,"[(50, 50)(56, 65)]"
1237651538172313771,167.526185001648,66.0629487417784,NO_PEAK,"[]",SINGLE,"[(51, 49)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(52, 65)]"
1237651067886502124,165.554209654835,64.9902393732606,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(51, 49)(66, 46)]",SINGLE,"[(50, 50)]"
1237651271897055424,165.550747289017,65.5540358523801,DOUBLE,"[(21, 32)(26, 37)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(40, 26)]"
1237651272434122920,166.023731025726,66.0487130524148,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(56, 44)]",SINGLE,"[(42, 33)]"
1237654604796723361,178.156230587129,4.43002606289355,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(61, 51)]"
1237671129127518363,177.906669460802,3.8029376764498,NO_PEAK,"[]",DOUBLE,"[(50, 50)(44, 31)]",DOUBLE,"[(51, 50)(44, 31)]",DOUBLE,"[(50, 50)(43, 30)]"
1237671142019760347,177.746174274709,4.1247445187686,SINGLE,"[(24, 47)]",SINGLE,"[(24, 47)]",SINGLE,"[(25, 46)]",DOUBLE,"[(25, 47)(50, 50)]"
1237671142019760438,177.80489558977,4.07465257415557,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(51, 50)(38, 55)]"
1237671142019760279,177.74906513931,4.03909279871781,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 49)(38, 43)]",NO_PEAK,"[]"
1237671142019825744,177.86753110006,4.22160742949812,NO_PEAK,"[]",SINGLE,"[(49, 50)]",DOUBLE,"[(1, 89)(1, 82)]",NO_PEAK,"[]"
1237671142019956887,177.931865358652,4.41007651533116,NO_PEAK,"[]",SINGLE,"[(51, 50)]",SINGLE,"[(51, 50)]",DOUBLE,"[(47, 50)(52, 50)]"
1237671142019956843,177.954005311307,4.3766107785814,NO_PEAK,"[]",SINGLE,"[(57, 53)]",DOUBLE,"[(57, 53)(50, 50)]",SINGLE,"[(58, 53)]"
1237671142020022405,178.043912461141,4.51559498456321,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 49)]",DOUBLE,"[(50, 50)(64, 49)]"
1237671142019629150,177.576646590531,3.76744236557195,DOUBLE,"[(50, 50)(51, 41)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(54, 80)]",DOUBLE,"[(50, 50)(54, 81)]"
1237671129664716815,177.816527928354,4.70531852229912,NO_PEAK,"[]",DOUBLE,"[(42, 62)(57, 40)]",DOUBLE,"[(43, 61)(58, 39)]",DOUBLE,"[(42, 61)(57, 39)]"
1237654604796395632,177.359262124276,4.43627719316236,NO_PEAK,"[]",SINGLE,"[(49, 50)]",DOUBLE,"[(50, 50)(63, 41)]",DOUBLE,"[(50, 50)(62, 41)]"
1237671142556631157,177.372253682096,4.22549024066923,DOUBLE,"[(52, 42)(51, 50)]",DOUBLE,"[(51, 42)(50, 50)]",DOUBLE,"[(50, 50)(51, 42)]",DOUBLE,"[(50, 50)(52, 42)]"
1237655125006090306,177.181144332835,4.56992261090862,NO_PEAK,"[]",DOUBLE,"[(50, 50)(57, 49)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237655125005893703,176.769152112648,4.55665693510052,SINGLE,"[(51, 50)]",SINGLE,"[(27, 36)]",SINGLE,"[(28, 37)]",DOUBLE,"[(50, 50)(27, 36)]"
1237654606407008396,177.357811876455,5.69025588814281,NO_PEAK,"[]",DOUBLE,"[(49, 50)(56, 48)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237654606406942962,177.126796056346,5.72763765657498,DOUBLE,"[(46, 51)(49, 45)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237654606407073898,177.472078335035,5.70080698471523,SINGLE,"[(51, 51)]",DOUBLE,"[(49, 50)(76, 45)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237654606407008375,177.313319385674,5.62070571905184,NO_PEAK,"[]",DOUBLE,"[(50, 50)(59, 51)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237655126079766660,177.149946828303,5.47496902097773,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 49)]",DOUBLE,"[(50, 50)(39, 56)]"
1237655126079766589,177.025051147244,5.37692360863119,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(55, 37)]",NO_PEAK,"[]"
1237654605870071991,177.126558460677,5.23919860962142,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(51, 50)(49, 41)]"
1237661970108580123,177.563541844813,6.18205831272831,NO_PEAK,"[]",SINGLE,"[(40, 36)]",DOUBLE,"[(50, 50)(41, 36)]",DOUBLE,"[(50, 50)(40, 36)]"
1237655125543092371,177.486489583507,4.96592144476829,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(37, 29)]",DOUBLE,"[(50, 50)(38, 29)]"
1237653618008064092,160.710455801746,60.3292180071205,NO_PEAK,"[]",DOUBLE,"[(50, 50)(49, 33)]",DOUBLE,"[(50, 49)(48, 33)]",DOUBLE,"[(50, 50)(48, 34)]"
1237653617470865566,159.584003799752,59.6602980287899,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(41, 43)(50, 50)]",NO_PEAK,"[]"
1237655370893754513,161.099514809672,61.1814927907884,NO_PEAK,"[]",DOUBLE,"[(50, 50)(52, 43)]",SINGLE,"[(51, 50)]",SINGLE,"[(50, 49)]"
1237655370893557950,160.039833089367,60.990032558244,NO_PEAK,"[]",SINGLE,"[(34, 53)]",SINGLE,"[(26, 41)]",DOUBLE,"[(34, 53)(26, 41)]"
1237655370356752450,160.86917794246,60.6485723174947,SINGLE,"[(36, 45)]",DOUBLE,"[(36, 45)(36, 59)]",DOUBLE,"[(36, 59)(37, 45)]",DOUBLE,"[(36, 59)(37, 45)]"
1237663787414192423,112.987244511367,43.382141267054,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(34, 16)]",DOUBLE,"[(34, 15)(37, 8)]"
1237663787414258182,113.269476174698,43.5303875896161,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(50, 43)]",DOUBLE,"[(50, 50)(50, 44)]"
1237663916261573021,113.218029111673,43.2031056783303,NO_PEAK,"[]",SINGLE,"[(46, 42)]",SINGLE,"[(46, 43)]",DOUBLE,"[(46, 43)(50, 50)]"
1237663916261703871,113.510935900768,43.5435956394672,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(49, 50)(69, 34)]",NO_PEAK,"[]"
1237663915724833465,113.91077216416,43.2960873822055,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(1, 37)(14, 35)]",SINGLE,"[(29, 14)]"
1237663786877583736,113.891124205377,43.7764419635927,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(57, 48)]"
1237663547970814099,114.399294166739,43.040425279596,NO_PEAK,"[]",DOUBLE,"[(41, 17)(42, 24)]",DOUBLE,"[(80, 40)(42, 17)]",DOUBLE,"[(42, 18)(80, 40)]"
1237663530791534609,115.65487571878,44.1607856940799,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(5, 53)(5, 59)]"
1237667735048224902,191.216743065612,22.2984049411569,NO_PEAK,"[]",SINGLE,"[(35, 44)]",DOUBLE,"[(34, 45)(50, 50)]",DOUBLE,"[(34, 44)(50, 50)]"
1237667733974220952,190.541085842402,21.552750814935,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(49, 65)]"
1237667734511157266,190.64972454184,21.9121569043919,NO_PEAK,"[]",SINGLE,"[(6, 27)]",DOUBLE,"[(4, 27)(6, 22)]",SINGLE,"[(6, 27)]"
1237667733974220891,190.415534300842,21.393898691097,DOUBLE,"[(46, 49)(54, 47)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 51)]"
1237667733974155370,190.348704938466,21.401919716352,SINGLE,"[(50, 50)]",NO_PEAK,"[]",SINGLE,"[(52, 21)]",DOUBLE,"[(50, 50)(53, 21)]"
1237667734511026217,190.34391051961,21.83224352198,DOUBLE,"[(54, 31)(54, 37)]",DOUBLE,"[(54, 29)(53, 40)]",DOUBLE,"[(54, 27)(53, 41)]",DOUBLE,"[(52, 29)(53, 39)]"
