objid,bands,pid1,pid2
1237655465392734458,i,1237655465392734458,1237655465392734458
1237655463782252998,r,1237655463782252998,1237655463782252998
1237659327097864485,ri,1237659327097864485,1237659327097864486
1237655347280675003,gri,1237655347280675003,1237655347280675003
1237655347817611290,i,1237655347817611290,1237655347817611290
1237655347817611394,ri,1237655347817611394,1237655347817611394
1237655349428093138,u,1237655349428093138,1237655349428093138
1237655349428027660,u,1237655349428027662,1237655349428027660
1237655348354613433,g,1237655348354613433,1237655348354613433
1237655348354613390,ri,1237655348354613390,1237655348354613390
1237655348891484294,i,1237655348891484294,1237655348891484294
1237655348891484334,i,1237655348891484334,1237655348891484334
1237655465929736346,g,1237655465929736346,1237655465929736346
1237655465393062086,u,1237655465393062086,1237655465393062086
1237655465393127636,gri,1237655465393127635,1237655465393127636
1237655465929802025,ri,1237655465929802025,1237655465929802027
1237655349428486790,i,1237655349428486790,1237655349428486790
1237655465929933069,g,1237655465929933069,1237655465929933075
1237662196153909523,ri,1237662196153909523,1237662196153909523
1237662196153712801,i,1237662196153712801,1237662196153712801
1237661850948993267,g,1237661850948993267,1237661850948993267
1237661872419963034,r,1237661872419963034,1237661872419963034
1237661872957292745,gri,1237661872957292745,1237661872957292746
1237661850948796612,gr,1237661850948796614,1237661850948796612
1237661872957095997,i,1237661872957096024,1237661872957095997
1237661850949189801,gr,1237661850949189801,1237661850949189802
1237661872420225036,gri,1237661872420225036,1237661872420225036
1237661872957096347,i,1237661872957096347,1237661872957096347
1237662335178506468,g,1237662335178506468,1237662335178506468
1237661851485929678,i,1237661851485929678,1237661851485929678
1237661851485929591,gri,1237661851485929591,1237661851485929594
1237661872957161782,u,1237661872957161782,1237661872957161782
1237661850949255392,r,1237661850949255392,1237661850949255391
1237662335178571915,g,1237662335178571915,1237662335178571915
1237661873493835956,g,1237661873493835956,1237661873493835962
1237661851485995279,g,1237661851485995279,1237661851485995279
1237661851486191803,ri,1237661851486191803,1237661851486191804
