objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237655465392734458,237.695036218123,50.1182486449617,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(51, 50)]",DOUBLE,"[(50, 50)(64, 48)]"
1237655463782252998,236.615964775373,48.9410003582693,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(63, 42)]",NO_PEAK,"[]"
1237659327097864485,236.624329640753,48.7881701634237,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(51, 50)(44, 40)]",DOUBLE,"[(50, 50)(44, 39)]"
1237655347280675003,236.615351908076,48.8245784801332,NO_PEAK,"[]",DOUBLE,"[(50, 50)(56, 41)]",DOUBLE,"[(50, 50)(55, 41)]",DOUBLE,"[(50, 50)(55, 41)]"
1237655465392865407,237.875339353945,49.9554224792841,SINGLE,"[(81, 4)]",NO_PEAK,"[]",DOUBLE,"[(49, 32)(41, 27)]",DOUBLE,"[(50, 33)(51, 50)]"
1237655347817611290,237.029821075388,48.9977973925934,NO_PEAK,"[]",SINGLE,"[(49, 37)]",SINGLE,"[(50, 36)]",DOUBLE,"[(49, 36)(50, 50)]"
1237655347817611394,236.967247859273,48.9307960762412,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(36, 59)]",DOUBLE,"[(50, 50)(36, 59)]"
1237655349428093138,238.12380924289,50.0853001951585,DOUBLE,"[(50, 50)(44, 45)]",SINGLE,"[(50, 50)]",SINGLE,"[(49, 50)]",SINGLE,"[(50, 50)]"
1237655349428027660,238.074011651223,50.1542134968862,DOUBLE,"[(40, 51)(49, 50)]",SINGLE,"[(49, 50)]",SINGLE,"[(50, 49)]",NO_PEAK,"[]"
1237655348354613433,237.961349617746,49.0995434993939,NO_PEAK,"[]",DOUBLE,"[(50, 50)(45, 66)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 49)]"
1237655348354613390,237.876220654679,49.1244716360598,SINGLE,"[(50, 48)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 51)(43, 23)]",DOUBLE,"[(50, 50)(43, 23)]"
1237655348891484294,238.293139489614,49.3555946142592,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(39, 56)]"
1237655348891484334,238.425696997666,49.3630462794911,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 49)(65, 45)]"
1237655465929736346,238.395508730043,50.2361538305133,NO_PEAK,"[]",DOUBLE,"[(49, 50)(54, 43)]",NO_PEAK,"[]",SINGLE,"[(18, 8)]"
1237655465393062086,238.399581706667,49.6321991423716,DOUBLE,"[(50, 50)(56, 42)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
