objid,bands,pid1,pid2
1237667783926743233,g,1237667783926743233,1237667783926743233
1237667966960402531,r,1237667966960402531,1237667966960402531
1237664852032815762,ri,1237664852032815762,1237664852032815763
1237664672185385352,r,1237664672185385352,1237664672185385352
1237662662671467069,i,1237662662671467069,1237662662671467073
1237662225690264402,i,1237662225690264402,1237662225690264403
1237662662671598375,i,1237662662671598375,1237662662671598375
1237662663213056257,i,1237662663213056258,1237662663213056255
1237660669806182708,gri,1237660669806182707,1237660669806182708
1237661064943763818,ri,1237661064943763818,1237661064943763818
1237661433248547030,i,1237661433248547030,1237661433248547031
1237661874028150961,r,1237661874028150965,1237661874028150961
1237661361306468461,u,1237661361306468461,1237661361306468461
1237661434322223312,g,1237661434322223312,1237661434322223312
1237661465446056122,gri,1237661465446056122,1237661465446056124
1237661362380538078,i,1237661362380538078,1237661362380538083
1237661362380734705,ri,1237661362380734705,1237661362380734705
1237661465446318189,g,1237661465446318189,1237661465446318189
1237661362917343445,ri,1237661362917343448,1237661362917343448
1237661362917408904,i,1237661362917408904,1237661362917408904
1237662305659584648,ugi,1237662305659584648,1237662305659584652
1237662305659519143,gri,1237662305659519143,1237662305659519143
1237662340009296229,i,1237662340009296229,1237662340009297193
1237662339472162991,gri,1237662339472162991,1237662339472162995
1237662339472162963,u,1237662339472162963,1237662339472162963
1237662305659322616,ri,1237662305659322616,1237662305659322617
1237662341082579154,i,1237662341082579189,1237662341082579165
1237662340545642740,ri,1237662340545642740,1237662340545642740
1237662306732998855,gr,1237662306732998855,1237662306732998856
1237662306195931449,ri,1237662306195931449,1237662306195932441
1237662306196127964,ug,1237662306196127964,1237662306196127966
1237662340009033826,g,1237662340009033826,1237662340009033826
1237662341619712013,gri,1237662341619712013,1237662341619712013
1237662307269935418,i,1237662307269935418,1237662307269935418
1237662341082972357,ri,1237662341082972357,1237662341082972357
1237662341082972197,i,1237662341082972209,1237662341082972214
1237662306196455710,r,1237662306196455710,1237662306196455710
1237662307270132015,u,1237662307270132015,1237662307270132015
1237662307270131897,i,1237662307270131897,1237662307270131897
1237662341083103442,u,1237662341083103442,1237662341083103442
1237662307270198195,r,1237662307270198194,1237662307270198195
1237666300020261328,i,1237666300020261328,1237666300020261328
1237666300020064504,i,1237666300020064509,1237666300020064504
1237663237129896456,i,1237663237129896456,1237663237129896456
1237660239778087066,ri,1237660239778087065,1237660239778087066
1237660239778087265,ri,1237660239778087265,1237660239778087265
1237660240314564807,ri,1237660240314564806,1237660240314564807
1237660240314695795,r,1237660240314695795,1237660240314695795
1237663237129568691,ri,1237663237129568691,1237663237129568691
1237660239778021761,r,1237660239778021761,1237660239778021761
1237671991341744260,gri,1237671991341744260,1237671991341744261
1237651504881139961,i,1237651504881139961,1237651504881139967
1237648704586711165,i,1237648704586711165,1237648704586711166
1237648704586776731,r,1237648704586776731,1237648704586776732
1237671990805201105,i,1237671990805201105,1237671990805201106
1237651504344531227,g,1237651504344531227,1237651504344531227
1237648704586908019,ri,1237648704586908019,1237648704586908019
1237671957519335622,u,1237671957519335623,1237671957519335623
1237648704587039017,i,1237648704587039017,1237648704587039023
1237671991878549557,ri,1237671991878549574,1237671991878549574
1237648705123778817,u,1237648705123778817,1237648705123778817
1237648705123778715,u,1237648705123778715,1237648705123778718
1237671991878549797,r,1237671991878549797,1237671991878549798
1237671957519335510,ri,1237671957519335509,1237671957519335510
1237648704587104346,i,1237648704587104346,1237648704587104346
1237671958056599790,i,1237671958056599790,1237671958056599791
1237671992415879529,i,1237671992415879529,1237671992415879529
1237671958056730773,i,1237671958056730773,1237671958056730773
1237648705124041110,i,1237648705124041110,1237648705124041111
1237651709968122142,i,1237651709968122142,1237651709968122142
1237659325485089056,ri,1237659325485089056,1237659325485154568
1237659326022025276,g,1237659326022025276,1237659326022025278
1237659326021959902,u,1237659326021959902,1237659326021959902
1237659324411346986,ugri,1237659324411346986,1237659324411346986
1237659325484892295,g,1237659325484892295,1237659325484892295
1237659149924434033,gri,1237659149924434033,1237659149924434033
1237659148850626789,gri,1237659148850626789,1237659148850626789
1237659325484761253,gr,1237659325484761253,1237659325484761253
1237659149387235389,i,1237659149387235388,1237659149387235389
1237659148850495573,i,1237659148850495573,1237659148850495573
1237659148850430137,i,1237659148850430137,1237659148850430140
1237659324410626097,ugi,1237659324410626097,1237659324410626102
1237659324410888233,u,1237659324410888229,1237659324410888229
1237659324410691837,ri,1237659324410691837,1237659324410691837
1237659324410691856,i,1237659324410691856,1237659324410691857
1237659324410429775,ri,1237659324410429775,1237659324410429775
1237661388682035280,i,1237661388682035292,1237661388682035280
1237661388682035419,gri,1237661388682035419,1237661388682035421
1237659326020911126,ri,1237659326020911740,1237659326020911126
1237661850918846683,g,1237661850918846683,1237661850918846683
1237660764844064930,gri,1237660764844064930,1237660764844064930
1237661851456045209,i,1237661851456045209,1237661851456045213
1237661851455979745,i,1237661851455979745,1237661851455979746
1237660764844064892,u,1237660764844064892,1237660764844064892
1237660764307128450,g,1237660764307128450,1237660764307128450
1237661849846022308,i,1237661849846022308,1237661849846022308
1237661849846022360,g,1237661849846022360,1237661849846022363
1237661849846022355,g,1237661849846022355,1237661849846022356
