objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237658492275392589,170.812727091916,9.42959416830776,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(51, 50)(39, 46)]",DOUBLE,"[(50, 50)(38, 46)]"
1237658492275392643,170.874499147715,9.44866805026808,NO_PEAK,"[]",SINGLE,"[(17, 19)]",DOUBLE,"[(17, 23)(17, 18)]",SINGLE,"[(17, 24)]"
1237660612900094134,170.41638674377,8.68530282037682,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(29, 40)]",DOUBLE,"[(50, 50)(29, 40)]"
1237660612900159563,170.423851880781,8.74541845173161,NO_PEAK,"[]",SINGLE,"[(48, 29)]",DOUBLE,"[(48, 30)(50, 50)]",NO_PEAK,"[]"
1237660613437096017,170.641352754183,9.15050294123766,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(48, 67)]"
1237658491738325105,170.435898609864,9.00339088237593,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(59, 40)]",SINGLE,"[(50, 50)]"
1237658491201323107,170.084759227662,8.56709562527687,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 51)(61, 44)]"
1237658425168887938,170.183583906992,8.48539068252641,NO_PEAK,"[]",DOUBLE,"[(50, 50)(55, 42)]",DOUBLE,"[(50, 50)(55, 41)]",DOUBLE,"[(50, 50)(55, 42)]"
1237658491201257608,169.97196927874,8.57193390148295,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 51)(60, 56)]",DOUBLE,"[(50, 50)(60, 56)]"
1237660613436965046,170.258900152906,9.04801305611642,NO_PEAK,"[]",DOUBLE,"[(50, 50)(48, 44)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237658425168756817,169.838926464102,8.4837170139255,NO_PEAK,"[]",SINGLE,"[(49, 50)]",DOUBLE,"[(50, 50)(64, 48)]",DOUBLE,"[(50, 50)(63, 48)]"
1237660612899897510,169.927595995254,8.62634138758377,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(51, 50)(64, 56)]",DOUBLE,"[(64, 56)(50, 50)]"
1237658491738062982,169.781154413559,8.89845964167939,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(62, 61)(50, 50)]"
1237658491737997917,169.694157649679,8.94395405587817,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(44, 42)]"
1237660613973508286,169.607333578718,9.44042548611782,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(59, 56)]",NO_PEAK,"[]"
1237658491737866253,169.301703186434,8.92420014412137,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 51)(52, 58)]",DOUBLE,"[(53, 58)(50, 51)]"
1237662306732540025,230.877007790923,32.6369845586733,NO_PEAK,"[]",DOUBLE,"[(50, 50)(48, 40)]",DOUBLE,"[(50, 50)(48, 40)]",DOUBLE,"[(50, 50)(48, 40)]"
1237662307269607646,231.473664213561,32.8996372334692,SINGLE,"[(55, 46)]",DOUBLE,"[(55, 46)(51, 50)]",DOUBLE,"[(55, 46)(50, 50)]",DOUBLE,"[(55, 47)(50, 50)]"
1237662307269476567,231.27539347874,33.0269772598513,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(58, 56)]",DOUBLE,"[(49, 50)(57, 56)]"
1237662306732736826,231.24394894831,32.535734471804,NO_PEAK,"[]",SINGLE,"[(49, 35)]",SINGLE,"[(49, 35)]",DOUBLE,"[(50, 50)(49, 35)]"
1237662341082513665,231.495832792905,32.6041150230351,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(49, 50)]",DOUBLE,"[(53, 50)(49, 49)]"
1237662341619187910,231.219223219678,33.2127478459875,NO_PEAK,"[]",DOUBLE,"[(50, 50)(37, 60)]",DOUBLE,"[(50, 50)(36, 61)]",DOUBLE,"[(50, 50)(28, 68)]"
1237662307806281962,231.27298739753,33.4476023537499,SINGLE,"[(52, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(26, 61)]",DOUBLE,"[(50, 50)(25, 62)]"
1237662307806281790,231.253492114926,33.3999546341181,NO_PEAK,"[]",SINGLE,"[(19, 44)]",DOUBLE,"[(50, 50)(19, 45)]",DOUBLE,"[(50, 50)(20, 44)]"
1237662341082579161,231.55222360999,32.4625277226629,NO_PEAK,"[]",DOUBLE,"[(43, 63)(50, 50)]",DOUBLE,"[(43, 63)(50, 50)]",DOUBLE,"[(43, 62)(50, 50)]"
1237661871346221370,231.597372059454,33.152657754968,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(41, 54)]"
1237662307806478518,231.7097002304,33.1429633353256,NO_PEAK,"[]",SINGLE,"[(50, 49)]",DOUBLE,"[(72, 32)(51, 50)]",DOUBLE,"[(72, 31)(50, 49)]"
