objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237662500537368746,226.224114876428,45.1510076864663,SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 49)]",DOUBLE,"[(50, 50)(44, 62)]"
1237662301365993751,228.415513147745,42.7678445643653,NO_PEAK,"[]",DOUBLE,"[(50, 49)(40, 48)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237662500001677589,228.950309266981,43.176865601157,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(51, 47)(66, 93)]",SINGLE,"[(38, 65)]"
1237662500001808670,229.230273173847,43.1093449731645,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 49)(41, 28)]"
1237662500001743130,229.116278608844,43.2210015276199,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(67, 48)]"
1237662302439866484,229.308011994442,43.4404022596127,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(63, 50)(50, 50)]",DOUBLE,"[(63, 49)(49, 50)]"
1237662301902929957,228.915878492146,43.1782283702802,SINGLE,"[(48, 54)]",SINGLE,"[(48, 54)]",SINGLE,"[(48, 53)]",DOUBLE,"[(69, 62)(50, 52)]"
1237662300829057234,227.968356146415,42.5206795613763,SINGLE,"[(50, 50)]",NO_PEAK,"[]",SINGLE,"[(37, 39)]",DOUBLE,"[(50, 50)(37, 38)]"
1237662499464675525,228.331125094417,43.1400778276983,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(58, 20)(49, 51)]"
1237662500001481136,228.34138026558,43.5919429428688,SINGLE,"[(31, 27)]",NO_PEAK,"[]",SINGLE,"[(23, 27)]",DOUBLE,"[(35, 31)(23, 27)]"
1237662300828926060,227.547448968667,42.6071194530436,NO_PEAK,"[]",DOUBLE,"[(50, 51)(44, 46)]",DOUBLE,"[(50, 50)(44, 45)]",SINGLE,"[(50, 50)]"
1237662300828925978,227.468279078167,42.6933990450581,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(35, 44)]",DOUBLE,"[(35, 44)(50, 50)]"
1237662300828795120,227.299483770421,42.8946116589706,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(55, 60)]"
1237661070320074949,145.398341909848,12.1991078939491,DOUBLE,"[(37, 33)(28, 37)]",SINGLE,"[(33, 36)]",DOUBLE,"[(33, 36)(49, 50)]",DOUBLE,"[(33, 36)(49, 50)]"
1237661070320140588,145.575294987232,12.2167429812718,DOUBLE,"[(50, 49)(50, 56)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]"
1237664106313548001,145.460762500811,11.8975039070533,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(42, 63)(50, 51)]",DOUBLE,"[(50, 50)(42, 62)]"
1237664106313744567,145.823899190664,11.9597841805993,NO_PEAK,"[]",DOUBLE,"[(39, 41)(42, 33)]",DOUBLE,"[(50, 50)(38, 42)]",DOUBLE,"[(50, 50)(38, 42)]"
1237661070320205979,145.652594382534,12.1416434419392,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(67, 41)]",DOUBLE,"[(50, 50)(67, 41)]"
1237661070320271539,145.810784308341,12.1595173376174,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(52, 41)]",NO_PEAK,"[]"
1237664106313810273,145.989894537919,12.1352223975552,SINGLE,"[(46, 82)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(39, 54)]",DOUBLE,"[(50, 50)(42, 51)]"
1237664105777070179,146.420937637171,11.6820375413776,SINGLE,"[(54, 35)]",DOUBLE,"[(54, 35)(50, 50)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237664105777070254,146.34330724414,11.6828133155627,SINGLE,"[(51, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(45, 59)]",DOUBLE,"[(50, 50)(45, 59)]"
1237661069246857399,146.688466457788,11.6009550986257,DOUBLE,"[(50, 50)(52, 55)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",SINGLE,"[(17, 33)]"
1237661070320795787,147.075758560813,12.5237615365067,SINGLE,"[(49, 50)]",SINGLE,"[(51, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(72, 51)]"
1237671122692014285,147.055404725496,12.7166302446296,NO_PEAK,"[]",DOUBLE,"[(50, 49)(52, 59)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237664104704573693,149.386250262499,11.321305673693,DOUBLE,"[(51, 50)(50, 45)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(51, 50)]"
1237661068711166151,149.50352727705,11.5925345809086,NO_PEAK,"[]",DOUBLE,"[(53, 50)(66, 51)]",DOUBLE,"[(51, 50)(44, 49)]",SINGLE,"[(51, 50)]"
1237661069248102551,149.629893373611,12.0878152356786,NO_PEAK,"[]",DOUBLE,"[(50, 49)(52, 30)]",SINGLE,"[(12, 19)]",SINGLE,"[(12, 19)]"
1237653651846332494,26.7501144472404,13.8704913442549,NO_PEAK,"[]",DOUBLE,"[(13, 4)(24, 1)]",DOUBLE,"[(14, 4)(23, 1)]",DOUBLE,"[(13, 4)(22, 1)]"
1237649920044499070,26.852192025081,14.0817276363215,SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(61, 46)]",DOUBLE,"[(50, 50)(61, 46)]",NO_PEAK,"[]"
1237653651846332538,26.8059830975475,13.9694665218914,NO_PEAK,"[]",DOUBLE,"[(50, 50)(69, 48)]",NO_PEAK,"[]",SINGLE,"[(52, 12)]"
1237649954406596662,26.8886104369045,14.3293390067717,SINGLE,"[(26, 51)]",SINGLE,"[(26, 51)]",DOUBLE,"[(26, 50)(50, 49)]",DOUBLE,"[(26, 50)(50, 49)]"
1237653651846332590,26.8782181535533,13.868188444261,NO_PEAK,"[]",SINGLE,"[(35, 44)]",DOUBLE,"[(34, 43)(50, 50)]",DOUBLE,"[(35, 44)(50, 50)]"
