objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237657628435677390,126.80149151451,33.3743176226513,SINGLE,"[(27, 41)]",DOUBLE,"[(39, 49)(50, 50)]",DOUBLE,"[(38, 48)(49, 50)]",DOUBLE,"[(38, 49)(50, 50)]"
1237657628435677406,126.834414552723,33.3718832766029,NO_PEAK,"[]",SINGLE,"[(38, 46)]",DOUBLE,"[(50, 50)(39, 46)]",DOUBLE,"[(51, 50)(39, 47)]"
1237657773930053846,130.58192067107,36.061572715402,SINGLE,"[(50, 51)]",DOUBLE,"[(56, 53)(50, 50)]",DOUBLE,"[(56, 53)(50, 50)]",DOUBLE,"[(56, 53)(50, 50)]"
1237657773930053971,130.764062261076,36.0839191887986,DOUBLE,"[(50, 53)(54, 51)]",SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237657773930053884,130.676983056452,36.0860544928657,SINGLE,"[(21, 25)]",SINGLE,"[(21, 26)]",DOUBLE,"[(21, 26)(49, 50)]",DOUBLE,"[(22, 26)(50, 50)]"
1237657774467121547,130.831349634162,36.6066189786418,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 49)]",DOUBLE,"[(50, 50)(57, 64)]"
1237657628437774575,131.142151789953,36.5606497848699,NO_PEAK,"[]",DOUBLE,"[(45, 43)(50, 50)]",DOUBLE,"[(45, 43)(50, 50)]",DOUBLE,"[(46, 44)(50, 50)]"
1237657773930119509,130.764982183771,36.1697836412877,NO_PEAK,"[]",DOUBLE,"[(49, 50)(46, 39)]",DOUBLE,"[(50, 50)(46, 39)]",SINGLE,"[(50, 50)]"
1237657773930119425,130.817751236711,36.2284633301453,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(40, 41)]",NO_PEAK,"[]"
1237657774467055655,130.633281165995,36.5055672253121,DOUBLE,"[(57, 45)(50, 49)]",DOUBLE,"[(57, 45)(50, 50)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237657774466859322,130.357521275845,36.2415885112569,SINGLE,"[(41, 22)]",SINGLE,"[(41, 21)]",SINGLE,"[(41, 21)]",DOUBLE,"[(41, 22)(57, 17)]"
1237657628974448802,130.380528042178,36.5700155695545,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(40, 53)]"
1237657628437053654,129.585054887468,35.4246197087811,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(77, 61)]"
1237657774466597100,129.640919482858,35.9161732135776,DOUBLE,"[(50, 48)(58, 43)]",DOUBLE,"[(50, 49)(57, 43)]",DOUBLE,"[(50, 50)(57, 43)]",SINGLE,"[(50, 50)]"
1237652934034915657,321.335936043494,-7.98612723080941,NO_PEAK,"[]",SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(62, 41)]"
1237661958299910228,218.642597375288,46.9103870070759,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(66, 31)]"
1237662300825845956,219.110861796618,46.2232296118905,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(49, 40)]",SINGLE,"[(50, 50)]"
1237662300825845882,218.874569415186,46.2023935883452,DOUBLE,"[(51, 50)(47, 37)]",DOUBLE,"[(50, 49)(47, 36)]",DOUBLE,"[(50, 50)(47, 38)]",DOUBLE,"[(50, 50)(47, 37)]"
1237662300825649337,218.322410485182,46.3889901950347,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(44, 59)]",DOUBLE,"[(49, 50)(43, 59)]"
1237662300825714772,218.493718599818,46.2708244088192,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(53, 60)]",DOUBLE,"[(50, 50)(53, 60)]"
1237662300825518340,217.886075813373,46.4594304912568,NO_PEAK,"[]",DOUBLE,"[(50, 50)(43, 49)]",NO_PEAK,"[]",SINGLE,"[(11, 1)]"
1237661957762908337,218.01681195283,46.6288140874302,NO_PEAK,"[]",DOUBLE,"[(50, 50)(55, 55)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237661957226037353,217.730242998829,46.3645606226404,NO_PEAK,"[]",SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(65, 40)]"
1237661957226037455,217.875938790495,46.4060279557376,NO_PEAK,"[]",SINGLE,"[(49, 50)]",NO_PEAK,"[]",DOUBLE,"[(64, 62)(50, 50)]"
1237661957225971872,217.576890600571,46.5056467220239,NO_PEAK,"[]",DOUBLE,"[(51, 50)(64, 54)]",SINGLE,"[(51, 50)]",NO_PEAK,"[]"
1237661957762842806,217.764070174471,46.7991729860475,SINGLE,"[(87, 70)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(60, 57)]",DOUBLE,"[(50, 50)(61, 57)]"
1237662301362061403,217.296383283372,47.1203756151452,NO_PEAK,"[]",DOUBLE,"[(50, 50)(46, 66)]",SINGLE,"[(50, 50)]",SINGLE,"[(51, 50)]"
1237661959910195328,218.472673166045,48.4383007755733,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(59, 53)]",DOUBLE,"[(50, 50)(59, 53)]"
1237661959373455458,218.662614648832,47.9683144020278,NO_PEAK,"[]",DOUBLE,"[(50, 50)(62, 52)]",DOUBLE,"[(50, 50)(62, 52)]",DOUBLE,"[(50, 50)(62, 52)]"
1237662302436065485,218.620494934211,47.5994741812495,NO_PEAK,"[]",DOUBLE,"[(50, 50)(49, 62)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237662302972870797,218.696227837297,48.1903089063099,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(65, 51)]"
1237661959373390058,218.532182716362,48.0193397721388,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(64, 38)]"
1237662341629280321,252.56839686575,20.1295876009275,NO_PEAK,"[]",SINGLE,"[(62, 38)]",SINGLE,"[(62, 37)]",DOUBLE,"[(62, 38)(51, 51)]"
