objid,bands,pid1,pid2
1237662237485629618,gri,1237662237485629618,1237662237485629622
1237662268611100759,r,1237662268611100759,1237662268611100787
1237662268611101052,u,1237662268611101052,1237662268611101052
1237662237485564251,ri,1237662237485564254,1237662237485564251
1237655745094353085,ri,1237655745094353085,1237655745094353084
1237662262712205461,gri,1237662262712205461,1237662262712205461
1237662263249141990,i,1237662263249141990,1237662263249141993
1237662263249076612,g,1237662263249076612,1237662263249076612
1237662263248945175,gri,1237662263248945175,1237662263248945174
1237662263248879834,g,1237662263248879834,1237662263248879838
1237662236948300093,i,1237662236948300093,1237662236948300098
1237662237485105285,g,1237662237485105285,1237662237485105285
1237655744556892578,i,1237655744556892578,1237655744556892579
1237655744556826990,ri,1237655744556826989,1237655744556826990
1237655744556892293,i,1237655744556892293,1237655744556892293
1237655744556892334,i,1237655744556892334,1237655744556892335
1237662697031991510,g,1237662697031991510,1237662697031991511
1237662697568796732,ri,1237662697568796731,1237662697568796732
1237662696495120505,ri,1237662696495120505,1237662696495120506
1237664852574732580,gri,1237664852574732580,1237664852574732579
1237664852574797887,i,1237664852574797887,1237664852574797887
1237662697568665792,i,1237662697568665792,1237662697568665794
1237664853111341323,i,1237664853111341323,1237664853111341323
1237664852037927141,u,1237664852037861669,1237664852037861669
1237662696494727302,gri,1237662696494727302,1237662696494727302
1237664852037599372,r,1237664852037599372,1237664852037599373
1237664852037599472,ug,1237664852037599472,1237664852037599472
1237664852037599488,r,1237664852037599488,1237664852037599488
1237662697031401490,ri,1237662697031401490,1237662697031401490
1237664852037337301,i,1237664852037337300,1237664852037337301
1237664852037075022,i,1237664852037075034,1237664852037075022
1237662696494334134,gr,1237662696494334134,1237662696494334136
1237664852574011618,i,1237664852574011618,1237664852574011618
1237664337170792587,r,1237664337170792587,1237664337170792587
1237664337707597968,ri,1237664337707597968,1237664337707597968
1237664338781274294,i,1237664338781274294,1237664338781274295
1237664879954231484,i,1237664879954231484,1237664879954231489
1237664338781405244,gi,1237664338781405244,1237664338781405244
1237664880491561116,gri,1237664880491561116,1237664880491561118
1237664667360952392,r,1237664667360952392,1237664667360952392
1237664338781601912,gri,1237664338781601912,1237664338781601914
1237664880491888806,g,1237664880491888806,1237664880491888806
1237664667361083530,u,1237664667361083530,1237664667361083530
