objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237662237485629618,229.1906886835,7.00438137862054,NO_PEAK,"[]",DOUBLE,"[(50, 50)(42, 30)]",DOUBLE,"[(50, 50)(42, 30)]",DOUBLE,"[(50, 50)(42, 30)]"
1237662268611100759,228.316538587739,6.12739417936673,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(58, 76)]",NO_PEAK,"[]"
1237662268611101052,228.304442975051,6.26985976661855,DOUBLE,"[(47, 51)(52, 50)]",NO_PEAK,"[]",SINGLE,"[(12, 1)]",SINGLE,"[(12, 1)]"
1237662237485564251,229.084942015962,7.08406590470421,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(6, 68)(50, 50)]",DOUBLE,"[(7, 67)(50, 50)]"
1237655745094353085,229.049957888226,6.39380894807559,NO_PEAK,"[]",SINGLE,"[(43, 38)]",DOUBLE,"[(50, 50)(44, 37)]",DOUBLE,"[(50, 50)(44, 37)]"
1237662262712205461,228.656103204775,6.49288511285033,NO_PEAK,"[]",DOUBLE,"[(50, 50)(63, 49)]",DOUBLE,"[(50, 50)(63, 48)]",DOUBLE,"[(50, 50)(63, 49)]"
1237662263249141990,228.836259964875,6.82719792051955,NO_PEAK,"[]",SINGLE,"[(51, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(31, 47)]"
1237662263249076612,228.781455423804,7.02125097239082,NO_PEAK,"[]",DOUBLE,"[(50, 51)(46, 67)]",SINGLE,"[(50, 51)]",SINGLE,"[(50, 50)]"
1237662263248945175,228.409686583002,7.07707040578538,SINGLE,"[(37, 43)]",DOUBLE,"[(36, 42)(50, 50)]",DOUBLE,"[(50, 50)(37, 43)]",DOUBLE,"[(50, 50)(37, 42)]"
1237662263248879834,228.260507886573,6.97679911067569,NO_PEAK,"[]",DOUBLE,"[(50, 50)(59, 52)]",SINGLE,"[(50, 50)]",SINGLE,"[(33, 9)]"
1237662263248945430,228.413254718186,6.98052275601262,DOUBLE,"[(50, 50)(51, 40)]",DOUBLE,"[(50, 50)(52, 40)]",DOUBLE,"[(50, 50)(51, 44)]",DOUBLE,"[(50, 50)(52, 43)]"
1237662236948300093,228.191102290447,6.88471080337508,SINGLE,"[(32, 1)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(63, 37)]"
1237662237485105285,227.994379823081,7.17022548467882,NO_PEAK,"[]",DOUBLE,"[(50, 50)(45, 40)]",NO_PEAK,"[]",SINGLE,"[(15, 6)]"
