objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237662238005985404,191.171178679712,10.3434446297553,NO_PEAK,"[]",DOUBLE,"[(54, 42)(50, 50)]",DOUBLE,"[(50, 51)(53, 42)]",DOUBLE,"[(50, 51)(54, 42)]"
1237662238005919883,191.096175340321,10.18882803994,NO_PEAK,"[]",DOUBLE,"[(50, 50)(65, 21)]",DOUBLE,"[(50, 50)(58, 41)]",NO_PEAK,"[]"
1237662238542921984,191.40387916143,10.5989576112173,NO_PEAK,"[]",DOUBLE,"[(46, 46)(56, 59)]",DOUBLE,"[(50, 50)(57, 59)]",NO_PEAK,"[]"
1237662238006050827,191.318038260606,10.1910048240214,NO_PEAK,"[]",DOUBLE,"[(20, 67)(50, 50)]",DOUBLE,"[(19, 67)(49, 49)]",DOUBLE,"[(19, 68)(50, 50)]"
1237662238543053079,191.624043915071,10.6834482156492,NO_PEAK,"[]",DOUBLE,"[(55, 43)(50, 50)]",DOUBLE,"[(54, 43)(50, 50)]",DOUBLE,"[(55, 44)(50, 50)]"
1237658493894852677,191.35566775224,10.9854251343525,DOUBLE,"[(41, 41)(49, 50)]",DOUBLE,"[(41, 40)(49, 49)]",SINGLE,"[(47, 25)]",SINGLE,"[(47, 24)]"
1237662238006116476,191.563719600159,10.2054039295051,NO_PEAK,"[]",DOUBLE,"[(61, 39)(49, 68)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237658493895114827,191.916014634752,10.9096158144265,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(16, 37)(12, 30)]",DOUBLE,"[(16, 36)(11, 30)]"
1237662239079989355,191.769367682575,10.9947337313979,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(43, 39)]",DOUBLE,"[(50, 50)(43, 38)]"
1237658493358178415,191.741983368682,10.436252639055,DOUBLE,"[(50, 46)(51, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237662238006182033,191.731153261761,10.1824132699269,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(36, 47)]",NO_PEAK,"[]"
1237661970115068094,192.530742937079,6.35042720549683,NO_PEAK,"[]",DOUBLE,"[(50, 50)(59, 48)]",NO_PEAK,"[]",SINGLE,"[(22, 40)]"
