objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237662665889415468,247.137047509132,23.598311099883,NO_PEAK,"[]",DOUBLE,"[(50, 50)(57, 42)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237662665889350038,247.110321378844,23.6865187415028,NO_PEAK,"[]",DOUBLE,"[(49, 50)(59, 44)]",DOUBLE,"[(50, 50)(59, 44)]",DOUBLE,"[(50, 50)(59, 44)]"
1237662226238865526,246.937792734789,22.6927346204755,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(45, 39)]",DOUBLE,"[(50, 50)(45, 39)]"
1237662226238800359,246.907442349138,22.8159306593203,NO_PEAK,"[]",SINGLE,"[(37, 25)]",SINGLE,"[(38, 25)]",DOUBLE,"[(37, 25)(40, 16)]"
1237662663757136193,247.179006850191,22.3971659066784,SINGLE,"[(48, 61)]",DOUBLE,"[(50, 47)(50, 54)]",SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]"
1237662306203271445,247.016652979205,22.8875855923435,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 51)(54, 62)]",NO_PEAK,"[]"
1237662340552720562,246.661004987552,23.4181178981542,SINGLE,"[(95, 68)]",SINGLE,"[(36, 45)]",SINGLE,"[(36, 45)]",DOUBLE,"[(36, 45)(50, 50)]"
1237662340552655114,246.447060701249,23.5442254801117,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(47, 51)(51, 49)]"
1237662306203140470,246.72110655722,23.0145757277258,NO_PEAK,"[]",SINGLE,"[(51, 51)]",SINGLE,"[(50, 50)]",DOUBLE,"[(72, 44)(50, 50)]"
1237663542610690240,333.619114941651,-0.577738997310048,NO_PEAK,"[]",SINGLE,"[(57, 37)]",SINGLE,"[(56, 38)]",DOUBLE,"[(57, 37)(50, 49)]"
1237663543147561214,333.556940109135,-0.105934400583011,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(39, 45)]",DOUBLE,"[(50, 49)(39, 45)]"
1237663542610690319,333.54525680282,-0.467708651288494,NO_PEAK,"[]",DOUBLE,"[(42, 69)(50, 50)]",DOUBLE,"[(50, 50)(41, 69)]",DOUBLE,"[(50, 50)(41, 69)]"
1237663478721872030,333.184260507342,-0.21767815761288,NO_PEAK,"[]",DOUBLE,"[(56, 54)(50, 50)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663478721872229,333.248863173405,-0.398205161064004,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(53, 41)(50, 50)]",DOUBLE,"[(53, 41)(50, 49)]"
1237663479258612298,333.0094650424,0.0167794298263179,NO_PEAK,"[]",DOUBLE,"[(57, 43)(51, 50)]",DOUBLE,"[(57, 43)(51, 49)]",DOUBLE,"[(56, 43)(50, 49)]"
1237663480332419193,333.104732258294,0.853245365287237,SINGLE,"[(29, 52)]",SINGLE,"[(29, 52)]",SINGLE,"[(29, 52)]",DOUBLE,"[(29, 52)(50, 50)]"
1237663479258611983,332.925358240826,0.159532029238855,NO_PEAK,"[]",SINGLE,"[(58, 37)]",SINGLE,"[(58, 37)]",DOUBLE,"[(58, 38)(50, 48)]"
1237663544221237397,333.501750558239,0.770123394661158,SINGLE,"[(30, 38)]",SINGLE,"[(29, 38)]",SINGLE,"[(30, 40)]",DOUBLE,"[(30, 38)(50, 50)]"
1237678595931505082,333.725953715726,1.22319950205718,SINGLE,"[(19, 25)]",NO_PEAK,"[]",DOUBLE,"[(3, 26)(5, 31)]",SINGLE,"[(23, 31)]"
