objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237668297139028229,205.81301126292,18.0983436581275,NO_PEAK,"[]",DOUBLE,"[(50, 49)(47, 42)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237668271363064028,205.937424973492,18.3125321764733,DOUBLE,"[(54, 48)(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(49, 49)]"
1237668271362998499,205.816138543301,18.2478761341558,NO_PEAK,"[]",DOUBLE,"[(50, 50)(45, 52)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237668350816223410,205.534776418053,17.4620334491336,NO_PEAK,"[]",DOUBLE,"[(50, 50)(56, 36)]",DOUBLE,"[(50, 50)(56, 36)]",SINGLE,"[(50, 49)]"
1237668297675702670,205.534922993276,18.5046699122934,NO_PEAK,"[]",DOUBLE,"[(43, 48)(50, 49)]",DOUBLE,"[(50, 50)(60, 52)]",NO_PEAK,"[]"
1237668271899738298,205.51452820783,18.6504230430975,DOUBLE,"[(51, 50)(55, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237668270825930987,205.287484939741,17.8771456672986,NO_PEAK,"[]",SINGLE,"[(48, 40)]",DOUBLE,"[(50, 50)(48, 40)]",DOUBLE,"[(50, 50)(47, 40)]"
1237668297675702501,205.510493193753,18.4679031856935,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(60, 46)]",DOUBLE,"[(50, 50)(60, 47)]"
1237668297675571477,205.222411290662,18.5246032826967,NO_PEAK,"[]",SINGLE,"[(45, 22)]",DOUBLE,"[(50, 50)(45, 21)]",DOUBLE,"[(50, 50)(46, 22)]"
1237668297675571390,205.12668354223,18.6413197173685,NO_PEAK,"[]",SINGLE,"[(49, 50)]",DOUBLE,"[(50, 50)(46, 62)]",DOUBLE,"[(50, 50)(47, 62)]"
1237668297138634873,204.974152496011,18.2204074093558,NO_PEAK,"[]",DOUBLE,"[(59, 52)(50, 50)]",DOUBLE,"[(59, 51)(50, 50)]",DOUBLE,"[(59, 52)(50, 50)]"
