objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237661852008972302,193.648870036215,45.4922724934982,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(51, 50)(62, 53)]",DOUBLE,"[(50, 50)(62, 53)]"
1237661851472035938,193.554246822719,45.0089084248891,NO_PEAK,"[]",DOUBLE,"[(50, 50)(50, 59)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237661851472035935,193.556968980829,45.0451180615292,NO_PEAK,"[]",SINGLE,"[(51, 51)]",NO_PEAK,"[]",DOUBLE,"[(43, 46)(51, 50)]"
1237661852009037945,193.984459258295,45.4039374863588,NO_PEAK,"[]",SINGLE,"[(37, 48)]",DOUBLE,"[(37, 47)(49, 50)]",NO_PEAK,"[]"
1237661852009037898,193.854058027824,45.4478679740636,SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(38, 47)]",DOUBLE,"[(50, 50)(38, 48)]"
1237661873480007885,193.759280454373,45.1459065636802,DOUBLE,"[(35, 43)(50, 50)]",DOUBLE,"[(50, 50)(36, 43)]",SINGLE,"[(50, 50)]",SINGLE,"[(49, 49)]"
1237661872407511213,197.605433082419,43.9892912072489,NO_PEAK,"[]",DOUBLE,"[(50, 50)(43, 76)]",DOUBLE,"[(50, 50)(43, 76)]",DOUBLE,"[(50, 50)(44, 75)]"
1237661850399539434,197.336082068771,43.7797912318724,NO_PEAK,"[]",DOUBLE,"[(51, 50)(37, 51)]",SINGLE,"[(49, 50)]",SINGLE,"[(50, 50)]"
1237661872407576591,197.676450175244,44.0243830541516,DOUBLE,"[(50, 50)(48, 56)]",DOUBLE,"[(50, 50)(60, 63)]",DOUBLE,"[(50, 50)(61, 62)]",NO_PEAK,"[]"
1237661850399473746,197.060104747794,43.9245886189111,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(88, 56)]"
1237661850936279128,196.940899831168,44.2087341350658,NO_PEAK,"[]",DOUBLE,"[(50, 51)(54, 64)]",DOUBLE,"[(50, 50)(54, 63)]",SINGLE,"[(50, 49)]"
1237661871333376072,196.168463626104,43.3095654217751,SINGLE,"[(50, 50)]",DOUBLE,"[(64, 53)(50, 50)]",DOUBLE,"[(64, 53)(50, 51)]",NO_PEAK,"[]"
1237662196140671134,196.165385194987,43.1623751960521,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(53, 67)(50, 50)]",DOUBLE,"[(53, 66)(50, 50)]"
1237661871870181422,196.091556911271,43.809523588294,NO_PEAK,"[]",DOUBLE,"[(50, 50)(59, 26)]",DOUBLE,"[(50, 51)(55, 35)]",DOUBLE,"[(50, 50)(55, 35)]"
1237661871870247101,196.320068735113,43.757811425796,DOUBLE,"[(49, 52)(64, 36)]",DOUBLE,"[(50, 50)(58, 38)]",DOUBLE,"[(50, 50)(59, 38)]",DOUBLE,"[(50, 50)(59, 38)]"
1237661872943923335,196.099647584521,44.4745619425982,NO_PEAK,"[]",SINGLE,"[(42, 44)]",DOUBLE,"[(42, 44)(50, 50)]",DOUBLE,"[(42, 45)(50, 50)]"
1237661872943923371,196.234968224052,44.4548409632412,NO_PEAK,"[]",SINGLE,"[(50, 51)]",DOUBLE,"[(50, 50)(56, 44)]",DOUBLE,"[(50, 50)(56, 44)]"
1237661872406855784,195.507005666604,44.283373702739,NO_PEAK,"[]",DOUBLE,"[(50, 49)(58, 58)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237661850399015056,195.540372179051,43.8830522260416,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(44, 52)]",NO_PEAK,"[]"
1237658493873225740,141.21936450261,8.24603058679376,NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(41, 37)]"
1237658493873160383,141.168901341638,8.2543793307965,NO_PEAK,"[]",DOUBLE,"[(50, 51)(42, 38)]",DOUBLE,"[(50, 50)(42, 38)]",DOUBLE,"[(50, 50)(42, 39)]"
1237661063875723452,141.301057837996,8.11348893234418,SINGLE,"[(24, 28)]",SINGLE,"[(24, 28)]",SINGLE,"[(24, 28)]",DOUBLE,"[(24, 29)(18, 22)]"
1237660413725114640,141.156709341768,8.40912132221586,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(51, 36)]"
1237660413725114420,141.098634819811,8.35569923759834,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(46, 63)(50, 50)]"
1237661064412529318,141.108909517441,8.57857165790962,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(43, 52)]",DOUBLE,"[(50, 51)(43, 52)]"
1237658493336027366,140.557098292551,7.78294630985065,SINGLE,"[(36, 11)]",SINGLE,"[(64, 32)]",DOUBLE,"[(64, 33)(50, 50)]",DOUBLE,"[(64, 32)(50, 50)]"
