objid,bands,pid1,pid2
1237661068183273492,g,1237661068183273492,1237661068183273492
1237661068183339081,gri,1237661068183339081,1237661068183339081
1237664844510789756,gri,1237664844510789756,1237664844510789757
1237664672716554339,ri,1237664672716554339,1237664672716554344
1237664854174466214,ri,1237664854174466214,1237664854174466215
1237664854174466169,u,1237664854174466169,1237664854174466169
1237664293684248727,u,1237664293684248728,1237664293684248727
1237664294220988598,i,1237664294220988598,1237664294220988598
1237662224071917752,i,1237662224071917752,1237662224071917752
1237664674327298159,i,1237664674327298159,1237664674327298159
1237664846121468093,ug,1237664846121468093,1237664846121468093
1237664293684314197,ugr,1237664293684314197,1237664293684314197
1237664293684248745,ugri,1237664293684248745,1237664293684248745
1237664674327560370,i,1237664674327560370,1237664674327560370
1237664674327429249,gri,1237664674327429249,1237664674327429252
1237664293684445287,i,1237664293684445287,1237664293684445289
1237662223535374602,r,1237662223535374602,1237662223535374601
1237662223535571106,i,1237662223535571106,1237662223535571106
1237662223535570965,gr,1237662223535570974,1237662223535570965
1237664674327757021,i,1237664674327757021,1237664674327757025
1237678617431507692,i,1237678617431507692,1237678617431507693
1237678617431572692,r,1237678617431572828,1237678617431572828
1237663784747991307,ug,1237663784747991307,1237663784747991307
1237663784211185948,r,1237663784211185948,1237663784211185948
1237663784211316917,i,1237663784211316917,1237663784211317747
1237657071697986286,r,1237657071697986286,1237657071697986286
1237666408456650921,ri,1237666408456650921,1237666408456650921
1237678617432096973,u,1237678617432096973,1237678617432096973
1237678617432031676,i,1237678617432031676,1237678617432031676
1237664879411855504,i,1237664879411855504,1237664879411855504
1237664879411789852,ri,1237664879411789851,1237664879411789852
1237664836468736092,r,1237664836468736093,1237664836468736092
1237664879411986546,ri,1237664879411986546,1237664879411986546
1237664878875050032,i,1237664878875050032,1237664878875050036
1237664835931996251,ri,1237664835931996251,1237664835931996251
1237664835931930976,ri,1237664835931930976,1237664835931930976
1237664091829567746,u,1237664091829567746,1237664091829567746
1237664835932192932,gr,1237664835932192932,1237664835932192932
1237664879412248684,gri,1237664879412248684,1237664879412248687
1237664837006131354,gr,1237664837006131354,1237664837006131355
1237664879412445240,g,1237664879412445240,1237664879412445240
1237664879412445332,gr,1237664879412445332,1237664879412445333
1237664836469325932,ri,1237664836469325932,1237664836469325947
1237664836469260597,r,1237664836469260597,1237664836469260597
1237664836469260625,g,1237664836469260625,1237664836469260626
1237664091830354049,u,1237664091830354049,1237664091830354049
1237664880486645868,ri,1237664880486645868,1237664880486645869
1237664880486318265,r,1237664880486318265,1237664880486318265
1237662697034612927,gri,1237662697034612927,1237662697034612928
1237662697034613032,gr,1237662697034613032,1237662697034613032
1237662697034678561,i,1237662697034678561,1237662697034678564
1237662696497873202,i,1237662696497873202,1237662696497873202
1237664852577550559,gri,1237664852577550559,1237664852577550559
1237662697034612947,i,1237662697034612947,1237662697034612948
1237664852577026201,ri,1237664852577026201,1237664852577026201
1237664854187639095,g,1237664854187639095,1237664854187639095
1237662698108027214,u,1237662698108027214,1237662698108027214
1237664853650899157,i,1237664853650899157,1237664853650899157
1237662697571156148,gr,1237662697571156148,1237662697571156148
1237664295292043407,g,1237664295292043407,1237664295292043407
1237662224605904932,i,1237662224605904930,1237662224605904932
1237662224605905186,r,1237662224605905186,1237662224605905186
1237664294755041362,g,1237664294755041362,1237664294755041362
1237662225142841555,ri,1237662225142841555,1237662225142841555
1237673756575203728,i,1237673756575203741,1237673756575203725
1237673741010206875,u,1237673741010206875,1237673741010206876
1237673843544621122,ri,1237673843544621122,1237673843544621122
1237664622246036226,r,1237664622246036226,1237664622246036226
1237673809725030600,i,1237673809725030601,1237673809725030599
1237673807043297393,g,1237673807043297393,1237673807043297393
1237668313772523644,g,1237668313772523644,1237668313772523647
1237667322716487913,u,1237667322716487913,1237667322716487913
1237667321642680376,gr,1237667321642680376,1237667321642680385
1237673429080670264,g,1237673429080670262,1237673429080670263
1237673706646929676,uri,1237673706646929675,1237673706646929676
1237673705040379973,u,1237673705040379973,1237673705040379973
1237671266566471711,ri,1237671266566471711,1237671266566471710
1237671166169120910,i,1237671166169120926,1237671166169120926
1237668332028035300,r,1237668332028035300,1237668332028035301
1237668332027904209,i,1237668332027904209,1237668332027904208
1237668297145450704,gr,1237668297145450704,1237668297145450704
1237668349748969654,ri,1237668349748969656,1237668349748969657
1237668349748904109,g,1237668349748904109,1237668349748904109
1237668332028100793,i,1237668332028100793,1237668332028100793
1237668349749100770,i,1237668349749100770,1237668349749100770
1237668332028166409,i,1237668332028166409,1237668332028166409
1237668349212033349,r,1237668349212033356,1237668349212033349
1237668333102104805,ri,1237668333102104805,1237668333102104806
1237668332565233885,ri,1237668332565233885,1237668332565233885
1237668350822908168,g,1237668350822908168,1237668350822908168
1237668349749166298,i,1237668349749166298,1237668349749166298
1237668332565365022,i,1237668332565365022,1237668332565365496
1237668349749428500,ri,1237668349749428500,1237668349749428500
1237668350286299211,u,1237668350286299211,1237668350286299211
1237668332565496098,gi,1237668332565496101,1237668332565496098
1237667322724286527,ri,1237667322724286527,1237667322724286527
1237667442975178933,ri,1237667442975178933,1237667442975178933
1237667442438373472,i,1237667442438373472,1237667442438373475
1237667322724352106,i,1237667322724352106,1237667322724352106
1237667441901764799,ri,1237667441901764799,1237667441901764801
1237667322187546771,gri,1237667322187546771,1237667322187546771
1237667441901699078,gr,1237667441901699078,1237667441901699081
1237667441901830213,u,1237667441901830214,1237667441901830213
1237667442975178854,ri,1237667442975178853,1237667442975178854
1237667322724221085,i,1237667322724221089,1237667322724221086
1237667441901568175,ugri,1237667441901568175,1237667441901568176
1237667321650741356,gr,1237667321650741356,1237667321650741356
1237667441901502554,ug,1237667441901502554,1237667441901502554
1237667322724090031,i,1237667322724090031,1237667322724090032
1237667322724090010,g,1237667322724090010,1237667322724090011
1237667324334833744,gri,1237667324334833743,1237667324334833744
1237667444048789720,i,1237667444048789720,1237667444048789720
1237667324334899447,gr,1237667324334899446,1237667324334899447
1237667324334964922,ri,1237667324334964922,1237667324334964922
1237667444048855377,u,1237667444048855377,1237667444048855377
1237667443512049741,i,1237667443512049741,1237667443512049741
1237667443511984267,i,1237667443511984267,1237667443511984267
1237667323797897259,i,1237667323797897259,1237667323797897857
1237667323261026410,ri,1237667323261026410,1237667323261026416
1237667324335030394,gr,1237667324335030394,1237667324335030394
1237667323261157433,u,1237667323261157433,1237667323261157433
1237668271376892348,i,1237668271376892348,1237668271376892348
1237668271913697788,r,1237668271913697788,1237668271913697788
1237668271913763140,ri,1237668271913763142,1237668271913763140
1237668365313507694,i,1237668365313507694,1237668365313507695
1237667781246517630,gri,1237667781246517630,1237667781246517631
1237668310554706246,g,1237668310554706246,1237668310554706246
1237668271913500933,i,1237668271913500933,1237668271913500935
1237668365313376639,i,1237668365313376639,1237668365313376639
1237668272450371843,ri,1237668272450371844,1237668272450371844
1237668272450437528,g,1237668272450437528,1237668272450437528
1237668365313245252,ri,1237668365313245256,1237668365313245305
1237668311091380565,i,1237668311091380729,1237668311091380731
1237667781246190468,i,1237667781246189789,1237667781246189790
1237668310554509358,gri,1237668310554509358,1237668310554509358
1237668271376630073,r,1237668271376630073,1237668271376630073
1237667781246058803,gr,1237667781246058803,1237667781246058803
1237668271376433192,r,1237668271376433193,1237668271376433190
1237668311091184115,ri,1237668311091184115,1237668311091184115
1237668272450044143,i,1237668272450044143,1237668272450044143
1237668272450044210,ri,1237668272450044210,1237668272450044211
1237668272450044239,i,1237668272450044239,1237668272450044241
1237665127462862965,r,1237665127462862965,1237665127462862965
1237665127462731915,gi,1237665127462731915,1237665127462731915
1237664819823509588,g,1237664819823509588,1237664819823509589
1237664337717100696,ri,1237664337717100696,1237664337717100696
1237664337717100715,ri,1237664337717100715,1237664337717101216
1237664337717166182,ri,1237664337717166182,1237664337717166182
1237664337717035198,ri,1237664337717036024,1237664337717036024
1237664818212503684,gri,1237664818212503684,1237664818212503684
1237664338253906091,ri,1237664338253906091,1237664338253906093
1237664338790973555,u,1237664338790973555,1237664338790973555
1237664338253774854,r,1237664338253774854,1237664338253774855
1237664818749308945,ri,1237664818749308945,1237664818749308945
1237664338790580348,g,1237664338790580348,1237664338790580348
1237664338790645860,ri,1237664338790645860,1237664338790645860
1237664338790580378,ri,1237664338790580378,1237664338790580379
1237664338790580353,u,1237664338790580353,1237664338790580353
1237664338790514884,i,1237664338790514884,1237664338790514885
1237670964319158591,i,1237670964319158591,1237670964319158591
1237670964855898202,i,1237670964855898202,1237670964855898204
1237670964855898145,gri,1237670964855898144,1237670964855898145
1237668288547455142,ri,1237668288547455142,1237668288547455142
1237668288547455079,i,1237668288547455079,1237668288547455079
1237668289084325983,r,1237668289084325983,1237668289084325987
1237668496847536308,u,1237671262282580307,1237671262282580307
1237668288547324058,g,1237668288547324058,1237668288547324060
1237670964855701691,r,1237670964855701691,1237670964855701691
1237668288010256533,ri,1237668288010256533,1237668288010256534
1237668288547061987,ri,1237668288547061987,1237668288547061987
1237671262819188928,i,1237671262819188928,1237671262819188928
1237668288547062040,i,1237668288547062040,1237668288547062059
1237670964855439562,gri,1237670964855439562,1237670964855439562
1237667781212307550,gr,1237667781212307551,1237667781212307550
1237670966466248720,i,1237670966466248719,1237670966466248720
1237670965929181410,ri,1237670965929181410,1237670965929181411
1237663544211014826,i,1237663544211014826,1237663544211014826
1237663543674470538,ri,1237663543674470541,1237663543674470537
1237656568648368907,i,1237656568648368907,1237656568648368908
1237663543674471485,gri,1237663543674471486,1237663543674471486
1237657630058283072,gri,1237657630058283072,1237657630058283072
1237657858214133884,g,1237657858214133884,1237657858214133884
1237657857677262961,i,1237657857677262961,1237657857677262963
1237657628984541320,u,1237657628984541321,1237657628984541321
1237657629521477755,gri,1237657629521477755,1237657629521477758
1237657628984541298,gri,1237657628984541298,1237657628984541299
1237657629521477769,u,1237657629521477770,1237657629521477770
1237657630058479745,i,1237657630058479745,1237657630058479745
1237657858214396302,r,1237657858214396302,1237657858214396302
1237657628984672325,ri,1237657628984672540,1237657628984672325
1237657630058741792,gri,1237657630058741792,1237657630058741792
1237657857140850890,gr,1237657857140850890,1237657857140850892
1237657856603848847,g,1237657856603848847,1237657856603848847
1237657855530631289,u,1237657855530631289,1237657855530631289
1237657855530631278,u,1237657855530631278,1237657855530631278
1237658299532706045,ri,1237658299532706045,1237658299532706045
1237658298459619502,g,1237658298459619502,1237658298459619503
1237658298996556019,g,1237658298996556019,1237658298996556033
1237658297922551844,ri,1237658297922551844,1237658297922551844
1237654606934835363,gri,1237654606934835363,1237654606934835363
1237658422478700776,ri,1237658422478700776,1237658422478700777
1237658298996556092,i,1237658298996556092,1237658298996556092
1237658297922486370,i,1237658297922486370,1237658297922486371
1237658297922486394,g,1237658297922486394,1237658297922486397
1237654606934769795,ugri,1237654606934769795,1237654606934769796
1237654606934769816,ri,1237654606934769816,1237654606934769818
1237658298459422876,g,1237658298459422876,1237658298459422877
1237658298996359341,i,1237658298996359341,1237658298996359341
1237654606934704285,gri,1237654606934704285,1237654606934704287
1237658298996228208,gri,1237658298996228208,1237658298996228208
1237658423552180537,ri,1237658423552180537,1237658423552180538
1237658423552180454,u,1237658423552180454,1237658423552180454
1237658423015243952,r,1237658423015243951,1237658423015243952
1237658423552114802,u,1237658423552114802,1237658423552114802
1237653440839286942,u,1237653440839286942,1237653440839286942
1237652900745773171,ri,1237652900745773171,1237652900745773171
1237652900745773166,gri,1237652900745773166,1237652900745773166
1237653440839024760,ri,1237653440839024760,1237653440839024760
1237653441375699092,i,1237653441375699092,1237653441375699092
1237652629632843971,g,1237652629632843971,1237652629632843971
1237652899134898685,r,1237652899134898685,1237652899134898685
1237652899134963861,ri,1237652899134963861,1237652899134963856
1237652899134898233,ri,1237652899134898233,1237652899134898233
1237652899134963866,r,1237652899134963866,1237652899135029361
1237653440302088349,u,1237653440302088349,1237653440302088349
1237653440302022837,u,1237653440302022906,1237653440302022906
1237652629632778535,ri,1237652629632778535,1237652629632778535
1237652629095907580,g,1237652629095907580,1237652629095907581
1237653441375502473,gri,1237653441375502473,1237653441375502473
1237652899134701656,gr,1237652899134701656,1237652899134701656
1237653442449309773,i,1237653442449309773,1237653442449309775
1237653442986115158,ri,1237653442986115158,1237653442986115159
1237652901818925141,gr,1237652901818925141,1237652901818925141
1237653441912307932,gri,1237653441912307932,1237653441912307932
1237655498672242829,ri,1237655498672242829,1237655498672242829
1237655691939873130,u,1237655691939873130,1237655691939873130
1237655497598304533,g,1237655497598305330,1237655497598305330
1237655497598304602,i,1237655497598304602,1237655497598304604
1237655498135240782,gri,1237655498135240787,1237655498135241414
1237655691939741876,gri,1237655691939741876,1237655691939741876
1237655691939741835,ri,1237655691939741835,1237655691939741835
1237655497598173398,i,1237655497598173398,1237655497598173398
1237655691402805458,gri,1237655691402805458,1237655691402805459
1237655498134847690,gri,1237655498134847690,1237655498134847690
1237655498134979401,i,1237655498134979401,1237655498134979401
1237655691939414213,ri,1237655691939414948,1237655691939414213
1237655498671784357,i,1237655498671784357,1237655498671784360
1237655691939479800,gri,1237655691939479800,1237655691939479803
1237655691402543559,r,1237655691402543559,1237655691402543559
1237655498134913370,ri,1237655498134913370,1237655498134913371
1237655692476219572,g,1237655692476219572,1237655692476219575
1237655499745526103,ri,1237655499745526103,1237655499745526103
1237655499208589672,ri,1237655499208589672,1237655499208589677
1237655499745591654,r,1237655499745591654,1237655499745591654
1237655499745853469,ugri,1237655499745853470,1237655499745853469
1237655499745788046,i,1237655499745788046,1237655499745788046
1237655693013483647,ri,1237655693013483647,1237655693013483647
1237655693013549449,i,1237655693013549449,1237655693013549455
1237655693013745893,u,1237655693013745893,1237655693013745893
1237659161200558306,r,1237659161200558305,1237659161200558306
1237659120405184774,i,1237659120405184774,1237659120405184774
1237661386003972281,ri,1237661386003972281,1237661386003972281
1237659120405578035,g,1237659120405578035,1237659120405578035
1237661386003906771,i,1237661386003906771,1237661386003906771
1237659161201017034,g,1237659161201017034,1237659161201017034
1237659161200951530,g,1237659161200951530,1237659161200951553
1237661386004234416,u,1237661386004234416,1237661386004234416
1237659119333277907,ri,1237659119333277907,1237659119333277907
1237659119870083365,i,1237659119870083365,1237659119870083368
1237659154215928049,g,1237659154215928049,1237659154215928049
1237659131681636580,ug,1237659131681636580,1237659131681636580
1237659120406757510,i,1237659120406757510,1237659120406757509
1237659119333081250,gi,1237659119333081250,1237659119333081251
1237659119333081270,ri,1237659119333081270,1237659119333081273
1237659119869952125,r,1237659119869952125,1237659119869952125
1237659132755050762,gri,1237659132755050762,1237659132755050763
1237659132218114270,ri,1237659132218114270,1237659132218114270
1237659119869886811,i,1237659119869886811,1237659119869886811
1237668298214670514,r,1237668298214670514,1237668298214670514
1237668298214735893,i,1237668298214735893,1237668298214735893
1237668273512579210,g,1237668273512579210,1237668273512579213
1237668298751738453,i,1237668298751738454,1237668298751738454
1237668298751869559,i,1237668298751869556,1237668298751869557
