objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237678617430786084,29.606107884463,1.164145363693,SINGLE,"[(3, 52)]",SINGLE,"[(2, 50)]",SINGLE,"[(1, 50)]",DOUBLE,"[(2, 55)(50, 50)]"
1237657071159935128,29.3124753236712,0.254625607937464,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(60, 56)]",DOUBLE,"[(50, 50)(60, 56)]"
1237663784210202707,29.2292230853164,0.120100535048469,DOUBLE,"[(50, 51)(47, 40)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237657071696675060,29.0258236027595,0.653117349198632,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 49)(52, 57)]",NO_PEAK,"[]"
1237657071160000609,29.348490288542,0.417789420054117,NO_PEAK,"[]",SINGLE,"[(19, 40)]",SINGLE,"[(19, 41)]",DOUBLE,"[(50, 50)(19, 41)]"
1237657071697002648,29.682331522159,0.761302197190708,NO_PEAK,"[]",DOUBLE,"[(50, 50)(57, 38)]",DOUBLE,"[(58, 38)(50, 50)]",NO_PEAK,"[]"
1237657071697068128,29.8188138227882,0.790236545659263,SINGLE,"[(49, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(59, 43)]"
1237663784747270426,29.6587329726161,0.485418554589725,DOUBLE,"[(50, 48)(50, 59)]",SINGLE,"[(49, 50)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237663784210530470,29.9737961695013,0.156088969176928,NO_PEAK,"[]",SINGLE,"[(24, 37)]",DOUBLE,"[(24, 37)(19, 43)]",DOUBLE,"[(25, 37)(19, 43)]"
1237678617431048335,30.1504578916231,1.09425535413836,SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(38, 67)]"
1237663785284272333,30.0443248439528,0.896193527653577,NO_PEAK,"[]",DOUBLE,"[(50, 50)(59, 57)]",DOUBLE,"[(50, 50)(59, 57)]",DOUBLE,"[(50, 50)(59, 57)]"
1237657071697133765,30.0170482476782,0.80389861112685,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(49, 39)]",NO_PEAK,"[]"
1237663784747401425,30.0741114308929,0.620974685816408,DOUBLE,"[(49, 51)(53, 44)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 51)(51, 33)]",DOUBLE,"[(51, 50)(51, 33)]"
1237663785284599908,30.7268158362127,0.877960793309735,NO_PEAK,"[]",DOUBLE,"[(50, 50)(61, 46)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 49)]"
1237663784211120255,31.2965045009448,0.0921906116716656,NO_PEAK,"[]",SINGLE,"[(59, 28)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(59, 27)]"
1237663782601031830,32.5562195969177,-1.0901228407916,NO_PEAK,"[]",SINGLE,"[(49, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(57, 65)]"
1237680001451032752,32.5225207657822,-0.851623648513151,NO_PEAK,"[]",DOUBLE,"[(50, 50)(39, 41)]",DOUBLE,"[(50, 50)(38, 41)]",DOUBLE,"[(51, 49)(39, 41)]"
1237657402416365782,130.802056429835,40.7756622862585,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(38, 48)]",DOUBLE,"[(50, 50)(39, 49)]"
1237657401879823027,131.88156951143,41.1439804793893,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 49)(55, 44)]",DOUBLE,"[(50, 51)(55, 45)]"
1237657118948655174,131.130592909188,40.8919320370902,NO_PEAK,"[]",SINGLE,"[(38, 17)]",SINGLE,"[(39, 23)]",DOUBLE,"[(39, 16)(39, 23)]"
