objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237655494368755979,203.039396864372,-2.7492472097706,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 49)(58, 61)]",NO_PEAK,"[]"
1237655494905626835,203.047004305423,-2.29253864157144,NO_PEAK,"[]",DOUBLE,"[(44, 39)(50, 50)]",DOUBLE,"[(43, 39)(50, 50)]",DOUBLE,"[(44, 39)(50, 50)]"
1237655497590112678,202.388950292184,-3.43395471326479,NO_PEAK,"[]",DOUBLE,"[(56, 49)(52, 52)]",DOUBLE,"[(50, 50)(57, 51)]",NO_PEAK,"[]"
1237655494368690266,202.934723581207,-2.73546287516287,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(64, 40)]"
1237655498664050807,202.810088951282,-2.43514245948603,DOUBLE,"[(51, 49)(44, 47)]",DOUBLE,"[(44, 48)(50, 50)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237655498663919796,202.473952029584,-2.4452420948763,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(38, 64)]",DOUBLE,"[(37, 64)(49, 50)]"
1237655498663788692,202.141941485906,-2.53764919062461,NO_PEAK,"[]",DOUBLE,"[(50, 50)(62, 49)]",DOUBLE,"[(50, 50)(61, 50)]",SINGLE,"[(50, 50)]"
1237655494905233636,202.174640016952,-2.35704797694563,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(50, 31)]",NO_PEAK,"[]"
1237655494905299124,202.187796472814,-2.24902558166702,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 51)]",DOUBLE,"[(82, 10)(50, 50)]"
1237655494368231676,201.851131895777,-2.67335144152891,SINGLE,"[(50, 50)]",SINGLE,"[(31, 50)]",DOUBLE,"[(50, 50)(31, 51)]",DOUBLE,"[(50, 50)(31, 50)]"
1237657628449898585,164.998770336942,50.0558376667646,DOUBLE,"[(48, 58)(50, 50)]",NO_PEAK,"[]",DOUBLE,"[(48, 58)(50, 50)]",NO_PEAK,"[]"
1237657855531548794,163.774703220969,49.6071603252189,DOUBLE,"[(50, 50)(64, 61)]",DOUBLE,"[(50, 50)(64, 60)]",DOUBLE,"[(49, 50)(64, 60)]",DOUBLE,"[(50, 50)(36, 43)]"
1237657628449767836,164.584389092495,49.9793142335903,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(49, 50)(49, 62)]",NO_PEAK,"[]"
1237657856068813019,164.793600252869,50.2637551573189,NO_PEAK,"[]",DOUBLE,"[(49, 50)(72, 56)]",DOUBLE,"[(50, 50)(72, 56)]",SINGLE,"[(50, 50)]"
1237657855531483361,163.464021342671,49.4018733359979,DOUBLE,"[(54, 49)(48, 54)]",SINGLE,"[(51, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237658206115987548,163.204596337858,49.1828346095897,SINGLE,"[(51, 48)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(42, 54)]"
1237657628449308751,162.907140364993,49.5161179727631,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(55, 38)]"
1237657628449308868,162.97785682849,49.5085294155036,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(45, 21)]",DOUBLE,"[(45, 22)(38, 15)]"
1237657628449636482,163.995721193587,49.9214660313498,NO_PEAK,"[]",DOUBLE,"[(50, 50)(41, 56)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237657628449374411,163.063860446003,49.6957075370419,SINGLE,"[(38, 20)]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(56, 36)]",NO_PEAK,"[]"
1237657856068223052,162.754226605949,49.8963270847947,NO_PEAK,"[]",DOUBLE,"[(50, 50)(36, 44)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]"
1237657856068157557,162.713205095953,49.8099628024568,NO_PEAK,"[]",DOUBLE,"[(49, 50)(40, 47)]",DOUBLE,"[(50, 50)(41, 47)]",NO_PEAK,"[]"
1237657855531155592,162.511573372153,49.2181044287791,DOUBLE,"[(46, 60)(49, 50)]",DOUBLE,"[(49, 50)(46, 61)]",DOUBLE,"[(50, 50)(34, 59)]",DOUBLE,"[(50, 50)(34, 60)]"
1237657628449243222,162.802360571633,49.5795788651795,DOUBLE,"[(51, 50)(57, 48)]",DOUBLE,"[(50, 50)(40, 59)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237657627912241358,162.499558865526,49.1139055776498,NO_PEAK,"[]",SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 51)(60, 58)]"
1237657856068157517,162.633093290588,49.7647022700433,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(47, 37)]",DOUBLE,"[(50, 50)(47, 37)]"
1237657856605093940,162.697210017507,50.1691420571482,DOUBLE,"[(50, 50)(39, 51)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 49)]"
1237657628986114217,162.631114848681,49.9839945157469,NO_PEAK,"[]",DOUBLE,"[(50, 50)(48, 45)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237657627912110252,162.047361889339,49.0016107762515,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(40, 44)]",DOUBLE,"[(50, 50)(40, 44)]"
1237657855531024523,162.009784189208,49.218863265127,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(52, 58)]",DOUBLE,"[(50, 50)(52, 58)]"
1237657856067960952,161.993189351028,49.7341218753848,NO_PEAK,"[]",SINGLE,"[(38, 51)]",DOUBLE,"[(50, 50)(55, 37)]",DOUBLE,"[(50, 50)(54, 37)]"
1237657856067764477,161.255796916404,49.5370979929631,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(46, 38)]"
1237659154216648943,244.040308220976,36.6784846211062,NO_PEAK,"[]",SINGLE,"[(52, 33)]",DOUBLE,"[(53, 33)(50, 50)]",DOUBLE,"[(53, 33)(50, 50)]"
1237665357231161518,243.580516850223,36.5115097557611,NO_PEAK,"[]",SINGLE,"[(49, 50)]",DOUBLE,"[(50, 50)(61, 46)]",SINGLE,"[(50, 50)]"
1237665357230702876,243.715915270826,35.4849660804172,SINGLE,"[(60, 8)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(49, 50)(50, 38)]"
1237662303519506697,243.740074162904,35.6618392618515,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(55, 33)]",DOUBLE,"[(50, 50)(54, 33)]"
1237665357230899561,243.613627218443,35.9656419355286,SINGLE,"[(2, 48)]",SINGLE,"[(2, 48)]",SINGLE,"[(1, 48)]",DOUBLE,"[(2, 47)(5, 41)]"
1237659119333540063,242.758859418539,36.8792915498381,NO_PEAK,"[]",DOUBLE,"[(50, 50)(58, 42)]",DOUBLE,"[(50, 51)(59, 43)]",DOUBLE,"[(49, 51)(58, 43)]"
1237662303519244469,243.171128300028,36.1018188380556,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(61, 49)(50, 50)]",DOUBLE,"[(62, 49)(50, 50)]"
