objid,bands,pid1,pid2
1237661851462926508,i,1237661851462926508,1237661851462926512
1237661851999666304,gr,1237661851999666304,1237661851999666310
1237661874007638053,ri,1237661874007638053,1237661874007638054
1237661874007638030,r,1237661874007638030,1237661874007638030
1237661872934158421,ugri,1237661872934158422,1237661872934158421
1237662336795476398,i,1237662336795476398,1237662336795476398
1237661465454706700,u,1237661465454706700,1237661465454706700
1237662337332216145,u,1237662337332216145,1237662337332216145
1237662337332150344,i,1237662337332150393,1237662337332150393
1237662337332216113,gr,1237662337332216113,1237662337332216113
1237661465455165470,g,1237661465455165470,1237661465455165470
1237661465454838059,u,1237661465454838059,1237661465454838059
1237661465454969252,g,1237661465454969252,1237661465454969264
1237661465455231011,i,1237661465455231011,1237661465455231011
1237661465455296945,gri,1237661465455296945,1237661465455296945
1237662337332740507,gri,1237662337332740507,1237662337332740507
1237662336796655821,u,1237662336796655821,1237662336796655821
1237662336796656179,gr,1237662336796656179,1237662336796656214
1237661464382341145,i,1237661464382341143,1237661464382341142
1237662336796590364,r,1237662336796590364,1237662336796590365
1237661464919146681,i,1237661464919146688,1237661464919146681
1237661464919081270,g,1237661464919081270,1237661464919081270
1237662336796524871,g,1237662336796524871,1237662336796524871
1237661464382275888,ri,1237661464382275888,1237661464382275888
1237662336796524824,ri,1237662336796524824,1237662336796524824
1237661464919015704,u,1237661464919015704,1237661464919015704
1237662336259588577,i,1237662336259588577,1237662336259588577
1237662336259719188,gr,1237662336259719188,1237662336259719188
1237662336259653847,g,1237662336259653846,1237662336259653847
1237662336796328194,i,1237662336796328194,1237662336796328197
1237661434857193643,i,1237661434857193643,1237661434857193643
1237661362378571961,u,1237661362378571961,1237661362378571961
1237661435393933453,i,1237661435393933453,1237661435393933453
1237661435394261287,ri,1237661435394261287,1237661435394261288
1237661435394261518,i,1237661435394261518,1237661435394261519
1237661435394261182,ri,1237661435394261182,1237661435394261198
1237661362378768623,u,1237661362378768437,1237661362378768437
1237661362378834150,i,1237661362378834150,1237661362378834150
1237661362915705119,r,1237661362915705126,1237661362915705119
1237661362915770539,i,1237661362915770539,1237661362915770540
1237661435394588879,i,1237661435394588879,1237661435394588883
1237661435394654334,gr,1237661435394654334,1237661435394654345
1237661435394654366,u,1237661435394654366,1237661435394654366
1237661362915836087,i,1237661362915836087,1237661362915836089
1237661360769597652,g,1237661360769597652,1237661360769597654
1237661434322092162,g,1237661434322092162,1237661434322092162
1237661434858963136,ugri,1237661434858963136,1237661434858963136
1237661434321764627,g,1237661434321764627,1237661434321764627
1237662301893427421,g,1237662301893427421,1237662301893427421
1237662301893492853,ri,1237662301893492853,1237662301893492853
1237661957757010124,u,1237661957757010124,1237661957757010124
1237662301356425278,i,1237662301356425278,1237662301356425286
1237662301356425400,g,1237662301356425400,1237662301356425402
1237661957220139201,ri,1237661957220139201,1237661957220139202
1237661957220139401,g,1237661957220139401,1237661957220139401
1237661957756879064,i,1237661957756879064,1237661957756879066
1237662301356359741,i,1237662301356359741,1237662301356359741
1237661959367491609,i,1237661959367491609,1237661959367491611
1237662302430101648,g,1237662302430101648,1237662302430101654
1237662302967103578,u,1237662302967103578,1237662302967103579
1237662302967038077,r,1237662302967038077,1237662302967038077
1237661959367622994,i,1237661959367622994,1237661959367622994
1237661958830817428,i,1237661958830817428,1237661958830817429
1237662301893492832,g,1237662301893492832,1237662301893492834
1237661958830817317,ri,1237661958830817317,1237661958830818409
1237649920047251533,ri,1237649920047251532,1237649920047251533
1237649920047251639,gri,1237649920047251639,1237649920047251641
1237649918973378645,i,1237649918973378645,1237649918973378645
1237653651312148636,i,1237653651312148636,1237653651312148636
1237649920047120614,ri,1237649920047120614,1237649920047120614
1237649920047186098,g,1237649920047186098,1237649920047186098
1237653651848953998,gri,1237653651848953998,1237653651848953997
1237649919510249651,i,1237649919510249651,1237649919510249664
1237653651312148604,gri,1237653651312148604,1237653651312148604
1237653651311952031,gri,1237653651311952031,1237653651311952033
1237653651311952093,i,1237653651311952358,1237653651311952094
1237649919510184068,i,1237649919510184068,1237649919510184068
1237649918973182101,i,1237649918973182101,1237649918973182101
1237649918436311147,i,1237649918436311146,1237649918436311147
1237653651311886437,u,1237653651311886437,1237653651311886437
1237649919510053026,i,1237649919510053026,1237649919510053026
1237653651848691846,gi,1237653651848691846,1237653651848691847
1237649918973051582,u,1237649918973051582,1237649918973051734
1237653650774949972,gr,1237653650774949972,1237653650774949972
1237653650774950050,g,1237653650774950050,1237653650774950050
1237649919509987471,gi,1237649919509987471,1237649919509987471
1237653651848626345,gri,1237653651848626345,1237653651848626345
1237653651848626650,r,1237653651848626650,1237653651848626650
1237661416595652776,i,1237661416595652775,1237661416595652775
1237661416595587146,ri,1237661416595587146,1237661416595587146
1237661416595587191,ri,1237661416595587191,1237661416595587192
1237661416595718237,i,1237661416595718237,1237661416595718237
1237657611268194492,g,1237657611268194492,1237657611268194492
1237657611805065234,i,1237657611805065239,1237657611805065239
1237657611804934371,i,1237657611804934371,1237657611804934371
1237657611804868685,gri,1237657611804868678,1237657611804868697
1237657611804868779,u,1237657611804868779,1237657611804868779
1237657611804803251,g,1237657611804803251,1237657611804803251
1237661416058585173,ri,1237661416058585173,1237661416058585173
1237661416058650823,i,1237661416058650823,1237661416058650823
1237658607144468701,ri,1237658607144468701,1237658607144468701
1237661416595390610,i,1237661416595390610,1237661416595390612
1237661352170815517,gri,1237661352170815518,1237661352170815517
1237661352707489934,r,1237661352707489937,1237661352707489934
1237657877540307261,i,1237657877540307265,1237657877540307261
1237658191607431566,i,1237658191607431566,1237658191607431566
1237658192144368003,i,1237658192144368002,1237658192144368003
1237657877540373291,i,1237657877540373291,1237657877540373291
1237657877540438103,r,1237657877540438106,1237657877540438103
1237657877540438354,g,1237657877540438352,1237657877540438354
1237657877540962627,ri,1237657877540962627,1237657877540962629
1237660563506004411,gr,1237660563506004411,1237660563506004411
1237660563505741878,u,1237660563505741878,1237660563505741878
1237658191608283471,ri,1237658191608283471,1237658191608283471
1237657877541159178,gi,1237657877541159178,1237657877541159178
1237657877540765982,r,1237657877540765982,1237657877540765982
1237657877540766126,u,1237657877540766126,1237657877540766126
1237657877540766082,gr,1237657877540766082,1237657877540766089
1237658191607890355,i,1237658191607890355,1237658191607890356
1237658191608086936,ri,1237658191608086935,1237658191608086936
1237658191608152548,ri,1237658191608152548,1237658191608152550
1237658191608086607,r,1237658191608086598,1237658191608086640
1237657878077899025,r,1237657878077899025,1237657878077899025
1237658611441270891,u,1237658611441270891,1237658611441270891
1237658611978141801,ugri,1237658611978141801,1237658611978141802
1237658203967586440,u,1237658203967586440,1237658203967586440
1237658611441074300,i,1237658611441074300,1237658611441074300
1237658203967193169,r,1237658203967193172,1237658203967193169
1237658611978207278,i,1237658611978207278,1237658611978207278
1237658611978272966,i,1237658611978272966,1237658611978272967
1237658611978207510,i,1237658611978207510,1237658611978207510
1237658204504260790,i,1237658204504260790,1237658204504260790
1237658203967324279,u,1237658203967324279,1237658203967324279
1237658612515012778,ugri,1237658612515012778,1237658612515012778
1237658204503998535,u,1237658204503998535,1237658204503998535
1237658204504129667,i,1237658204504129667,1237658204504129667
1237658613051818067,i,1237658613051818067,1237658613051818067
1237658203430125773,u,1237658203430125774,1237658203430125773
1237658611977814033,i,1237658611977814032,1237658611977814033
1237658203966996720,i,1237658203966996720,1237658203966996721
1237658205040673010,ri,1237658205040673010,1237658205040673010
1237658613051490533,g,1237658613051490533,1237658613051490533
1237658613051490495,i,1237658613051490495,1237658613051490495
1237658612514488454,ri,1237658612514488454,1237658612514488454
1237658203966865630,gri,1237658203966865630,1237658203966865630
1237657608572895602,i,1237657608572895602,1237657608572895602
1237657608573026486,gri,1237657608573026485,1237657608573026486
1237657595688779948,g,1237657595688779948,1237657595688779949
1237657608036286764,ri,1237657608036286764,1237657608036286764
1237657594614907395,ri,1237657594614907395,1237657594614907395
1237657607499546941,g,1237657607499546944,1237657607499546941
1237657607499415692,i,1237657607499415692,1237657607499415693
1237657594077905154,i,1237657594077905154,1237657594077905155
1237657595151843526,ri,1237657595151843526,1237657595151843526
1237657595151843581,gri,1237657595151843580,1237657595151843581
1237657771238359357,i,1237657771238359357,1237657771238359357
1237657608036745452,i,1237657608036745452,1237657608036745452
1237657593541296318,ri,1237657593541296316,1237657593541296318
1237657606962806900,ri,1237657606962806900,1237657606962806900
1237657606963200254,ri,1237657606963200254,1237657606963200254
1237658203962343687,g,1237658203962343687,1237658203962343687
1237658203424817289,i,1237658203424817289,1237658203424817290
1237658203961884800,u,1237658203961884800,1237658203961884800
1237658203961884821,g,1237658203961884821,1237658203961884821
1237658203961819175,gri,1237658203961819175,1237658203961819189
1237658203962146990,gr,1237658203962146990,1237658203962146991
1237657873793810503,i,1237657873793810503,1237657873793810503
1237658204498952304,i,1237658204498952304,1237658204498952308
1237657874330550362,gr,1237657874330550362,1237657874330550362
1237658203424751766,i,1237658203424751766,1237658203424751766
1237658203424751741,u,1237658203424751741,1237658203424751741
1237658203961753798,ri,1237658203961753798,1237658203961753798
1237658203424817224,gri,1237658203424817224,1237658203424817224
1237658203424686295,i,1237658203424686292,1237658203424686292
1237657873793351826,ri,1237657873793351826,1237657873793351826
1237657773935427707,gri,1237657773935427707,1237657773935427696
1237657627905622135,u,1237657627905622135,1237657627905622135
1237658205572890849,u,1237658205572890850,1237658205572890849
1237657776619651330,gri,1237657776619651330,1237657776619651330
1237657776082780171,ugri,1237657776082780171,1237657776082780171
1237657776082452643,ri,1237657776082452643,1237657776082452643
1237657630590370030,g,1237657630590370030,1237657630590370030
1237657776082583713,u,1237657776082583713,1237657776082583713
1237657630053106582,ri,1237657630053106582,1237657775545713159
1237657630053105831,ri,1237657630053105831,1237657630053105831
1237657775545974911,g,1237657775545974911,1237657775545974911
1237657629516300696,gri,1237657629516300696,1237657629516300696
1237657629516431675,r,1237657629516431674,1237657629516431675
1237657775008907453,i,1237657775008907453,1237657775008907455
1237657775009104077,u,1237657775009104077,1237657775009104077
1237657775546106086,i,1237657775546106086,1237657775546106085
1237657775009235186,ri,1237657775009235186,1237657775009235189
1237657628979822614,i,1237657628979822613,1237657628979822614
1237657851234025624,u,1237657851234025624,1237657851234025624
1237658206112841917,gri,1237658206112841917,1237658206112841917
1237657627909423291,i,1237657627909423291,1237657627909423292
1237657628446425242,ri,1237657628446425242,1237657628446425247
1237657851233763415,gr,1237657851233763415,1237657851233763415
1237655463238041819,u,1237655463238041819,1237655463238041819
1237655368757411980,u,1237655368757411980,1237655368757411980
1237655369294217304,ri,1237655369294217304,1237655369294217304
1237655369830957122,i,1237655369830957122,1237655369830957122
1237655369294086312,ri,1237655369294086312,1237655369294086312
1237655464311521339,u,1237655464311521339,1237655464311521339
1237655368757280934,g,1237655368757280934,1237655368757280934
1237655463774650434,i,1237655463774650434,1237655463774650434
1237655447130865767,g,1237655447130865767,1237655447130865767
1237655368757084234,i,1237655368757084234,1237655368757084234
1237655463774519517,gri,1237655463774519517,1237655463774519517
1237668290158002480,gri,1237668290158002480,1237668290158002481
1237670965929181242,ugr,1237670965929181242,1237670965929181242
1237670965392506993,gri,1237670965392506993,1237670965392506993
1237671124831043592,i,1237671124831043592,1237671124830978283
1237671124830781849,ug,1237671124830781849,1237671124830781849
1237671124830716234,g,1237671124830716234,1237671124830716230
1237671124830781817,u,1237671124830781817,1237671124830781817
1237671124831175005,ri,1237671124831175005,1237671124831175005
1237671124831109187,i,1237671124831109200,1237671124831109221
1237671124830781663,r,1237671124830781675,1237671124830781675
1237671124831240576,gr,1237671124831240571,1237671124831240576
1237671124831306074,ri,1237671124831306074,1237671124831306077
1237671124831240278,i,1237671124831240278,1237671124831240278
1237671124831305979,u,1237671124831305979,1237671124831305979
1237671261733060693,gri,1237671261733061610,1237671261733060716
1237671261196320829,ri,1237671261196320829,1237671261196320829
1237671261196386538,r,1237671261196386562,1237671261196386538
1237671124831437093,ri,1237671124831437093,1237671124831437093
1237671124294566387,g,1237671124294566387,1237671124294566387
1237671124294565984,i,1237671124294565987,1237671124294565984
1237671262270324945,i,1237671262270324944,1237671262270324945
1237671124294631735,g,1237671124294631735,1237671124294632181
1237671261196517726,i,1237671261196517726,1237671261196517727
1237671261196517776,gr,1237671261196517776,1237671261196517780
1237671124831633806,ri,1237671124831633806,1237671124831633806
1237671124831633442,i,1237671124831633442,1237671124831633442
1237671124294697139,i,1237671124294697139,1237671124294697139
1237667210506797337,gr,1237667210506797337,1237667210506797339
1237667430626033791,g,1237667430626033791,1237667430626033791
1237667430089097422,i,1237667430089097422,1237667430089097423
