objid,bands,pid1,pid2
1237648703516770428,gr,1237648703516770427,1237648703516770428
1237674603753635888,i,1237674603753635888,1237674603753635887
1237648720171958558,i,1237648720171958558,1237648720171958559
1237674604290572568,i,1237674604290572568,1237674604290572568
1237674604290703546,i,1237674604290703546,1237674604290703546
1237648721245962493,u,1237648721245962493,1237648721245962493
1237648704053903529,u,1237648704053903529,1237648704053903529
1237648720171958606,ri,1237648720171958606,1237648720171959196
1237648720171892822,gri,1237648720171892822,1237648720171892822
1237648720172089787,g,1237648720172089787,1237648720172089787
1237674604290441495,r,1237674604290441495,1237674604290441495
1237674604290507038,gri,1237674604290507038,1237674604290507038
1237648702979768528,gri,1237648702979768528,1237648702979768535
1237674603216634080,i,1237674603216634080,1237674603216634081
1237648720171630932,ri,1237648720171630932,1237648720171630933
1237648720708632939,r,1237648720708632939,1237648720708632949
1237648721245569396,g,1237648721245569396,1237648721245569396
1237674603753308588,ugi,1237674603753308588,1237674603753308589
1237674603753374132,ri,1237674603753374132,1237674603753374132
1237648704053444901,i,1237648704053444901,1237648704053445208
1237651801234210980,g,1237651801234210980,1237651801234210980
1237651801234276557,i,1237651801234276557,1237651801234276558
1237654669199409709,u,1237654669199409707,1237654669199409707
1237654669199474812,i,1237654669199474726,1237654669199474726
1237648720144564346,i,1237648720144564346,1237648720144564346
1237648720681566475,i,1237648720681566478,1237648720681566478
1237651800698061129,g,1237651800698061129,1237651800698061129
1237648721218502873,i,1237648721218502874,1237648721218502873
1237651799624057019,ri,1237651799624057019,1237651799624057019
1237648720681500904,gri,1237648720681500906,1237648720681500904
1237648720681500944,u,1237648720681500942,1237648720681500941
1237648720681566449,ri,1237648720681566449,1237648720681566449
1237648721218371802,u,1237648721218371802,1237648721218371803
1237648720144367900,i,1237648720144367900,1237648720144367900
1237648720681500842,ugri,1237648720681500842,1237648720681500842
1237648720681435344,i,1237648720681435344,1237648720681435345
1237651800161059038,i,1237651800161059039,1237651800161059038
1237651799623860339,r,1237651799623860338,1237651799623860339
1237648721218175206,g,1237648721218175206,1237648721218175206
1237651800697864450,g,1237651800697864450,1237651800697864450
1237651800160862532,g,1237651800160862532,1237651800160862533
1237648721218109642,ri,1237648721218109642,1237648721218109643
1237648720681173086,g,1237648720681173086,1237648720681173086
1237648721218109603,g,1237648721218109603,1237648721218109604
1237654669736018114,g,1237654669736018114,1237654669736018114
1237648721218044172,u,1237648721218044172,1237648721218044172
1237648720144105659,u,1237648720144105659,1237648720144105659
1237648720681107522,ri,1237648720681107522,1237648720681107522
1237654670272823538,ri,1237654670272823538,1237654670272823539
1237648721217978626,r,1237648721217978626,1237648721217978626
1237651800697602178,gri,1237651800697602178,1237651800697602178
1237648721217978513,i,1237648721217978512,1237648721217978513
1237654670272823422,i,1237654670272823422,1237654670272823427
1237660025032081559,ri,1237660025032081559,1237660025032081559
1237660025031950494,gri,1237660025031950494,1237660025031950495
1237660025031950537,ri,1237660025031950537,1237660025031950545
1237663478724821437,i,1237663478724821437,1237663478724821436
1237663543687577956,r,1237663543687577956,1237663543687577956
1237663544224186385,i,1237663544224186385,1237663544224186385
1237663480335761467,ri,1237663480335761467,1237663480335761467
1237663480335761572,ri,1237663480335761574,1237663480335761572
1237663480335827117,ri,1237663480335827117,1237663480335827117
1237663479798956250,i,1237663479798956250,1237663479798956257
1237678595934716059,i,1237678595934716059,1237678595934716059
1237663480335892528,i,1237663480335892528,1237663480335892532
1237663544224514278,gri,1237663544224514278,1237663544224514279
1237663543687643511,i,1237663543687643511,1237663543687643511
1237663479799021593,r,1237663479799021594,1237663479799021593
1237663543687708944,i,1237663543687708944,1237663543687708944
1237663543687643226,i,1237663543687643227,1237663543687643226
1237663479798956384,i,1237663479798956384,1237663479798956385
1237678617409683559,ri,1237678617409683579,1237678617409683559
1237663479799087370,ri,1237663479799087370,1237663479799087373
1237663544224645302,ri,1237663544224645746,1237663544224645302
1237663543687774679,ri,1237663543687774679,1237663543687774679
1237663479262413047,u,1237663479262413049,1237663479262413174
1237663543687905591,i,1237663543687905591,1237663543687905592
1237663479799218551,r,1237663479799218551,1237663479799218552
1237663479799218449,u,1237663479799218449,1237663479799218453
1237678617409814790,g,1237678617409814790,1237678617409814790
1237650372095967336,gri,1237650372095967336,1237650372095967337
1237650371559030886,u,1237650371559030886,1237650371559030886
1237650371559227449,i,1237650371559161977,1237650371559161954
1237650761857302721,u,1237650761857302721,1237650761857302721
1237650762394042491,ugi,1237650762394042491,1237650762394042495
1237650762394042602,i,1237650762394042602,1237650762394042602
1237671765322039430,i,1237671765322039906,1237671765322039906
1237671267105964204,gr,1237671267105964204,1237671267105964214
1237650760247345347,ri,1237650760247345347,1237650760247345347
1237650760247476356,r,1237650760247476356,1237650760247476356
1237650760247476381,gi,1237650760247476381,1237650760247476382
1237650369949401323,r,1237650369949401323,1237650369949401323
1237671267106029784,ri,1237671267106029784,1237671267106029784
1237671267105964254,i,1237671267105964254,1237671267105964257
1237650369412399215,i,1237650369412399215,1237650369412399217
1237650760784150766,u,1237650760784150766,1237650760784150766
1237650760247148736,g,1237650760247148736,1237650760247148736
1237650760784019672,i,1237650760784019672,1237650760784019678
1237650370486206580,gri,1237650370486206580,1237650370486206582
1237651225711215012,i,1237651225711215012,1237651225711215013
1237651225711149412,r,1237651225711149413,1237651225711149412
